Uhrzeit;Relativer Bedarf;Normierter Bedarf;Anzahl Autos;Strombedarf (kWh)
00:00;0.049784633;0.009207715876134523;25781.604453176664;165002.26850033065
00:15;0.046508028;0.008601704622052932;24084.772941748208;154142.54682718855
00:30;0.050439954;0.00932891812695084;26120.970755462353;167174.21283495906
00:45;0.051750596;0.009571322628583477;26799.703360033734;171518.1015042159
01:00;0.055682521;0.010298535948530422;28835.90065588518;184549.76419766515
01:15;0.055682521;0.010298535948530422;28835.90065588518;184549.76419766515
01:30;0.060925089;0.011268153955060967;31550.83107417071;201925.31887469254
01:45;0.063546373;0.01175296295832624;32908.29628331347;210613.09621320624
02:00;0.073376187;0.013570996535620048;37998.79029973614;243192.25791831128
02:15;0.077963433;0.014419412106383311;40374.35389787327;258395.86494638893
02:30;0.08255068;0.015267827862097539;42749.91801387311;273599.4752887879
02:45;0.087793248;0.016237445868628086;45464.84843215864;290975.0299658153
03:00;0.088448568;0.016358647934493438;45804.214216581626;293146.97098612244
03:15;0.088448568;0.016358647934493438;45804.214216581626;293146.97098612244
03:30;0.088448568;0.016358647934493438;45804.214216581626;293146.97098612244
03:45;0.087793248;0.016237445868628086;45464.84843215864;290975.0299658153
04:00;0.083206001;0.015389030112913857;43089.2843161588;275771.4196234163
04:15;0.078618754;0.01454061435719963;40713.72020015896;260567.80928101737
04:30;0.073376187;0.013570996535620048;37998.79029973614;243192.25791831128
04:45;0.065512335;0.012116569525824232;33926.39467230785;217128.92590277025
05:00;0.066167656;0.01223777177664055;34265.76097459354;219300.87023739866
05:15;0.063546373;0.01175296295832624;32908.29628331347;210613.09621320624
05:30;0.060925089;0.011268153955060967;31550.83107417071;201925.31887469254
05:45;0.057648484;0.010662142700979376;29853.999562742254;191065.59720155044
06:00;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
06:15;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
06:30;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
06:45;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
07:00;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
07:15;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
07:30;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
07:45;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
08:00;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
08:15;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
08:30;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
08:45;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
09:00;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
09:15;0.058303805;0.010783344951795695;30193.365865027947;193237.54153617888
09:30;0.055682521;0.010298535948530422;28835.90065588518;184549.76419766515
09:45;0.052405917;0.009692524879399795;27139.069662319427;173690.04583884435
10:00;0.050439954;0.00932891812695084;26120.970755462353;167174.21283495906
10:15;0.04781867;0.008844109123685568;24763.50554631959;158486.4354964454
10:30;0.04781867;0.008844109123685568;24763.50554631959;158486.4354964454
10:45;0.04781867;0.008844109123685568;24763.50554631959;158486.4354964454
11:00;0.04781867;0.008844109123685568;24763.50554631959;158486.4354964454
11:15;0.044542065;0.008238097869603977;23066.674034891137;147626.7138233033
11:30;0.047163349;0.00872290687286925;24424.1392440339;156314.49116181696
11:45;0.046508028;0.008601704622052932;24084.772941748208;154142.54682718855
12:00;0.043886744;0.008116895618787659;22727.307732605444;145454.76948867485
12:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
12:30;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
12:45;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
13:00;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
13:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
13:30;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
13:45;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
14:00;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
14:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
14:30;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
14:45;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
15:00;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
15:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
15:30;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
15:45;0.047485882;0.008782559662208428;24591.167054183596;157383.46914677502
16:00;0.068003748;0.012577358762416734;35216.604534766855;225386.26902250788
16:15;0.070283511;0.012999003127434431;36397.208756816406;232942.136043625
16:30;0.058884696;0.010890781302345947;30494.18764656865;195162.80093803938
16:45;0.058884696;0.010890781302345947;30494.18764656865;195162.80093803938
17:00;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
17:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
17:30;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
17:45;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
18:00;0.047485882;0.008782559662208428;24591.167054183596;157383.46914677502
18:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
18:30;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
18:45;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
19:00;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
19:15;0.049765645;0.009204204027226125;25771.77127623315;164939.33616789218
