Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Strombedarf (kWh),
00:00:00,0.455932291888508,0.016205063848757716,399292.7732333902,
00:15:00,0.441027322005281,0.015675301002566137,386239.41670322965,
00:30:00,0.41874705113562,0.014883400059303354,366726.97746123467,
00:45:00,0.399087988603567,0.014184663932895043,349510.11930653383,
01:00:00,0.379628832352016,0.013493033015082255,332468.3334916268,
01:15:00,0.349940332273433,0.012437823616874214,306467.97391978063,
01:30:00,0.320451738475353,0.011389719427261729,280642.68668772903,
01:45:00,0.290963144677273,0.010341615237649246,254817.39945567746,
02:00:00,0.25688743628838,0.009130472618541465,224974.8453208617,
02:15:00,0.224777634152693,0.007989203612074542,196853.97700151673,
02:30:00,0.187425415341792,0.006661604971898741,164141.946507585,
02:45:00,0.155315613206104,0.005520335965431783,136021.07818823913,
03:00:00,0.122377168771843,0.004349614775833561,107174.50807653897,
03:15:00,0.104857352707167,0.003726913240983751,91831.14225783962,
03:30:00,0.0943725193567392,0.0033542539735660014,82648.81790866627,
03:45:00,0.0831353895816473,0.002954856061371903,72807.65335220369,
04:00:00,0.0700547965182485,0.002489936489884675,61352.035110758385,
04:15:00,0.0656945988304491,0.0023349632993889397,57533.49569694348,
04:30:00,0.0613344011426495,0.0021799901088931967,53714.95628312837,
04:45:00,0.0591543022987497,0.0021025035136453254,51805.68657622082,
05:00:00,0.0591543022987497,0.0021025035136453254,51805.68657622082,
05:15:00,0.0569742034548501,0.002025016918397461,49896.41686931344,
05:30:00,0.0547941046109501,0.0019475303231495827,47987.147162405716,
05:45:00,0.0526140057670503,0.0018700437279017114,46077.87745549817,
06:00:00,0.0526140057670503,0.0018700437279017114,46077.87745549817,
06:15:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
06:30:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
06:45:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
07:00:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
07:15:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
07:30:00,0.0482538080792509,0.001715070537405976,42259.33804168325,
07:45:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
08:00:00,0.0504339069231507,0.0017925571326538473,44168.6077485908,
08:15:00,0.0547941046109501,0.0019475303231495827,47987.147162405716,
08:30:00,0.0613344011426495,0.0021799901088931967,53714.95628312837,
08:45:00,0.0656945988304491,0.0023349632993889397,57533.49569694348,
09:00:00,0.0678746976743489,0.0024124498946368105,59442.76540385101,
09:15:00,0.0744149942060481,0.0026449096803804173,65170.57452457349,
09:30:00,0.0787751918938477,0.00279988287087616,68989.11393838857,
09:45:00,0.0832323839219091,0.002958303501934623,72892.59828766911,
10:00:00,0.0865088943439178,0.00307475952300267,75762.07464678578,
10:15:00,0.100270238116355,0.0035638748114884917,87813.87535507645,
10:30:00,0.107478561044774,0.00382007805783819,94126.72334513301,
10:45:00,0.125171717323623,0.004448940571605716,109621.89568436483,
11:00:00,0.132380040252042,0.0047051438179554145,115934.7436744214,
11:15:00,0.153349706952899,0.005450462352790963,134299.39237276933,
11:30:00,0.169732259062943,0.006032742458131216,148646.77416835315,
11:45:00,0.189391321594997,0.006731478584539562,165863.63232305483,
12:00:00,0.209581122527834,0.007449078585748378,183545.29635284003,
12:15:00,0.227021913279032,0.008068971347731334,198819.4540081001,
12:30:00,0.243781394600345,0.00866464853426927,213496.93988439484,
12:45:00,0.262129852963595,0.009316802252250378,229566.0074954493,
13:00:00,0.294894957183684,0.010481362462930922,258260.77108661796,
13:15:00,0.312588113462532,0.011110224976698412,273755.94342584885,
13:30:00,0.34862972810463,0.01239124120844701,305320.1833761343,
13:45:00,0.377448733508116,0.013415546419834376,330559.06378471904,
14:00:00,0.407970117322713,0.014500358753304568,357288.83968142455,
14:15:00,0.405790018478814,0.014422872158056725,355379.56997451774,
14:30:00,0.399249721947114,0.01419041237231309,349651.7608537946,
14:45:00,0.394889524259315,0.014035439181817369,345833.22143997997,
15:00:00,0.388349227727615,0.013802979396073733,340105.4123192568,
15:15:00,0.403675103194379,0.014347702362390302,353527.38620929705,
15:30:00,0.411538728207201,0.014627196812953654,360414.12947117805,
15:45:00,0.425300071979638,0.015116312101439468,372465.93017946853,
16:00:00,0.43709550949887,0.015535553777284463,382796.0450722892,
16:15:00,0.447580342849299,0.015908213044702253,391978.3694214635,
16:30:00,0.457409874115325,0.016257581107906392,400586.7984988135,
16:45:00,0.467894707465754,0.016630240375324182,409769.12284798786,
17:00:00,0.47772423873178,0.01697960843852832,418377.5519253379,
17:15:00,0.505246926276655,0.017957839015499986,442481.15334191965,
17:30:00,0.538012030496744,0.019122399226180524,471175.9169330881,
