Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
19:45:00,0.807341187185876,0.02330514451346739,48940.803478281516,313221.1422610017
20:00:00,0.764091249615359,0.0220566685763079,46319.00401024659,296441.6256655782
20:15:00,0.733292051648475,0.021167602378633698,44451.964995130766,284492.5759688369
20:30:00,0.7057693641036,0.020373117691350372,42783.54715183578,273814.701771749
20:45:00,0.678901978643127,0.019597549306145223,41154.853542904966,263391.0626745918
21:00:00,0.651379291098252,0.018803064618861897,39486.43569960998,252713.1884775039
21:15:00,0.627133113975386,0.018103161441969443,38016.63902813583,243306.48978006933
21:30:00,0.603542238936922,0.017422174567155172,36586.56659102586,234154.02618256552
21:45:00,0.575364249307646,0.01660877357779369,34878.42451336675,223221.91688554722
22:00:00,0.55111807218478,0.01590887040090124,33408.62784189261,213815.21818811272
22:15:00,0.532114311737128,0.015360297640634173,32256.625045331763,206442.4002901233
22:30:00,0.511144645036271,0.014754975974132596,30985.44954567845,198306.8770923421
22:45:00,0.490830280419816,0.014168570609709198,29753.998280389314,190425.5889944916
23:00:00,0.473373082639707,0.013664641758409365,28695.747692659665,183652.78523302186
23:15:00,0.417235537,0.01204414520189771,25292.70492398519,161873.31151350524
23:30:00,0.361097992,0.010423648663852182,21889.662194089582,140093.83804217333
23:45:00,0.304960447,0.008803152125806655,18486.619464193976,118314.36457084146
