Uhrzeit;Relativer Bedarf;Normierter Bedarf;Strombedarf (kWh)
00:00;0.049784633;0.007251875850116007;37129.60435259395
00:15;0.052405917;0.007633705040980897;39084.56980982219
00:30;0.055682521;0.008110991383897063;41528.27588555297
00:45;0.058959126;0.008588277872478175;43971.98270708826
01:00;0.065512335;0.009542850703975455;48859.39560435433
01:15;0.072065545;0.010497423681137676;53746.80924742491
01:30;0.079929396;0.011642911108067401;59611.7048733051
01:45;0.087793248;0.012788398680662071;65476.60124498981
02:00;0.095657099;0.013933886107591794;71341.49687086999
02:15;0.10352095;0.015079373534521517;77206.39249675017
02:30;0.109418839;0.01593848921396752;81605.06477551372
02:45;0.11728269;0.017083976640897242;87469.96040139388
03:00;0.12449122;0.018134006770110744;92846.11466296701
03:15;0.132355072;0.01927949434270541;98711.01103465172
03:30;0.140874244;0.020520439067351362;105064.64802483899
03:45;0.146772132;0.021379554601132417;109463.31955779798
04:00;0.148738095;0.02166592649428108;110929.54365071913
04:15;0.148738095;0.02166592649428108;110929.54365071913
04:30;0.148738095;0.02166592649428108;110929.54365071913
04:45;0.148082774;0.02157046919656486;110440.80228641209
05:00;0.137597639;0.020043152578770245;102620.94120330366
05:15;0.129078467;0.0188022078541243;96267.30421311643
05:30;0.119248653;0.01737034853404591;88936.18449431506
05:45;0.109418839;0.01593848921396752;81605.06477551372
06:00;0.10352095;0.015079373534521517;77206.39249675017
06:15;0.098278383;0.014315715298456683;73296.46232809822
06:30;0.093035815;0.013552056916726904;69386.53141364174
06:45;0.089103889;0.012979313130429571;66454.0832277994
07:00;0.083861322;0.012215654894364736;62544.15305914745
07:15;0.078618754;0.011451996512634956;58634.222144690975
07:30;0.074031508;0.010783795574286345;55213.03334034608
07:45;0.068133619;0.009924679894840345;50814.36106158257
08:00;0.06878894;0.010020137192556566;51303.10242588962
08:15;0.06878894;0.010020137192556566;51303.10242588962
08:30;0.06878894;0.010020137192556566;51303.10242588962
08:45;0.068133619;0.009924679894840345;50814.36106158257
09:00;0.06878894;0.010020137192556566;51303.10242588962
09:15;0.06878894;0.010020137192556566;51303.10242588962
09:30;0.06878894;0.010020137192556566;51303.10242588962
09:45;0.06878894;0.010020137192556566;51303.10242588962
10:00;0.06878894;0.010020137192556566;51303.10242588962
10:15;0.06878894;0.010020137192556566;51303.10242588962
10:30;0.06878894;0.010020137192556566;51303.10242588962
10:45;0.06878894;0.010020137192556566;51303.10242588962
11:00;0.066167656;0.009638308001691676;49348.13696866139
11:15;0.062891052;0.00916102165877551;46904.43089293061
11:30;0.06158041;0.008970107063343065;45926.9481643165
11:45;0.058959126;0.008588277872478175;43971.98270708826
12:00;0.057648484;0.00839736327704573;42994.49997847414
12:15;0.057648484;0.00839736327704573;42994.49997847414
12:30;0.057648484;0.00839736327704573;42994.49997847414
12:45;0.057648484;0.00839736327704573;42994.49997847414
13:00;0.056993163;0.008301905979329508;42505.75861416708
13:15;0.053716558;0.007824619490748395;40062.051792631784
13:30;0.051095275;0.007442790445548452;38107.087081208076
13:45;0.048473991;0.007060961254683562;36152.12162397984
14:00;0.048473991;0.007060961254683562;36152.12162397984
14:15;0.048473991;0.007060961254683562;36152.12162397984
14:30;0.048473991;0.007060961254683562;36152.12162397984
14:45;0.04781867;0.006965503956967339;35663.380259672784
15:00;0.048473991;0.007060961254683562;36152.12162397984
15:15;0.048473991;0.007060961254683562;36152.12162397984
15:30;0.048473991;0.007060961254683562;36152.12162397984
15:45;0.048473991;0.007060961254683562;36152.12162397984
16:00;0.048473991;0.007060961254683562;36152.12162397984
16:15;0.048473991;0.007060961254683562;36152.12162397984
16:30;0.048473991;0.007060961254683562;36152.12162397984
16:45;0.048473991;0.007060961254683562;36152.12162397984
17:00;0.048473991;0.007060961254683562;36152.12162397984
17:15;0.048473991;0.007060961254683562;36152.12162397984
17:30;0.048473991;0.007060961254683562;36152.12162397984
17:45;0.048473991;0.007060961254683562;36152.12162397984
18:00;0.047163349;0.006870046659251117;35174.63889536572
18:15;0.045852707;0.006679132063818672;34197.1561667516
18:30;0.049765645;0.007249109964131831;37115.44301635498
18:45;0.049765645;0.007249109964131831;37115.44301635498
19:00;0.049765645;0.007249109964131831;37115.44301635498
19:15;0.052045408;0.007581191517162222;38815.700567870575
19:30;0.047485882;0.006917028411101441;35415.18546483938
19:45;0.052045408;0.007581191517162222;38815.700567870575
20:00;0.049765645;0.007249109964131831;37115.44301635498
20:15;0.049765645;0.007249109964131831;37115.44301635498
20:30;0.049765645;0.007249109964131831;37115.44301635498
20:45;0.049765645;0.007249109964131831;37115.44301635498
21:00;0.047485882;0.006917028411101441;35415.18546483938
21:15;0.049765645;0.007249109964131831;37115.44301635498
21:30;0.047485882;0.006917028411101441;35415.18546483938
21:45;0.049765645;0.007249109964131831;37115.44301635498
22:00;0.049765645;0.007249109964131831;37115.44301635498
22:15;0.047485882;0.006917028411101441;35415.18546483938
22:30;0.049765645;0.007249109964131831;37115.44301635498
22:45;0.047485882;0.006917028411101441;35415.18546483938
23:00;0.049765645;0.007249109964131831;37115.44301635498
23:15;0.143235923;0.020864452910053104;106825.9988994719
23:30;0.061164459;0.008909517583618836;45616.73002812844
23:45;0.068003748;0.009905762242710009;50717.50268267525
;;;
;;;
