Tageszeit;18;17;16;15;14;13;12;11;10;9;8;7;6;5;4;3;2;1;0;-1;-2;-3;-4;-5;-6;-7;-8;-9;-10;-11;-12;øC
00:00:00;0,043437121;0,073736222;0,104035322;0,131367199;0,174622309;0,214910195;0,255198081;0,295485967;0,335773854;0,37275342;0,411335993;0,446610246;0,481884499;0,517158752;0,552433005;0,584280205;0,634142573;0,680577888;0,727013203;0,773448518;0,819883833;0,866319148;0,912754463;0,959189778;1,005625093;1,052060408;1,098495723;1,144931038;1,191366352;1,237801667;1,284236982;K/h
00:15:00;0,043221042;0,072868833;0,102516623;0,129245121;0,173041491;0,213918568;0,254795645;0,295672722;0,336549799;0,374106547;0,4122957;0,447164524;0,482033349;0,516902173;0,551770998;0,583218994;0,633128509;0,679617195;0,726105882;0,772594569;0,819083256;0,865571942;0,912060629;0,958549316;1,005038003;1,05152669;1,098015376;1,144504063;1,19099275;1,237481437;1,283970123;
00:30:00;0,043118136;0,071651227;0,100184318;0,125874255;0,170103334;0,21148926;0,252875186;0,294261111;0,335647037;0,373716099;0,412389368;0,447745774;0,48310218;0,518458586;0,553814992;0,585735807;0,635533506;0,681895614;0,728257722;0,77461983;0,820981938;0,867344046;0,913706154;0,960068262;1,00643037;1,052792478;1,099154586;1,145516693;1,191878801;1,238240909;1,284603017;
00:45:00;0,043143426;0,071123042;0,099102659;0,12427524;0,168800256;0,210518236;0,252236216;0,293954195;0,335672175;0,374070149;0,413341504;0,449292854;0,485244203;0,521195553;0,557146902;0,589639763;0,639264017;0,685429782;0,731595548;0,777761313;0,823927078;0,870092843;0,916258609;0,962424374;1,008590139;1,054755904;1,10092167;1,147087435;1,1932532;1,239418966;1,285584731;
01:00:00;0,043208451;0,071276402;0,099344353;0,124597978;0,169009568;0,210606831;0,252204094;0,293801357;0,33539862;0,373679346;0,413678262;0,450360641;0,48704302;0,523725399;0,560407777;0,59360839;0,643056326;0,689022496;0,734988666;0,780954836;0,826921006;0,872887176;0,918853346;0,964819517;1,010785687;1,056751857;1,102718027;1,148684197;1,194650367;1,240616537;1,286582707;
01:15:00;0,04325598;0,070068993;0,096882005;0,1209628;0,166231997;0,208768977;0,251305956;0,293842936;0,336379915;0,375583458;0,415187778;0,451458661;0,487729544;0,524000427;0,560271311;0,593063622;0,642535762;0,68852933;0,734522898;0,780516466;0,826510035;0,872503603;0,918497171;0,964490739;1,010484307;1,056477875;1,102471444;1,148465012;1,19445858;1,240452148;1,286445716;
01:30:00;0,043502541;0,069412258;0,095321976;0,118553887;0,164265314;0,207298934;0,250332554;0,293366174;0,336399795;0,376095434;0,41575377;0,452074124;0,488394479;0,524714834;0,561035189;0,593872229;0,643308444;0,689261345;0,735214246;0,781167146;0,827120047;0,873072948;0,919025848;0,964978749;1,01093165;1,05688455;1,102837451;1,148790352;1,194743252;1,240696153;1,286649054;
01:45:00;0,043919249;0,069702485;0,095485721;0,118590327;0,164516241;0,207763525;0,251010809;0,294258094;0,337505378;0,377403076;0,418065221;0,45537778;0,492690338;0,530002897;0,567315456;0,601102293;0,650217292;0,695806569;0,741395846;0,786985123;0,8325744;0,878163677;0,923752954;0,969342232;1,014931509;1,060520786;1,106110063;1,15169934;1,197288617;1,242877894;1,288467172;
02:00:00;0,044389113;0,069605747;0,094822381;0,117387552;0,164369413;0,208699811;0,253030209;0,297360608;0,341691006;0,382625467;0,424556987;0,46309257;0,501628154;0,540163737;0,57869932;0,613635669;0,662193836;0,707152769;0,752111702;0,797070634;0,842029567;0,8869885;0,931947432;0,976906365;1,021865298;1,06682423;1,111783163;1,156742096;1,201701028;1,246659961;1,291618894;
02:15:00;0,047056431;0,072051257;0,097046083;0,119345227;0,166057969;0,21007503;0,254092091;0,298109152;0,342126213;0,382746265;0,426869287;0,4675953;0,508321313;0,549047326;0,589773339;0,626822769;0,674795063;0,719090773;0,763386483;0,807682193;0,851977904;0,896273614;0,940569324;0,984865034;1,029160745;1,073456455;1,117752165;1,162047875;1,206343586;1,250639296;1,294935006;
02:30:00;0,047846644;0,074809619;0,101772594;0,125892014;0,173199913;0,217664257;0,262128601;0,306592945;0,351057289;0,39204212;0,437024747;0,478527862;0,520030976;0,561534091;0,603037206;0,640781861;0,688133982;0,731727644;0,775321306;0,818914968;0,862508629;0,906102291;0,949695953;0,993289615;1,036883277;1,080476939;1,124070601;1,167664262;1,211257924;1,254851586;1,298445248;
02:45:00;0,048854493;0,078448597;0,108042701;0,134596636;0,182481034;0,227325264;0,272169494;0,317013724;0,361857954;0,403124312;0,448698878;0,490695571;0,532692265;0,574688958;0,616685652;0,654841421;0,701568906;0,744455466;0,787342027;0,830228588;0,873115148;0,916001709;0,958888269;1,00177483;1,044661391;1,087547951;1,130434512;1,173321072;1,216207633;1,259094194;1,301980754;
03:00:00;0,050109933;0,081298351;0,112486768;0,140501639;0,189791994;0,235908803;0,282025611;0,32814242;0,374259229;0,416677873;0,462449023;0,504522008;0,546594993;0,588667979;0,630740964;0,66889062;0,71499393;0,75717391;0,79935389;0,841533871;0,883713851;0,925893832;0,968073812;1,010253792;1,052433773;1,094613753;1,136793734;1,178973714;1,221153694;1,263333675;1,305513655;
03:15:00;0,051603544;0,083080621;0,114557698;0,142809109;0,193747365;0,241459955;0,289172545;0,336885135;0,384597726;0,428507162;0,47404166;0,515773005;0,557504349;0,599235693;0,640967038;0,678717415;0,724384141;0,7660699;0,807755658;0,849441417;0,891127176;0,932812935;0,974498693;1,016184452;1,057870211;1,09955597;1,141241728;1,182927487;1,224613246;1,266299005;1,307984763;
03:30:00;0,053213144;0,084020992;0,114828839;0,142419814;0,195994522;0,246352357;0,296710192;0,347068027;0,397425862;0,44384442;0,488694508;0,529605319;0,570516131;0,611426942;0,652337753;0,689206077;0,734406814;0,775565064;0,816723313;0,857881563;0,899039813;0,940198062;0,981356312;1,022514561;1,063672811;1,104831061;1,14598931;1,18714756;1,22830581;1,269464059;1,310622309;
03:45:00;0,054990993;0,089254216;0,123517438;0,154295549;0,208785253;0,259789845;0,310794437;0,361799029;0,412803621;0,459727964;0,504920735;0,546033258;0,58714578;0,628258302;0,669370825;0,706340359;0,750779858;0,791076368;0,831372879;0,871669389;0,9119659;0,95226241;0,992558921;1,032855431;1,073151942;1,113448452;1,153744963;1,194041473;1,234337984;1,274634494;1,314931005;
