Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
00:00:00,0.24882290171803,0.007182655579621629,12569.647264337851,80445.74249176226
00:15:00,0.216914009139872,0.0062615563410323444,10957.723596806603,70129.43101956227
00:30:00,0.183493602835381,0.005296824935045449,9269.443636329537,59324.439272509044
00:45:00,0.151383800699694,0.004369926133214915,7647.370733126102,48943.17269200706
01:00:00,0.119929300648408,0.003461943633462533,6058.401358559433,38773.768694780374
01:15:00,0.104202050622765,0.003007952383586342,5263.916671276098,33689.06669616703
01:30:00,0.0897854047659267,0.0025917937378665324,4535.639041266431,29028.08986410516
01:45:00,0.0753687589090876,0.0021756350921467,3807.3614112567248,24367.11303204304
02:00:00,0.0583309047146411,0.0016838112381141618,2946.669666699783,18858.68586687861
02:15:00,0.055709696377034,0.001608146029801465,2814.2555521525637,18011.23553377641
02:30:00,0.0524331859550253,0.0015135645194105994,2648.737908968549,16951.922617398715
02:45:00,0.0498119776174181,0.0014378993110979001,2516.323794421325,16104.472284296482
03:00:00,0.0485013734486146,0.001400066706941553,2450.1167371477177,15680.747117745394
03:15:00,0.0491566755330163,0.001418983009019725,2483.2202657845187,15892.60970102092
03:30:00,0.0491566755330163,0.001418983009019725,2483.2202657845187,15892.60970102092
03:45:00,0.0491566755330163,0.001418983009019725,2483.2202657845187,15892.60970102092
04:00:00,0.0485013734486146,0.001400066706941553,2450.1167371477177,15680.747117745394
04:15:00,0.0478460713642128,0.0013811504048633783,2417.013208510912,15468.884534469838
04:30:00,0.0478460713642128,0.0013811504048633783,2417.013208510912,15468.884534469838
04:45:00,0.0485013734486146,0.001400066706941553,2450.1167371477177,15680.747117745394
05:00:00,0.047190769279811,0.0013622341027852035,2383.909679874106,15257.02195119428
05:15:00,0.047190769279811,0.0013622341027852035,2383.909679874106,15257.02195119428
05:30:00,0.047190769279811,0.0013622341027852035,2383.909679874106,15257.02195119428
05:45:00,0.047190769279811,0.0013622341027852035,2383.909679874106,15257.02195119428
