Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
00:00:00,0.378260869565217,0.01106538402960569,38728.844103619915,247864.60226316747
00:15:00,0.337108223104694,0.009861532736598053,34515.364578093184,220898.3332997964
00:30:00,0.294634445402106,0.008619033976397301,30166.618917390555,193066.36107129956
00:45:00,0.252814110433403,0.007395650581738075,25884.777036083266,165662.57303093292
01:00:00,0.212954103666359,0.006229613283703529,21803.64649296235,139543.33755495906
01:15:00,0.190737050714236,0.005579690855290828,19528.917993517898,124985.07515851455
01:30:00,0.171133768697656,0.005006229889044301,17521.804611655054,112139.54951459235
01:45:00,0.151530486681077,0.004432768922797803,15514.69122979231,99294.02387067079
02:00:00,0.130620319196726,0.003821077225468204,13373.770289138714,85592.12985048778
02:15:00,0.115591136317349,0.003381423818012563,11834.98336304397,75743.89352348141
02:30:00,0.100561953437971,0.002941770410556892,10296.196436949122,65895.65719647438
02:45:00,0.0861862132924804,0.0025212323686428133,8824.313290249847,56475.60505759902
03:00:00,0.0711570304131028,0.0020815789611871543,7285.52636415504,46627.36873059226
03:15:00,0.0678898167436727,0.001986002133479397,6951.007467177889,44486.447789938495
03:30:00,0.0659294885420151,0.001928656036854756,6750.296128991646,43201.895225546534
03:45:00,0.0633157176064713,0.0018521945746885584,6482.681011409954,41489.15847302371
04:00:00,0.0607019466709273,0.001775733112522355,6215.065893828242,39776.42172050075
04:15:00,0.0609180691544324,0.0017820554114166734,6237.193939958357,39918.04121573349
04:30:00,0.0615715118883184,0.001801170776958224,6304.097719353784,40346.22540386422
04:45:00,0.0615715118883184,0.001801170776958224,6304.097719353784,40346.22540386422
05:00:00,0.0620037568553291,0.0018138153747468753,6348.3538116140635,40629.46439433001
05:15:00,0.058741618469269,0.0017183870158976934,6014.354555641927,38491.86915610833
05:30:00,0.0574347330014972,0.0016801562848145974,5880.546996851091,37635.50077984698
05:45:00,0.0543478260869563,0.0015898540272421921,5564.489095347672,35612.730210225105
06:00:00,0.0521739130434781,0.001526259866152506,5341.909531533771,34188.221001816135
06:15:00,0.0521739130434781,0.001526259866152506,5341.909531533771,34188.221001816135
06:30:00,0.0521739130434781,0.001526259866152506,5341.909531533771,34188.221001816135
06:45:00,0.0521739130434781,0.001526259866152506,5341.909531533771,34188.221001816135
07:00:00,0.0521739130434781,0.001526259866152506,5341.909531533771,34188.221001816135
07:15:00,0.0624410771057097,0.0018266084413940992,6393.129544879347,40916.02908722783
07:30:00,0.0724588405975046,0.002119661223411675,7418.814281940863,47480.411404421524
07:45:00,0.0818231613554136,0.002393598639887703,8377.59523960696,53616.60953348455
08:00:00,0.0935851305653612,0.002737675219635607,9581.863268724625,61323.9249198376
08:15:00,0.10665398524308,0.00311998253046659,10919.938856633064,69887.60868245161
08:30:00,0.121904365889333,0.0035661067056751514,12481.37346986303,79880.7902071234
08:45:00,0.135410540817433,0.003961207083153375,13864.224791036813,88731.0386626356
09:00:00,0.153917984566376,0.0045026111483525404,15759.139019233891,100858.4897230969
09:15:00,0.194426358783936,0.005687615343070061,19906.653700745213,127402.58368476937
09:30:00,0.232763357599703,0.006809099611127191,23831.84863894517,152523.8312892491
09:45:00,0.272623364366748,0.007975136909161766,27912.97918206618,178643.06676522357
10:00:00,0.312699493617298,0.009147496506090655,32016.237771317294,204903.9217364307
10:15:00,0.331870530666866,0.009708312874548495,33979.09506091973,217466.2083898863
10:30:00,0.35125769019994,0.010275451541900677,35964.08039665237,230170.11453857517
10:45:00,0.372383980167797,0.01089346553812462,38127.129383436164,244013.62805399147
11:00:00,0.394163712869539,0.011530594899890086,40357.0821496153,258285.32575753794
11:15:00,0.427494367581094,0.012505627011367726,43769.694539787044,280126.04505463707
11:30:00,0.469304551983057,0.013728713468309804,48050.49713908431,307523.18169013964
11:45:00,0.506771985581432,0.014824760071931037,51886.66025175863,332074.62561125524
