Datum,Kapazität in kWh,Restkapazität in kWh,Einspeisung in kWh
2030-03-29 21:00:00,9250000.0,9237961.027564967,-12038.972435033247
2030-03-29 21:15:00,9250000.0,9238515.538927201,-11484.461072799299
2030-03-29 21:30:00,9250000.0,9239199.446724944,-10800.553275056289
2030-03-29 21:45:00,9250000.0,9239900.485915836,-10099.514084164637
2030-03-29 22:00:00,9250000.0,9240471.389574265,-9528.610425734332
2030-03-29 22:15:00,9250000.0,9241043.275110014,-8956.724889985688
2030-03-29 22:30:00,9250000.0,9241656.284135498,-8343.715864501735
2030-03-29 22:45:00,9250000.0,9242254.832068348,-7745.167931651356
2030-03-29 23:00:00,9250000.0,9242779.940820716,-7220.05917928417
2030-03-29 23:15:00,9250000.0,9243285.16554172,-6714.834458280926
2030-03-29 23:30:00,9250000.0,9243890.003632396,-6109.99636760264
2030-03-29 23:45:00,9250000.0,9244664.722485794,-5335.277514205496
2030-03-30 00:00:00,9250000.0,9245588.439161828,-4411.560838173098
2030-03-30 00:15:00,9250000.0,9246048.175342029,-3951.824657971818
2030-03-30 00:30:00,9250000.0,9246352.144563658,-3647.8554363422554
2030-03-30 00:45:00,9250000.0,9246644.754715923,-3355.2452840761816
2030-03-30 01:00:00,9250000.0,9246911.643159948,-3088.3568400518307
2030-03-30 01:15:00,9250000.0,9247007.785894655,-2992.21410534447
2030-03-30 01:30:00,9250000.0,9247260.117390975,-2739.8826090244056
2030-03-30 01:45:00,9250000.0,9247522.785875067,-2477.214124932567
2030-03-30 02:00:00,9250000.0,9247609.60530863,-2390.3946913709897
2030-03-30 02:15:00,9250000.0,9247835.490918959,-2164.5090810413403
2030-03-30 02:30:00,9250000.0,9248053.362184603,-1946.6378153963906
2030-03-30 02:45:00,9250000.0,9248219.035217978,-1780.9647820220962
2030-03-30 03:00:00,9250000.0,9248523.67521584,-1476.324784159082
2030-03-30 03:15:00,9250000.0,9248603.436268028,-1396.563731971446
2030-03-30 03:30:00,9250000.0,9248929.672088388,-1070.3279116111735
2030-03-30 03:45:00,9250000.0,9248886.205009028,-1113.7949909709077
2030-03-30 04:00:00,9250000.0,9248610.279274309,-1389.720725690464
2030-03-30 04:15:00,9250000.0,9248336.7920868,-1663.207913199587
2030-03-30 04:30:00,9250000.0,9248226.41614921,-1773.583850790259
2030-03-30 04:45:00,9250000.0,9248153.996726785,-1846.0032732155341
2030-03-30 05:00:00,9250000.0,9247847.624670262,-2152.375329739052
2030-03-30 05:15:00,9250000.0,9247603.334758596,-2396.665241403165
2030-03-30 05:30:00,9250000.0,9247549.301504113,-2450.6984958868197
2030-03-30 05:45:00,9250000.0,9247538.887261579,-2461.1127384210777
2030-03-30 06:00:00,9250000.0,9247357.88460342,-2642.1153965801514
2030-03-30 06:15:00,9250000.0,9247121.526674025,-2878.4733259751156
2030-03-30 06:30:00,9250000.0,9246976.523082918,-3023.476917081578
2030-03-30 06:45:00,9250000.0,9246530.358104147,-3469.6418958536487
2030-03-30 07:00:00,9250000.0,9245984.057635423,-4015.942364577473
2030-03-30 07:15:00,9250000.0,9246030.337623445,-3969.662376554821
2030-03-30 07:30:00,9250000.0,9246201.700302495,-3798.2996975051174
2030-03-30 07:45:00,9250000.0,9246098.437257705,-3901.5627422943835
2030-03-30 08:00:00,9250000.0,9246207.178290566,-3792.821709433276
2030-03-30 08:15:00,9250000.0,9246424.533140723,-3575.466859277818
2030-03-30 08:30:00,9250000.0,9246929.091389058,-3070.9086109427662
2030-03-30 08:45:00,9250000.0,9247249.944550717,-2750.0554492819065
2030-03-30 09:00:00,9250000.0,9247579.976915397,-2420.0230846030463
2030-03-30 09:15:00,9250000.0,9247943.466998221,-2056.5330017794404
2030-03-30 09:30:00,9250000.0,9248547.985783797,-1452.014216203861
2030-03-30 09:45:00,9250000.0,9249071.979648348,-928.0203516516412
2030-03-30 10:00:00,9250000.0,9249805.399698595,-194.60030140601884
2030-03-30 10:15:00,9250000.0,9250000.0,0.0
2030-03-30 10:30:00,9250000.0,9250000.0,0.0
2030-03-30 10:45:00,9250000.0,9250000.0,0.0
2030-03-30 11:00:00,9250000.0,9250000.0,0.0
2030-03-30 11:15:00,9250000.0,9250000.0,0.0
2030-03-30 11:30:00,9250000.0,9250000.0,0.0
2030-03-30 11:45:00,9250000.0,9250000.0,0.0
2030-03-30 12:00:00,9250000.0,9250000.0,0.0
2030-03-30 12:15:00,9250000.0,9250000.0,0.0
2030-03-30 12:30:00,9250000.0,9250000.0,0.0
2030-03-30 12:45:00,9250000.0,9250000.0,0.0
2030-03-30 13:00:00,9250000.0,9250000.0,0.0
2030-03-30 13:15:00,9250000.0,9250000.0,0.0
2030-03-30 13:30:00,9250000.0,9250000.0,0.0
2030-03-30 13:45:00,9250000.0,9250000.0,0.0
2030-03-30 14:00:00,9250000.0,9250000.0,0.0
2030-03-30 14:15:00,9250000.0,9250000.0,0.0
2030-03-30 14:30:00,9250000.0,9250000.0,0.0
2030-03-30 14:45:00,9250000.0,9250000.0,0.0
2030-03-30 15:00:00,9250000.0,9250000.0,0.0
2030-03-30 15:15:00,9250000.0,9250000.0,0.0
2030-03-30 15:30:00,9250000.0,9250000.0,0.0
2030-03-30 15:45:00,9250000.0,9250000.0,0.0
2030-03-30 16:00:00,9250000.0,9250000.0,0.0
2030-03-30 16:15:00,9250000.0,9250000.0,0.0
2030-03-30 16:30:00,9250000.0,9250000.0,0.0
2030-03-30 16:45:00,9250000.0,9250000.0,0.0
2030-03-30 17:00:00,9250000.0,9250000.0,0.0
2030-03-30 17:15:00,9250000.0,9250000.0,0.0
2030-03-30 17:30:00,9250000.0,9250000.0,0.0
2030-03-30 17:45:00,9250000.0,9250000.0,0.0
2030-03-30 18:00:00,9250000.0,9250000.0,0.0
2030-03-30 18:15:00,9250000.0,9250000.0,0.0
2030-03-30 18:30:00,9250000.0,9250000.0,0.0
2030-03-30 18:45:00,9250000.0,9250000.0,0.0
2030-03-30 19:00:00,9250000.0,9250000.0,0.0
2030-03-30 19:15:00,9250000.0,9250000.0,0.0
2030-03-30 19:30:00,9250000.0,9250000.0,0.0
2030-03-30 19:45:00,9250000.0,9250000.0,0.0
2030-03-30 20:00:00,9250000.0,9250000.0,0.0
2030-03-30 20:15:00,9250000.0,9250000.0,0.0
2030-03-30 20:30:00,9250000.0,9250000.0,0.0
2030-03-30 20:45:00,9250000.0,9250000.0,0.0
2030-03-30 21:00:00,9250000.0,9250000.0,0.0
2030-03-30 21:15:00,9250000.0,9250000.0,0.0
2030-03-30 21:30:00,9250000.0,9250000.0,0.0
2030-03-30 21:45:00,9250000.0,9250000.0,0.0
2030-03-30 22:00:00,9250000.0,9250000.0,0.0
2030-03-30 22:15:00,9250000.0,9250000.0,0.0
2030-03-30 22:30:00,9250000.0,9250000.0,0.0
2030-03-30 22:45:00,9250000.0,9250000.0,0.0
2030-03-30 23:00:00,9250000.0,9250000.0,0.0
2030-03-30 23:15:00,9250000.0,9250000.0,0.0
2030-03-30 23:30:00,9250000.0,9250000.0,0.0
2030-03-30 23:45:00,9250000.0,9250000.0,0.0
2030-03-31 00:00:00,9250000.0,9250000.0,0.0
2030-03-31 00:15:00,9250000.0,9250000.0,0.0
2030-03-31 00:30:00,9250000.0,9250000.0,0.0
2030-03-31 00:45:00,9250000.0,9250000.0,0.0
2030-03-31 01:00:00,9250000.0,9250000.0,0.0
2030-03-31 01:15:00,9250000.0,9250000.0,0.0
2030-03-31 01:30:00,9250000.0,9250000.0,0.0
2030-03-31 01:45:00,9250000.0,9250000.0,0.0
2030-03-31 02:00:00,9250000.0,9250000.0,0.0
2030-03-31 02:15:00,9250000.0,9250000.0,0.0
2030-03-31 02:30:00,9250000.0,9250000.0,0.0
2030-03-31 02:45:00,9250000.0,9250000.0,0.0
2030-03-31 03:00:00,9250000.0,9250000.0,0.0
2030-03-31 03:15:00,9250000.0,9250000.0,0.0
2030-03-31 03:30:00,9250000.0,9250000.0,0.0
2030-03-31 03:45:00,9250000.0,9250000.0,0.0
2030-03-31 04:00:00,9250000.0,9250000.0,0.0
2030-03-31 04:15:00,9250000.0,9250000.0,0.0
2030-03-31 04:30:00,9250000.0,9250000.0,0.0
2030-03-31 04:45:00,9250000.0,9250000.0,0.0
2030-03-31 05:00:00,9250000.0,9250000.0,0.0
2030-03-31 05:15:00,9250000.0,9250000.0,0.0
2030-03-31 05:30:00,9250000.0,9250000.0,0.0
2030-03-31 05:45:00,9250000.0,9250000.0,0.0
2030-03-31 06:00:00,9250000.0,9250000.0,0.0
2030-03-31 06:15:00,9250000.0,9250000.0,0.0
2030-03-31 06:30:00,9250000.0,9250000.0,0.0
2030-03-31 06:45:00,9250000.0,9250000.0,0.0
2030-03-31 07:00:00,9250000.0,9250000.0,0.0
2030-03-31 07:15:00,9250000.0,9250000.0,0.0
2030-03-31 07:30:00,9250000.0,9250000.0,0.0
2030-03-31 07:45:00,9250000.0,9250000.0,0.0
2030-03-31 08:00:00,9250000.0,9250000.0,0.0
2030-03-31 08:15:00,9250000.0,9250000.0,0.0
2030-03-31 08:30:00,9250000.0,9250000.0,0.0
2030-03-31 08:45:00,9250000.0,9250000.0,0.0
2030-03-31 09:00:00,9250000.0,9243245.182419572,-6754.817580428176
2030-03-31 09:15:00,9250000.0,9240372.045182873,-9627.954817127811
2030-03-31 09:30:00,9250000.0,9240958.765657425,-9041.234342574802
2030-03-31 09:45:00,9250000.0,9241337.233445564,-8662.766554435178
2030-03-31 10:00:00,9250000.0,9241668.399518082,-8331.600481917973
2030-03-31 10:15:00,9250000.0,9242190.52395449,-7809.476045510311
2030-03-31 10:30:00,9250000.0,9242977.999207325,-7022.000792674382
2030-03-31 10:45:00,9250000.0,9243559.829138009,-6440.1708619908895
2030-03-31 11:00:00,9250000.0,9244251.099523015,-5748.9004769852345
2030-03-31 11:15:00,9250000.0,9244832.541845104,-5167.45815489591
2030-03-31 11:30:00,9250000.0,9245615.2054287,-4384.794571298731
2030-03-31 11:45:00,9250000.0,9246266.983384145,-3733.0166158544016
2030-03-31 12:00:00,9250000.0,9246882.587098379,-3117.4129016209954
2030-03-31 12:15:00,9250000.0,9247263.386945711,-2736.6130542887804
2030-03-31 12:30:00,9250000.0,9247189.347490251,-2810.6525097483063
2030-03-31 12:45:00,9250000.0,9247086.841531716,-2913.15846828328
2030-03-31 13:00:00,9250000.0,9247114.350621382,-2885.64937861824
2030-03-31 13:15:00,9250000.0,9247150.936088728,-2849.0639112730278
2030-03-31 13:30:00,9250000.0,9247450.321465012,-2549.6785349891106
2030-03-31 13:45:00,9250000.0,9247630.65007947,-2369.3499205306834
2030-03-31 14:00:00,9250000.0,9247819.784434818,-2180.2155651819885
2030-03-31 14:15:00,9250000.0,9247837.41069501,-2162.589304989626
2030-03-31 14:30:00,9250000.0,9247851.788560987,-2148.2114390138195
2030-03-31 14:45:00,9250000.0,9247605.041839933,-2394.9581600672973
2030-03-31 15:00:00,9250000.0,9247592.013710702,-2407.986289297398
2030-03-31 15:15:00,9250000.0,9247635.648170877,-2364.3518291218534
2030-03-31 15:30:00,9250000.0,9247233.587140692,-2766.4128593067508
2030-03-31 15:45:00,9250000.0,9246770.302128674,-3229.6978713262797
2030-03-31 16:00:00,9250000.0,9246132.134883212,-3867.8651167878907
2030-03-31 16:15:00,9250000.0,9245864.170263082,-4135.829736918189
2030-03-31 16:30:00,9250000.0,9245627.039434142,-4372.960565857538
2030-03-31 16:45:00,9250000.0,9245067.21384788,-4932.78615212112
2030-03-31 17:00:00,9250000.0,9243804.155294815,-6195.844705184081
2030-03-31 17:15:00,9250000.0,9243087.04301315,-6912.956986850242
2030-03-31 17:30:00,9250000.0,9242485.66459825,-7514.335401749624
2030-03-31 17:45:00,9250000.0,9241825.74108344,-8174.258916560782
2030-03-31 18:00:00,9250000.0,9241336.22501832,-8663.774981680272
2030-03-31 18:15:00,9250000.0,9240829.079647968,-9170.920352031897
2030-03-31 18:30:00,9250000.0,9240244.104382824,-9755.895617175596
2030-03-31 18:45:00,9250000.0,9239596.045678392,-10403.954321607078
2030-03-31 19:00:00,9250000.0,9239237.471834624,-10762.528165374964
2030-03-31 19:15:00,9250000.0,9239192.44338287,-10807.556617129769
2030-03-31 19:30:00,9250000.0,9239368.01538386,-10631.984616139578
2030-03-31 19:45:00,9250000.0,9239717.015779167,-10282.984220831946
2030-03-31 20:00:00,9250000.0,9240285.021566663,-9714.978433336237
2030-03-31 20:15:00,9250000.0,9240718.15928494,-9281.840715059381
2030-03-31 20:30:00,9250000.0,9241237.841483878,-8762.158516121333
2030-03-31 20:45:00,9250000.0,9241705.413658887,-8294.58634111245
2030-03-31 21:00:00,9250000.0,9242329.068639949,-7670.931360051163
2030-03-31 21:15:00,9250000.0,9242857.104247404,-7142.895752595838
2030-03-31 21:30:00,9250000.0,9243389.79989585,-6610.200104151692
2030-03-31 21:45:00,9250000.0,9243799.498432206,-6200.501567794152
2030-03-31 22:00:00,9250000.0,9243934.903402083,-6065.096597918073
2030-03-31 22:15:00,9250000.0,9244303.645284759,-5696.354715240395
2030-03-31 22:30:00,9250000.0,9244724.52624659,-5275.473753409187
2030-03-31 22:45:00,9250000.0,9245097.524146253,-4902.475853746306
2030-03-31 23:00:00,9250000.0,9245573.73283788,-4426.267162119688
2030-03-31 23:15:00,9250000.0,9245922.690944735,-4077.3090552658505
2030-03-31 23:30:00,9250000.0,9246378.108751927,-3621.891248073329
2030-03-31 23:45:00,9250000.0,9246944.571273029,-3055.428726971777
2030-04-01 00:00:00,9250000.0,9247453.598873314,-2546.401126685765
2030-04-01 00:15:00,9250000.0,9247807.989263987,-2192.0107360122
2030-04-01 00:30:00,9250000.0,9248112.83107311,-1887.1689268891714
2030-04-01 00:45:00,9250000.0,9248369.258972669,-1630.7410273304395
2030-04-01 01:00:00,9250000.0,9248643.964527838,-1356.0354721624444
2030-04-01 01:15:00,9250000.0,9248893.830029156,-1106.1699708447886
2030-04-01 01:30:00,9250000.0,9249237.244097508,-762.755902491881
2030-04-01 01:45:00,9250000.0,9249364.99369487,-635.0063051300585
2030-04-01 02:00:00,9250000.0,9249571.010982124,-428.9890178762362
2030-04-01 02:15:00,9250000.0,9249724.169287123,-275.8307128780598
2030-04-01 02:30:00,9250000.0,9249832.620202228,-167.37979777066903
2030-04-01 02:45:00,9250000.0,9249910.746223556,-89.25377644490618
2030-04-01 03:00:00,9250000.0,9250000.0,0.0
2030-04-01 03:15:00,9250000.0,9250000.0,0.0
2030-04-01 03:30:00,9250000.0,9250000.0,0.0
2030-04-01 03:45:00,9250000.0,9250000.0,0.0
2030-04-01 04:00:00,9250000.0,9250000.0,0.0
2030-04-01 04:15:00,9250000.0,9250000.0,0.0
2030-04-01 04:30:00,9250000.0,9250000.0,0.0
2030-04-01 04:45:00,9250000.0,9250000.0,0.0
2030-04-01 05:00:00,9250000.0,9250000.0,0.0
2030-04-01 05:15:00,9250000.0,9250000.0,0.0
2030-04-01 05:30:00,9250000.0,9250000.0,0.0
2030-04-01 05:45:00,9250000.0,9250000.0,0.0
2030-04-01 06:00:00,9250000.0,9250000.0,0.0
2030-04-01 06:15:00,9250000.0,9250000.0,0.0
2030-04-01 06:30:00,9250000.0,9250000.0,0.0
2030-04-01 06:45:00,9250000.0,9250000.0,0.0
2030-04-01 07:00:00,9250000.0,9250000.0,0.0
2030-04-01 07:15:00,9250000.0,9250000.0,0.0
2030-04-01 07:30:00,9250000.0,9250000.0,0.0
2030-04-01 07:45:00,9250000.0,9250000.0,0.0
2030-04-01 08:00:00,9250000.0,9250000.0,0.0
2030-04-01 08:15:00,9250000.0,9250000.0,0.0
2030-04-01 08:30:00,9250000.0,9250000.0,0.0
2030-04-01 08:45:00,9250000.0,9250000.0,0.0
2030-04-01 09:00:00,9250000.0,9250000.0,0.0
2030-04-01 09:15:00,9250000.0,9250000.0,0.0
2030-04-01 09:30:00,9250000.0,9250000.0,0.0
2030-04-01 09:45:00,9250000.0,9250000.0,0.0
2030-04-01 10:00:00,9250000.0,9250000.0,0.0
2030-04-01 10:15:00,9250000.0,9250000.0,0.0
2030-04-01 10:30:00,9250000.0,9250000.0,0.0
2030-04-01 10:45:00,9250000.0,9250000.0,0.0
2030-04-01 11:00:00,9250000.0,9250000.0,0.0
2030-04-01 11:15:00,9250000.0,9250000.0,0.0
2030-04-01 11:30:00,9250000.0,9250000.0,0.0
2030-04-01 11:45:00,9250000.0,9250000.0,0.0
2030-04-01 12:00:00,9250000.0,9250000.0,0.0
2030-04-01 12:15:00,9250000.0,9250000.0,0.0
2030-04-01 12:30:00,9250000.0,9250000.0,0.0
2030-04-01 12:45:00,9250000.0,9250000.0,0.0
2030-04-01 13:00:00,9250000.0,9250000.0,0.0
2030-04-01 13:15:00,9250000.0,9250000.0,0.0
2030-04-01 13:30:00,9250000.0,9250000.0,0.0
2030-04-01 13:45:00,9250000.0,9250000.0,0.0
2030-04-01 14:00:00,9250000.0,9250000.0,0.0
2030-04-01 14:15:00,9250000.0,9250000.0,0.0
2030-04-01 14:30:00,9250000.0,9250000.0,0.0
2030-04-01 14:45:00,9250000.0,9250000.0,0.0
2030-04-01 15:00:00,9250000.0,9250000.0,0.0
2030-04-01 15:15:00,9250000.0,9250000.0,0.0
2030-04-01 15:30:00,9250000.0,9250000.0,0.0
2030-04-01 15:45:00,9250000.0,9250000.0,0.0
2030-04-01 16:00:00,9250000.0,9250000.0,0.0
2030-04-01 16:15:00,9250000.0,9250000.0,0.0
2030-04-01 16:30:00,9250000.0,9250000.0,0.0
2030-04-01 16:45:00,9250000.0,9250000.0,0.0
2030-04-01 17:00:00,9250000.0,9250000.0,0.0
2030-04-01 17:15:00,9250000.0,9250000.0,0.0
2030-04-01 17:30:00,9250000.0,9250000.0,0.0
2030-04-01 17:45:00,9250000.0,9250000.0,0.0
2030-04-01 18:00:00,9250000.0,9250000.0,0.0
2030-04-01 18:15:00,9250000.0,9250000.0,0.0
2030-04-01 18:30:00,9250000.0,9250000.0,0.0
2030-04-01 18:45:00,9250000.0,9250000.0,0.0
2030-04-01 19:00:00,9250000.0,9250000.0,0.0
2030-04-01 19:15:00,9250000.0,9250000.0,0.0
2030-04-01 19:30:00,9250000.0,9250000.0,0.0
2030-04-01 19:45:00,9250000.0,9250000.0,0.0
2030-04-01 20:00:00,9250000.0,9250000.0,0.0
2030-04-01 20:15:00,9250000.0,9250000.0,0.0
2030-04-01 20:30:00,9250000.0,9250000.0,0.0
2030-04-01 20:45:00,9250000.0,9250000.0,0.0
2030-04-01 21:00:00,9250000.0,9250000.0,0.0
2030-04-01 21:15:00,9250000.0,9250000.0,0.0
2030-04-01 21:30:00,9250000.0,9250000.0,0.0
2030-04-01 21:45:00,9250000.0,9250000.0,0.0
2030-04-01 22:00:00,9250000.0,9250000.0,0.0
2030-04-01 22:15:00,9250000.0,9250000.0,0.0
2030-04-01 22:30:00,9250000.0,9250000.0,0.0
2030-04-01 22:45:00,9250000.0,9250000.0,0.0
2030-04-01 23:00:00,9250000.0,9250000.0,0.0
2030-04-01 23:15:00,9250000.0,9250000.0,0.0
2030-04-01 23:30:00,9250000.0,9250000.0,0.0
2030-04-01 23:45:00,9250000.0,9250000.0,0.0
2030-04-02 00:00:00,9250000.0,9250000.0,0.0
2030-04-02 00:15:00,9250000.0,9250000.0,0.0
2030-04-02 00:30:00,9250000.0,9250000.0,0.0
2030-04-02 00:45:00,9250000.0,9250000.0,0.0
2030-04-02 01:00:00,9250000.0,9250000.0,0.0
2030-04-02 01:15:00,9250000.0,9250000.0,0.0
2030-04-02 01:30:00,9250000.0,9250000.0,0.0
2030-04-02 01:45:00,9250000.0,9250000.0,0.0
2030-04-02 02:00:00,9250000.0,9250000.0,0.0
2030-04-02 02:15:00,9250000.0,9250000.0,0.0
2030-04-02 02:30:00,9250000.0,9250000.0,0.0
2030-04-02 02:45:00,9250000.0,9250000.0,0.0
2030-04-02 03:00:00,9250000.0,9250000.0,0.0
2030-04-02 03:15:00,9250000.0,9250000.0,0.0
2030-04-02 03:30:00,9250000.0,9250000.0,0.0
2030-04-02 03:45:00,9250000.0,9250000.0,0.0
2030-04-02 04:00:00,9250000.0,9250000.0,0.0
2030-04-02 04:15:00,9250000.0,9250000.0,0.0
2030-04-02 04:30:00,9250000.0,9250000.0,0.0
2030-04-02 04:45:00,9250000.0,9250000.0,0.0
2030-04-02 05:00:00,9250000.0,9250000.0,0.0
2030-04-02 05:15:00,9250000.0,9250000.0,0.0
2030-04-02 05:30:00,9250000.0,9250000.0,0.0
2030-04-02 05:45:00,9250000.0,9250000.0,0.0
2030-04-02 06:00:00,9250000.0,9250000.0,0.0
2030-04-02 06:15:00,9250000.0,9250000.0,0.0
2030-04-02 06:30:00,9250000.0,9250000.0,0.0
2030-04-02 06:45:00,9250000.0,9250000.0,0.0
2030-04-02 07:00:00,9250000.0,9250000.0,0.0
2030-04-02 07:15:00,9250000.0,9250000.0,0.0
2030-04-02 07:30:00,9250000.0,9250000.0,0.0
2030-04-02 07:45:00,9250000.0,9250000.0,0.0
2030-04-02 08:00:00,9250000.0,9250000.0,0.0
2030-04-02 08:15:00,9250000.0,9250000.0,0.0
2030-04-02 08:30:00,9250000.0,9250000.0,0.0
2030-04-02 08:45:00,9250000.0,9250000.0,0.0
2030-04-02 09:00:00,9250000.0,9250000.0,0.0
2030-04-02 09:15:00,9250000.0,9250000.0,0.0
2030-04-02 09:30:00,9250000.0,9250000.0,0.0
2030-04-02 09:45:00,9250000.0,9250000.0,0.0
2030-04-02 10:00:00,9250000.0,9250000.0,0.0
2030-04-02 10:15:00,9250000.0,9250000.0,0.0
2030-04-02 10:30:00,9250000.0,9250000.0,0.0
2030-04-02 10:45:00,9250000.0,9250000.0,0.0
2030-04-02 11:00:00,9250000.0,9250000.0,0.0
2030-04-02 11:15:00,9250000.0,9250000.0,0.0
2030-04-02 11:30:00,9250000.0,9250000.0,0.0
2030-04-02 11:45:00,9250000.0,9250000.0,0.0
2030-04-02 12:00:00,9250000.0,9250000.0,0.0
2030-04-02 12:15:00,9250000.0,9250000.0,0.0
2030-04-02 12:30:00,9250000.0,9250000.0,0.0
2030-04-02 12:45:00,9250000.0,9250000.0,0.0
2030-04-02 13:00:00,9250000.0,9250000.0,0.0
2030-04-02 13:15:00,9250000.0,9250000.0,0.0
2030-04-02 13:30:00,9250000.0,9250000.0,0.0
2030-04-02 13:45:00,9250000.0,9250000.0,0.0
2030-04-02 14:00:00,9250000.0,9250000.0,0.0
2030-04-02 14:15:00,9250000.0,9250000.0,0.0
2030-04-02 14:30:00,9250000.0,9250000.0,0.0
2030-04-02 14:45:00,9250000.0,9250000.0,0.0
2030-04-02 15:00:00,9250000.0,9250000.0,0.0
2030-04-02 15:15:00,9250000.0,9250000.0,0.0
2030-04-02 15:30:00,9250000.0,9250000.0,0.0
2030-04-02 15:45:00,9250000.0,9250000.0,0.0
2030-04-02 16:00:00,9250000.0,9250000.0,0.0
2030-04-02 16:15:00,9250000.0,9250000.0,0.0
2030-04-02 16:30:00,9250000.0,9250000.0,0.0
2030-04-02 16:45:00,9250000.0,9250000.0,0.0
2030-04-02 17:00:00,9250000.0,9250000.0,0.0
2030-04-02 17:15:00,9250000.0,9250000.0,0.0
2030-04-02 17:30:00,9250000.0,9250000.0,0.0
2030-04-02 17:45:00,9250000.0,9250000.0,0.0
2030-04-02 18:00:00,9250000.0,9250000.0,0.0
2030-04-02 18:15:00,9250000.0,9250000.0,0.0
2030-04-02 18:30:00,9250000.0,9250000.0,0.0
2030-04-02 18:45:00,9250000.0,9250000.0,0.0
2030-04-02 19:00:00,9250000.0,9250000.0,0.0
2030-04-02 19:15:00,9250000.0,9250000.0,0.0
2030-04-02 19:30:00,9250000.0,9250000.0,0.0
2030-04-02 19:45:00,9250000.0,9250000.0,0.0
2030-04-02 20:00:00,9250000.0,9250000.0,0.0
2030-04-02 20:15:00,9250000.0,9250000.0,0.0
2030-04-02 20:30:00,9250000.0,9250000.0,0.0
2030-04-02 20:45:00,9250000.0,9250000.0,0.0
2030-04-02 21:00:00,9250000.0,9250000.0,0.0
2030-04-02 21:15:00,9250000.0,9250000.0,0.0
2030-04-02 21:30:00,9250000.0,9250000.0,0.0
2030-04-02 21:45:00,9250000.0,9250000.0,0.0
2030-04-02 22:00:00,9250000.0,9250000.0,0.0
2030-04-02 22:15:00,9250000.0,9250000.0,0.0
2030-04-02 22:30:00,9250000.0,9250000.0,0.0
2030-04-02 22:45:00,9250000.0,9250000.0,0.0
2030-04-02 23:00:00,9250000.0,9250000.0,0.0
2030-04-02 23:15:00,9250000.0,9250000.0,0.0
2030-04-02 23:30:00,9250000.0,9250000.0,0.0
2030-04-02 23:45:00,9250000.0,9250000.0,0.0
2030-04-03 00:00:00,9250000.0,9250000.0,0.0
2030-04-03 00:15:00,9250000.0,9250000.0,0.0
2030-04-03 00:30:00,9250000.0,9250000.0,0.0
2030-04-03 00:45:00,9250000.0,9250000.0,0.0
2030-04-03 01:00:00,9250000.0,9250000.0,0.0
2030-04-03 01:15:00,9250000.0,9250000.0,0.0
2030-04-03 01:30:00,9250000.0,9250000.0,0.0
2030-04-03 01:45:00,9250000.0,9250000.0,0.0
2030-04-03 02:00:00,9250000.0,9245311.934611568,-4688.065388430947
2030-04-03 02:15:00,9250000.0,9243518.615854094,-6481.384145906252
2030-04-03 02:30:00,9250000.0,9243358.809586352,-6641.190413648362
2030-04-03 02:45:00,9250000.0,9243413.160244714,-6586.839755286025
2030-04-03 03:00:00,9250000.0,9243368.889664076,-6631.110335922837
2030-04-03 03:15:00,9250000.0,9243228.877845231,-6771.122154768828
2030-04-03 03:30:00,9250000.0,9243010.579456178,-6989.42054382098
2030-04-03 03:45:00,9250000.0,9242910.04953318,-7089.950466819522
2030-04-03 04:00:00,9250000.0,9242662.102913339,-7337.897086660542
2030-04-03 04:15:00,9250000.0,9242559.951171093,-7440.048828907723
2030-04-03 04:30:00,9250000.0,9242467.0104197,-7532.989580299926
2030-04-03 04:45:00,9250000.0,9242181.569570199,-7818.4304298005145
2030-04-03 05:00:00,9250000.0,9241620.001217011,-8379.9987829878
2030-04-03 05:15:00,9250000.0,9241469.919309312,-8530.080690686727
2030-04-03 05:30:00,9250000.0,9241244.467755191,-8755.532244809723
2030-04-03 05:45:00,9250000.0,9240804.316277029,-9195.683722970654
2030-04-03 06:00:00,9250000.0,9239817.04596353,-10182.954036469791
2030-04-03 06:15:00,9250000.0,9239162.90500883,-10837.09499116914
2030-04-03 06:30:00,9250000.0,9238574.538836155,-11425.461163845004
2030-04-03 06:45:00,9250000.0,9238325.266953599,-11674.733046401496
2030-04-03 07:00:00,9250000.0,9237873.561022785,-12126.438977214846
2030-04-03 07:15:00,9250000.0,9237816.327422256,-12183.672577744335
2030-04-03 07:30:00,9250000.0,9237983.49835503,-12016.501644971375
2030-04-03 07:45:00,9250000.0,9238209.55943183,-11790.44056817046
2030-04-03 08:00:00,9250000.0,9238542.27180393,-11457.728196068838
2030-04-03 08:15:00,9250000.0,9239055.936105112,-10944.06389488881
2030-04-03 08:30:00,9250000.0,9239683.75718637,-10316.242813629182
2030-04-03 08:45:00,9250000.0,9240554.485980447,-9445.514019552582
2030-04-03 09:00:00,9250000.0,9241672.485973265,-8327.514026735178
2030-04-03 09:15:00,9250000.0,9242807.355025928,-7192.644974070983
2030-04-03 09:30:00,9250000.0,9244198.907244109,-5801.092755890642
2030-04-03 09:45:00,9250000.0,9245746.95629017,-4253.043709830101
2030-04-03 10:00:00,9250000.0,9247210.370177936,-2789.629822064002
2030-04-03 10:15:00,9250000.0,9248370.568141194,-1629.431858806678
2030-04-03 10:30:00,9250000.0,9249284.354064597,-715.6459354032668
2030-04-03 10:45:00,9250000.0,9250000.0,0.0
2030-04-03 11:00:00,9250000.0,9250000.0,0.0
