Datum,Differenz,Speicher,Netz
2030-04-29 08:15:00,7488.360192479875,2000.0,7488.360192479875
2030-04-29 08:30:00,7277.984301036962,2000.0,7277.984301036962
2030-04-29 08:45:00,6941.9010545482415,2000.0,6941.9010545482415
2030-04-29 09:00:00,6655.662444610756,2000.0,6655.662444610756
2030-04-29 09:15:00,6166.402120666624,2000.0,6166.402120666624
2030-04-29 09:30:00,5769.430760135569,2000.0,5769.430760135569
2030-04-29 09:45:00,5056.178716976401,2000.0,5056.178716976401
2030-04-29 10:00:00,4364.787240457428,2000.0,4364.787240457428
2030-04-29 10:15:00,3672.1933352102387,2000.0,3672.1933352102387
2030-04-29 10:30:00,3127.7694716450005,2000.0,3127.7694716450005
2030-04-29 10:45:00,2635.067048828405,2000.0,2635.067048828405
2030-04-29 11:00:00,2055.785849790569,2000.0,2055.785849790569
2030-04-29 11:15:00,1403.6105525084822,2000.0,1403.6105525084822
2030-04-29 11:30:00,1037.4545369000298,2000.0,1037.4545369000298
2030-04-29 11:45:00,678.6250785603879,2000.0,678.6250785603879
2030-04-29 12:00:00,94.73751823604107,2000.0,94.73751823604107
2030-04-29 12:15:00,-367.1448630537816,1632.8551369462184,0.0
2030-04-29 12:30:00,-644.0540592005309,988.8010777456875,0.0
2030-04-29 12:45:00,-951.7526161563692,37.04846158931832,0.0
2030-04-29 13:00:00,-1310.7448543494938,0.0,-1273.6963927601755
2030-04-29 13:15:00,-1496.4539541152335,0.0,-1496.4539541152335
2030-04-29 13:30:00,-1383.813691594576,0.0,-1383.813691594576
2030-04-29 13:45:00,-1600.552404568054,0.0,-1600.552404568054
2030-04-29 14:00:00,-1684.7562548557507,0.0,-1684.7562548557507
2030-04-29 14:15:00,-1780.8804542310281,0.0,-1780.8804542310281
2030-04-29 14:30:00,-1910.7448369073263,0.0,-1910.7448369073263
2030-04-29 14:45:00,-2013.0833266262289,0.0,-2013.0833266262289
2030-04-29 15:00:00,-1702.971643267314,0.0,-1702.971643267314
2030-04-29 15:15:00,-1483.5986847776912,0.0,-1483.5986847776912
2030-04-29 15:30:00,-1148.5852056476942,0.0,-1148.5852056476942
2030-04-29 15:45:00,-1125.9174497849363,0.0,-1125.9174497849363
2030-04-29 16:00:00,-708.7314594303989,0.0,-708.7314594303989
2030-04-29 16:15:00,-479.59340678316585,0.0,-479.59340678316585
2030-04-29 16:30:00,175.12096820702754,175.12096820702754,0.0
2030-04-29 16:45:00,820.6726872340405,995.793655441068,0.0
2030-04-29 17:00:00,1684.9472863847186,2000.0,680.7409418257866
2030-04-29 17:15:00,2510.9664410678542,2000.0,2510.9664410678542
2030-04-29 17:30:00,3439.956469034845,2000.0,3439.956469034845
2030-04-29 17:45:00,4372.187025568401,2000.0,4372.187025568401
2030-04-29 18:00:00,5128.000525918671,2000.0,5128.000525918671
2030-04-29 18:15:00,5928.037828272303,2000.0,5928.037828272303
2030-04-29 18:30:00,6655.987852168211,2000.0,6655.987852168211
2030-04-29 18:45:00,7347.629850412866,2000.0,7347.629850412866
2030-04-29 19:00:00,8091.4215137256615,2000.0,8091.4215137256615
2030-04-29 19:15:00,8574.146501287703,2000.0,8574.146501287703
2030-04-29 19:30:00,9109.328758401207,2000.0,9109.328758401207
2030-04-29 19:45:00,9562.71924647311,2000.0,9562.71924647311
2030-04-29 20:00:00,10245.465451231306,2000.0,10245.465451231306
2030-04-29 20:15:00,10215.655788325847,2000.0,10215.655788325847
2030-04-29 20:30:00,10063.62692854508,2000.0,10063.62692854508
2030-04-29 20:45:00,10197.113858834213,2000.0,10197.113858834213
2030-04-29 21:00:00,10044.38394848019,2000.0,10044.38394848019
2030-04-29 21:15:00,9868.850362746718,2000.0,9868.850362746718
2030-04-29 21:30:00,9584.987737292548,2000.0,9584.987737292548
2030-04-29 21:45:00,9280.925672496152,2000.0,9280.925672496152
2030-04-29 22:00:00,9286.121655564948,2000.0,9286.121655564948
2030-04-29 22:15:00,9256.690805033022,2000.0,9256.690805033022
2030-04-29 22:30:00,9166.928819486422,2000.0,9166.928819486422
2030-04-29 22:45:00,8811.108228347795,2000.0,8811.108228347795
2030-04-29 23:00:00,8655.739520575644,2000.0,8655.739520575644
2030-04-29 23:15:00,8502.23497911602,2000.0,8502.23497911602
2030-04-29 23:30:00,8210.422441022649,2000.0,8210.422441022649
2030-04-29 23:45:00,8029.50374954125,2000.0,8029.503749541251
2030-04-30 00:00:00,7778.748444275935,2000.0,7778.748444275934
2030-04-30 00:15:00,7597.081898655794,2000.0,7597.081898655793
2030-04-30 00:30:00,7522.53600987223,2000.0,7522.53600987223
2030-04-30 00:45:00,7414.395984858705,2000.0,7414.395984858704
2030-04-30 01:00:00,7490.538457929385,2000.0,7490.538457929386
2030-04-30 01:15:00,7535.842046076669,2000.0,7535.842046076668
2030-04-30 01:30:00,7483.825489252698,2000.0,7483.825489252698
2030-04-30 01:45:00,7468.891325033011,2000.0,7468.8913250330115
2030-04-30 02:00:00,7435.923226095734,2000.0,7435.923226095734
2030-04-30 02:15:00,7461.07666082375,2000.0,7461.07666082375
2030-04-30 02:30:00,7545.044169980029,2000.0,7545.0441699800285
2030-04-30 02:45:00,7542.738698987774,2000.0,7542.738698987774
2030-04-30 03:00:00,7675.057620172143,2000.0,7675.057620172143
2030-04-30 03:15:00,7693.84005566216,2000.0,7693.84005566216
2030-04-30 03:30:00,7707.050775718861,2000.0,7707.050775718861
2030-04-30 03:45:00,7859.000955323049,2000.0,7859.000955323048
2030-04-30 04:00:00,7956.498691348873,2000.0,7956.498691348872
2030-04-30 04:15:00,8012.5645943286745,2000.0,8012.5645943286745
2030-04-30 04:30:00,8079.876871036923,2000.0,8079.876871036922
2030-04-30 04:45:00,8126.918179705746,2000.0,8126.918179705746
2030-04-30 05:00:00,8282.957525868314,2000.0,8282.957525868314
2030-04-30 05:15:00,8226.097577023887,2000.0,8226.097577023887
2030-04-30 05:30:00,8239.888488012584,2000.0,8239.888488012584
2030-04-30 05:45:00,8191.204064373234,2000.0,8191.204064373234
2030-04-30 06:00:00,8167.261973951903,2000.0,8167.261973951903
2030-04-30 06:15:00,8167.029576990787,2000.0,8167.029576990786
2030-04-30 06:30:00,7986.263630974139,2000.0,7986.263630974139
2030-04-30 06:45:00,7613.595375210876,2000.0,7613.595375210876
2030-04-30 07:00:00,7258.15419477702,2000.0,7258.15419477702
2030-04-30 07:15:00,6872.970413582507,2000.0,6872.970413582507
2030-04-30 07:30:00,6351.259352842628,2000.0,6351.259352842628
2030-04-30 07:45:00,5602.422129214936,2000.0,5602.422129214936
2030-04-30 08:00:00,4995.718534700138,2000.0,4995.718534700138
2030-04-30 08:15:00,3896.071210841348,2000.0,3896.071210841348
2030-04-30 08:30:00,2872.7031756918477,2000.0,2872.7031756918477
2030-04-30 08:45:00,1691.7570043411924,2000.0,1691.7570043411924
2030-04-30 09:00:00,654.3096690125785,2000.0,654.3096690125785
2030-04-30 09:15:00,-288.2336269537027,1711.7663730462973,0.0
2030-04-30 09:30:00,-1395.642567965393,316.1238050809043,0.0
2030-04-30 09:45:00,-2143.7418094085115,0.0,-1827.6180043276072
2030-04-30 10:00:00,-2822.3169310205412,0.0,-2822.3169310205412
2030-04-30 10:15:00,-3226.1309423339826,0.0,-3226.1309423339826
2030-04-30 10:30:00,-3346.261014880647,0.0,-3346.261014880647
2030-04-30 10:45:00,-3794.343383982088,0.0,-3794.343383982088
2030-04-30 11:00:00,-4160.034304952376,0.0,-4160.034304952376
2030-04-30 11:15:00,-4836.721703927424,0.0,-4836.721703927424
2030-04-30 11:30:00,-4936.390369530749,0.0,-4936.390369530749
2030-04-30 11:45:00,-5368.723293506395,0.0,-5368.723293506395
2030-04-30 12:00:00,-5360.036498160502,0.0,-5360.036498160502
2030-04-30 12:15:00,-5788.976492924834,0.0,-5788.976492924834
2030-04-30 12:30:00,-5910.4745938332035,0.0,-5910.4745938332035
2030-04-30 12:45:00,-6166.904193405777,0.0,-6166.904193405777
2030-04-30 13:00:00,-6443.882448126622,0.0,-6443.882448126622
2030-04-30 13:15:00,-6664.958715004032,0.0,-6664.958715004032
2030-04-30 13:30:00,-6819.736110468775,0.0,-6819.736110468775
2030-04-30 13:45:00,-6876.24833453843,0.0,-6876.24833453843
2030-04-30 14:00:00,-6977.026301616765,0.0,-6977.026301616765
2030-04-30 14:15:00,-6765.5699164630605,0.0,-6765.5699164630605
2030-04-30 14:30:00,-6538.920562649311,0.0,-6538.920562649311
2030-04-30 14:45:00,-6434.273170789187,0.0,-6434.273170789187
2030-04-30 15:00:00,-6367.3032930886675,0.0,-6367.3032930886675
2030-04-30 15:15:00,-6136.105732926515,0.0,-6136.105732926515
2030-04-30 15:30:00,-5539.151281405382,0.0,-5539.151281405382
2030-04-30 15:45:00,-5038.401154212386,0.0,-5038.401154212386
2030-04-30 16:00:00,-3921.2737019979813,0.0,-3921.2737019979813
2030-04-30 16:15:00,-3354.0769948874495,0.0,-3354.0769948874495
2030-04-30 16:30:00,-2429.624033421702,0.0,-2429.624033421702
2030-04-30 16:45:00,-1558.7332869616366,0.0,-1558.7332869616366
2030-04-30 17:00:00,-381.39245900136484,0.0,-381.39245900136484
2030-04-30 17:15:00,823.9399717805209,823.9399717805209,0.0
2030-04-30 17:30:00,2339.0165807724406,2000.0,1162.9565525529615
2030-04-30 17:45:00,3796.0443700065953,2000.0,3796.0443700065953
2030-04-30 18:00:00,5455.573519541109,2000.0,5455.573519541109
2030-04-30 18:15:00,6906.244296933562,2000.0,6906.244296933561
2030-04-30 18:30:00,8237.988792588798,2000.0,8237.988792588798
2030-04-30 18:45:00,9346.611026448129,2000.0,9346.611026448129
2030-04-30 19:00:00,10393.155935086781,2000.0,10393.155935086781
2030-04-30 19:15:00,11239.018292012632,2000.0,11239.018292012632
2030-04-30 19:30:00,11817.577540866681,2000.0,11817.577540866681
2030-04-30 19:45:00,12252.59512260887,2000.0,12252.59512260887
2030-04-30 20:00:00,12580.990371842445,2000.0,12580.990371842445
2030-04-30 20:15:00,12516.780890316542,2000.0,12516.780890316542
2030-04-30 20:30:00,12471.923421553778,2000.0,12471.923421553778
2030-04-30 20:45:00,12357.263570233778,2000.0,12357.263570233778
2030-04-30 21:00:00,12216.932462812822,2000.0,12216.932462812822
2030-04-30 21:15:00,11920.60555129328,2000.0,11920.60555129328
2030-04-30 21:30:00,11572.843311085884,2000.0,11572.843311085884
2030-04-30 21:45:00,11206.596542391148,2000.0,11206.596542391148
2030-04-30 22:00:00,10904.650519866029,2000.0,10904.650519866029
2030-04-30 22:15:00,10616.870318866779,2000.0,10616.870318866779
2030-04-30 22:30:00,10149.752805891032,2000.0,10149.752805891032
2030-04-30 22:45:00,9821.608689381019,2000.0,9821.608689381019
2030-04-30 23:00:00,9569.599122128064,2000.0,9569.599122128064
2030-04-30 23:15:00,9193.912914570214,2000.0,9193.912914570214
2030-04-30 23:30:00,8699.778487996442,2000.0,8699.778487996442
2030-04-30 23:45:00,8429.175972824267,2000.0,8429.175972824267
2030-05-01 00:00:00,8286.261603243871,2000.0,8286.261603243871
2030-05-01 00:15:00,8036.156926449532,2000.0,8036.156926449532
2030-05-01 00:30:00,7766.7219057349175,2000.0,7766.7219057349175
2030-05-01 00:45:00,7412.598152582335,2000.0,7412.598152582335
2030-05-01 01:00:00,7017.248765097539,2000.0,7017.248765097538
2030-05-01 01:15:00,6656.710665005951,2000.0,6656.71066500595
2030-05-01 01:30:00,6319.135522509874,2000.0,6319.135522509874
2030-05-01 01:45:00,6102.94473625956,2000.0,6102.94473625956
2030-05-01 02:00:00,5979.60999147206,2000.0,5979.60999147206
2030-05-01 02:15:00,5723.216169503496,2000.0,5723.216169503496
2030-05-01 02:30:00,5591.579764246577,2000.0,5591.579764246577
2030-05-01 02:45:00,5523.266432854225,2000.0,5523.266432854225
2030-05-01 03:00:00,5409.5783743793145,2000.0,5409.5783743793145
2030-05-01 03:15:00,5316.101732323255,2000.0,5316.101732323255
2030-05-01 03:30:00,5307.176847705682,2000.0,5307.176847705682
2030-05-01 03:45:00,5194.4440082805195,2000.0,5194.4440082805195
2030-05-01 04:00:00,5171.281470058344,2000.0,5171.281470058344
2030-05-01 04:15:00,5102.259409173988,2000.0,5102.259409173988
2030-05-01 04:30:00,5042.479199576017,2000.0,5042.479199576017
2030-05-01 04:45:00,5002.580754317493,2000.0,5002.580754317493
2030-05-01 05:00:00,5167.022154296729,2000.0,5167.022154296729
2030-05-01 05:15:00,5079.589930519303,2000.0,5079.589930519303
2030-05-01 05:30:00,5202.264631990807,2000.0,5202.264631990807
2030-05-01 05:45:00,5134.393550295935,2000.0,5134.393550295935
2030-05-01 06:00:00,5029.945199262563,2000.0,5029.945199262563
2030-05-01 06:15:00,4944.856236641373,2000.0,4944.856236641373
2030-05-01 06:30:00,4743.845001351235,2000.0,4743.845001351235
2030-05-01 06:45:00,4476.822676165995,2000.0,4476.822676165995
2030-05-01 07:00:00,4173.843456961508,2000.0,4173.843456961508
2030-05-01 07:15:00,3891.685431481721,2000.0,3891.685431481721
2030-05-01 07:30:00,3811.2631606094474,2000.0,3811.2631606094474
2030-05-01 07:45:00,3697.7225122892996,2000.0,3697.7225122892996
2030-05-01 08:00:00,3718.538288690337,2000.0,3718.538288690337
2030-05-01 08:15:00,3587.675565202855,2000.0,3587.675565202855
2030-05-01 08:30:00,3446.1288618637664,2000.0,3446.1288618637664
2030-05-01 08:45:00,3166.0928345216053,2000.0,3166.0928345216053
2030-05-01 09:00:00,2937.3167056592993,2000.0,2937.3167056592993
2030-05-01 09:15:00,2629.147625030364,2000.0,2629.147625030364
2030-05-01 09:30:00,2104.398394050422,2000.0,2104.398394050422
2030-05-01 09:45:00,1591.6628676889795,2000.0,1591.6628676889795
2030-05-01 10:00:00,1165.0907656541349,2000.0,1165.0907656541349
2030-05-01 10:15:00,600.8546508648014,2000.0,600.8546508648014
2030-05-01 10:30:00,33.55566221349909,2000.0,33.55566221349909
2030-05-01 10:45:00,-468.60613540258237,1531.3938645974176,0.0
2030-05-01 11:00:00,-1051.281711221196,480.1121533762216,0.0
2030-05-01 11:15:00,-1660.9780029819176,0.0,-1180.865849605696
2030-05-01 11:30:00,-1955.4472007579898,0.0,-1955.4472007579898
2030-05-01 11:45:00,-2133.509894880741,0.0,-2133.509894880741
2030-05-01 12:00:00,-2292.4425433260003,0.0,-2292.4425433260003
2030-05-01 12:15:00,-2537.977542808101,0.0,-2537.977542808101
2030-05-01 12:30:00,-2613.319539463904,0.0,-2613.319539463904
2030-05-01 12:45:00,-2631.5431778697694,0.0,-2631.5431778697694
2030-05-01 13:00:00,-2448.36315178113,0.0,-2448.36315178113
2030-05-01 13:15:00,-2224.223820944202,0.0,-2224.223820944202
2030-05-01 13:30:00,-1929.903764514016,0.0,-1929.903764514016
2030-05-01 13:45:00,-1726.4464866429498,0.0,-1726.4464866429498
2030-05-01 14:00:00,-1446.8023139727065,0.0,-1446.8023139727065
2030-05-01 14:15:00,-1090.1858449427546,0.0,-1090.1858449427546
2030-05-01 14:30:00,-651.8909240827361,0.0,-651.8909240827361
2030-05-01 14:45:00,-321.775814177312,0.0,-321.775814177312
2030-05-01 15:00:00,222.26946158933424,222.26946158933424,0.0
2030-05-01 15:15:00,685.8273698190551,908.0968314083893,0.0
2030-05-01 15:30:00,1174.1391157139733,2000.0,82.23594712236263
2030-05-01 15:45:00,1686.1816328317564,2000.0,1686.1816328317564
2030-05-01 16:00:00,2387.647053003242,2000.0,2387.647053003242
2030-05-01 16:15:00,3251.856264837277,2000.0,3251.856264837277
2030-05-01 16:30:00,3997.0155091488214,2000.0,3997.0155091488214
2030-05-01 16:45:00,4470.51701492292,2000.0,4470.51701492292
2030-05-01 17:00:00,5032.102348911449,2000.0,5032.102348911449
2030-05-01 17:15:00,5760.080425764756,2000.0,5760.080425764756
2030-05-01 17:30:00,6531.771293333637,2000.0,6531.771293333637
2030-05-01 17:45:00,7380.026721614017,2000.0,7380.026721614016
2030-05-01 18:00:00,8295.267621242296,2000.0,8295.267621242296
2030-05-01 18:15:00,9121.777512003013,2000.0,9121.777512003013
2030-05-01 18:30:00,9794.137844464118,2000.0,9794.137844464118
2030-05-01 18:45:00,10277.40907599099,2000.0,10277.40907599099
2030-05-01 19:00:00,10769.567800011097,2000.0,10769.567800011097
2030-05-01 19:15:00,11024.332469384151,2000.0,11024.332469384151
2030-05-01 19:30:00,11376.578879112312,2000.0,11376.578879112312
2030-05-01 19:45:00,11584.432316447463,2000.0,11584.432316447463
2030-05-01 20:00:00,11709.428216228782,2000.0,11709.428216228782
2030-05-01 20:15:00,11766.560616358,2000.0,11766.560616358
2030-05-01 20:30:00,11543.632445866604,2000.0,11543.632445866604
2030-05-01 20:45:00,11608.21165703789,2000.0,11608.21165703789
2030-05-01 21:00:00,11845.861244873318,2000.0,11845.861244873318
2030-05-01 21:15:00,11946.659324950164,2000.0,11946.659324950164
2030-05-01 21:30:00,11789.177126333594,2000.0,11789.177126333594
2030-05-01 21:45:00,11676.501000704373,2000.0,11676.501000704373
2030-05-01 22:00:00,11421.228880280116,2000.0,11421.228880280116
2030-05-01 22:15:00,11159.555677559922,2000.0,11159.555677559922
2030-05-01 22:30:00,10754.984897081811,2000.0,10754.984897081811
2030-05-01 22:45:00,10371.829262091524,2000.0,10371.829262091524
2030-05-01 23:00:00,9635.855336142005,2000.0,9635.855336142005
2030-05-01 23:15:00,8874.034904710203,2000.0,8874.034904710203
2030-05-01 23:30:00,8132.054553966946,2000.0,8132.054553966946
2030-05-01 23:45:00,7586.765146072719,2000.0,7586.765146072719
2030-05-02 00:00:00,7249.158748620575,2000.0,7249.158748620575
2030-05-02 00:15:00,6797.494585905427,2000.0,6797.494585905428
2030-05-02 00:30:00,6501.751256865088,2000.0,6501.751256865089
2030-05-02 00:45:00,6162.230948256987,2000.0,6162.230948256987
2030-05-02 01:00:00,5615.990350953144,2000.0,5615.990350953144
2030-05-02 01:15:00,5216.245755612612,2000.0,5216.245755612612
2030-05-02 01:30:00,4812.062684456605,2000.0,4812.062684456605
2030-05-02 01:45:00,4491.937129675463,2000.0,4491.937129675463
2030-05-02 02:00:00,4348.729110316366,2000.0,4348.729110316366
2030-05-02 02:15:00,4093.6787922825206,2000.0,4093.6787922825206
2030-05-02 02:30:00,3734.2299867152524,2000.0,3734.2299867152524
2030-05-02 02:45:00,3533.5253293474107,2000.0,3533.5253293474107
2030-05-02 03:00:00,3354.963177231073,2000.0,3354.963177231073
2030-05-02 03:15:00,3254.9615529330604,2000.0,3254.9615529330604
2030-05-02 03:30:00,3427.01127341563,2000.0,3427.01127341563
2030-05-02 03:45:00,3477.838470429666,2000.0,3477.838470429666
2030-05-02 04:00:00,3694.065915103967,2000.0,3694.065915103967
2030-05-02 04:15:00,3826.0791847528963,2000.0,3826.0791847528963
2030-05-02 04:30:00,3965.6837602615633,2000.0,3965.6837602615633
2030-05-02 04:45:00,4010.0950344601006,2000.0,4010.0950344601006
2030-05-02 05:00:00,4535.962339846763,2000.0,4535.962339846763
2030-05-02 05:15:00,4706.636506889758,2000.0,4706.636506889758
2030-05-02 05:30:00,5079.515911379087,2000.0,5079.515911379087
2030-05-02 05:45:00,5628.890452005899,2000.0,5628.890452005899
2030-05-02 06:00:00,6553.806968437113,2000.0,6553.806968437113
2030-05-02 06:15:00,7603.837811645579,2000.0,7603.837811645579
2030-05-02 06:30:00,7894.047422621565,2000.0,7894.047422621565
2030-05-02 06:45:00,8144.18052542011,2000.0,8144.18052542011
2030-05-02 07:00:00,8333.962370076344,2000.0,8333.962370076344
2030-05-02 07:15:00,8498.289577254825,2000.0,8498.289577254825
2030-05-02 07:30:00,8758.19495225408,2000.0,8758.19495225408
2030-05-02 07:45:00,8884.826505998783,2000.0,8884.826505998783
2030-05-02 08:00:00,8592.312232099172,2000.0,8592.312232099172
2030-05-02 08:15:00,8273.911584721813,2000.0,8273.911584721813
2030-05-02 08:30:00,8194.91232133118,2000.0,8194.91232133118
2030-05-02 08:45:00,7591.696393434879,2000.0,7591.696393434879
2030-05-02 09:00:00,7098.424388762905,2000.0,7098.424388762905
