Uhrzeit;Relativer Bedarf;Normierter Bedarf;Strombedarf (kWh)
00:00;0.048473991;0.0018274581214499134;20584.488280011825
00:15;0.048473991;0.0018274581214499134;20584.488280011825
00:30;0.048473991;0.0018274581214499134;20584.488280011825
00:45;0.049129312;0.0018521635698543304;20862.770450839176
01:00;0.048473991;0.0018274581214499134;20584.488280011825
01:15;0.048473991;0.0018274581214499134;20584.488280011825
01:30;0.048473991;0.0018274581214499134;20584.488280011825
01:45;0.049129312;0.0018521635698543304;20862.770450839176
02:00;0.048473991;0.0018274581214499134;20584.488280011825
02:15;0.048473991;0.0018274581214499134;20584.488280011825
02:30;0.048473991;0.0018274581214499134;20584.488280011825
02:45;0.04781867;0.0018027526730454962;20306.20610918447
03:00;0.06158041;0.0023215670518384893;26150.131271908744
03:15;0.077308112;0.0029144977381449673;32828.902522464916
03:30;0.092380494;0.003482723013746794;39229.39202684389
03:45;0.112040122;0.004223886390479775;47577.856302364184
04:00;0.165121119;0.006225027560438496;70118.71044077922
04:15;0.226065966;0.008522634035850688;95998.94977982216
04:30;0.283734209;0.010696713306940563;120487.77868937851
04:45;0.34664502;0.013068436165265774;147202.8649655537
05:00;0.450185729;0.01697189667386578;191171.44413442415
05:15;0.555692401;0.020949473527679036;235974.86981577665
05:30;0.660543752;0.024902344933087878;280500.0133263019
05:45;0.77063767;0.02905285988803229;327251.41377879574
06:00;0.831582518;0.03135046640114425;353131.6535424888
06:15;0.883352872;0.03330219663659437;375115.94291459897
06:30;0.938399831;0.03537745411406657;398491.6431408459
06:45;0.990825507;0.03735388983562088;420754.21510843356
07:00;0.989514865;0.037304478938812044;420197.65076677885
07:15;0.978374409;0.03688448635363672;415466.85428736405
07:30;0.967889274;0.03648919921686581;411014.3399787765
07:45;0.955438176;0.036019795734881656;405726.97915770696
08:00;0.897769933;0.033845716463791774;381238.1502481506
08:15;0.836825085;0.03154810995067982;355357.9104844575
08:30;0.775224917;0.029225798026863207;329199.3889745872
08:45;0.712969427;0.026878780616942415;302762.5848692394
09:00;0.644816049;0.024309414209081632;273821.2416510955
09:15;0.574041387;0.02164122600760318;243766.76974964226
09:30;0.502611404;0.018948332357720317;213434.01567736166
09:45;0.434458026;0.016378965949859534;184492.6724592178
10:00;0.398415374;0.015020166400715892;169187.15433766381
10:15;0.366959969;0.013834304990403171;155829.61141190134
10:30;0.333538601;0.012574327234877197;141637.22197365676
10:45;0.301427875;0.011363760376160058;128001.39687706692
11:00;0.288321456;0.010869651445771481;122435.75388516998
11:15;0.278491642;0.010499069757404991;118261.52174740982
11:30;0.268006507;0.010103782620634084;113809.00743882233
11:45;0.258832014;0.009757906380672011;109913.05747188954
12:00;0.252934125;0.009535557345032258;107408.51793444337
12:15;0.247691558;0.009337913795496687;105182.2609924747
12:30;0.243759632;0.009189681105070185;103512.56796751056
12:45;0.239172385;0.009016742966239263;101564.59277171906
13:00;0.236551102;0.008917921210321363;100451.46451305984
13:15;0.233929818;0.008819099416703695;99338.33582975042
13:30;0.231308534;0.008720277623086026;98225.207146441
13:45;0.22868725;0.008621455829468357;97112.07846313158
14:00;0.22147872;0.008349695934719535;94050.97500868085
14:15;0.214270189;0.008077936002270946;90989.87112957994
14:30;0.207061659;0.0078061761075221255;87928.76767512923
14:45;0.197887166;0.007460299867560052;84032.81770819642
15:00;0.18674671;0.007040307282384728;79302.02122878158
15:15;0.173640291;0.0065461983519961514;73736.37823688464
15:30;0.160533872;0.006052089421607575;68170.73524498774
15:45;0.149393416;0.005632096836432251;63439.93876557288
16:00;0.128423146;0.004841522562890436;54534.910148397874
16:15;0.11007416;0.00414977008296629;46743.01021453229
16:30;0.091725173;0.003458017565342377;38951.109856016534
16:45;0.070754903;0.0026674432918005623;30046.081238841536
17:00;0.066167656;0.0024945051529696428;28098.106043050055
17:15;0.064201694;0.0024203888454561577;27263.259955218164
17:30;0.060925089;0.002296861603434072;25871.84910108139
17:45;0.057648484;0.0021733343614119866;24480.438246944617
18:00;0.058303805;0.0021980398098164038;24758.720417771972
18:15;0.058303805;0.0021980398098164038;24758.720417771972
18:30;0.058303805;0.0021980398098164038;24758.720417771972
18:45;0.058303805;0.0021980398098164038;24758.720417771972
19:00;0.058303805;0.0021980398098164038;24758.720417771972
19:15;0.058303805;0.0021980398098164038;24758.720417771972
19:30;0.058303805;0.0021980398098164038;24758.720417771972
19:45;0.058303805;0.0021980398098164038;24758.720417771972
20:00;0.058303805;0.0021980398098164038;24758.720417771972
20:15;0.058303805;0.0021980398098164038;24758.720417771972
20:30;0.058303805;0.0021980398098164038;24758.720417771972
20:45;0.058303805;0.0021980398098164038;24758.720417771972
21:00;0.056337842;0.002123923464603152;23923.873905289907
21:15;0.054371879;0.002049807119389901;23089.027392807846
21:30;0.050439954;0.0019015744666631646;21419.334792493886
21:45;0.048473991;0.0018274581214499134;20584.488280011825
22:00;0.048473991;0.0018274581214499134;20584.488280011825
22:15;0.048473991;0.0018274581214499134;20584.488280011825
22:30;0.048473991;0.0018274581214499134;20584.488280011825
22:45;0.04781867;0.0018027526730454962;20306.20610918447
23:00;0.049765645;0.0018761531751005042;21132.989364332083
23:15;0.391730076;0.01476813222997033;166348.2414383858
23:30;0.498878931;0.01880761899873689;211849.02040177234
23:45;0.615146838;0.02319089189473452;261222.20630228968
