Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
00:00:00,0.24882290171803,0.007182655579621629,17597.50617007299,112624.03948846714
00:15:00,0.216914009139872,0.0062615563410323444,15340.813035529243,98181.20342738717
00:30:00,0.183493602835381,0.005296824935045449,12977.22109086135,83054.21498151265
00:45:00,0.151383800699694,0.004369926133214915,10706.319026376543,68520.44176880988
01:00:00,0.119929300648408,0.003461943633462533,8481.761901983205,54283.27617269252
01:15:00,0.104202050622765,0.003007952383586342,7369.483339786538,47164.69337463385
01:30:00,0.0897854047659267,0.0025917937378665324,6349.894657773005,40639.325809747235
01:45:00,0.0753687589090876,0.0021756350921467,5330.305975759415,34113.95824486025
02:00:00,0.0583309047146411,0.0016838112381141618,4125.337533379697,26402.16021363006
02:15:00,0.055709696377034,0.001608146029801465,3939.9577730135893,25215.729747286972
02:30:00,0.0524331859550253,0.0015135645194105994,3708.2330725559686,23732.6916643582
02:45:00,0.0498119776174181,0.0014378993110979001,3522.8533121898554,22546.261198015076
03:00:00,0.0485013734486146,0.001400066706941553,3430.1634320068047,21953.04596484355
03:15:00,0.0491566755330163,0.001418983009019725,3476.508372098326,22249.653581429287
03:30:00,0.0491566755330163,0.001418983009019725,3476.508372098326,22249.653581429287
03:45:00,0.0491566755330163,0.001418983009019725,3476.508372098326,22249.653581429287
04:00:00,0.0485013734486146,0.001400066706941553,3430.1634320068047,21953.04596484355
04:15:00,0.0478460713642128,0.0013811504048633783,3383.818491915277,21656.438348257772
04:30:00,0.0478460713642128,0.0013811504048633783,3383.818491915277,21656.438348257772
04:45:00,0.0485013734486146,0.001400066706941553,3430.1634320068047,21953.04596484355
05:00:00,0.047190769279811,0.0013622341027852035,3337.4735518237485,21359.83073167199
05:15:00,0.047190769279811,0.0013622341027852035,3337.4735518237485,21359.83073167199
05:30:00,0.047190769279811,0.0013622341027852035,3337.4735518237485,21359.83073167199
05:45:00,0.047190769279811,0.0013622341027852035,3337.4735518237485,21359.83073167199
06:00:00,0.0478460713642128,0.0013811504048633783,3383.818491915277,21656.438348257772
