STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
1262;2010010100;3;0,1;98;eor
1262;2010010101;3;-0,3;99;eor
1262;2010010102;3;0,4;99;eor
1262;2010010103;3;0,1;99;eor
1262;2010010104;3;0,7;99;eor
1262;2010010105;3;0,7;99;eor
1262;2010010106;3;0,9;99;eor
1262;2010010107;3;0,8;99;eor
1262;2010010108;3;0,3;99;eor
1262;2010010109;3;0,7;99;eor
1262;2010010110;3;1,6;100;eor
1262;2010010111;3;2,3;100;eor
1262;2010010112;3;3,7;99;eor
1262;2010010113;3;3,7;96;eor
1262;2010010114;3;3,2;99;eor
1262;2010010115;3;3,2;99;eor
1262;2010010116;3;2,1;99;eor
1262;2010010117;3;2;99;eor
1262;2010010118;3;2,5;100;eor
1262;2010010119;3;2,5;100;eor
1262;2010010120;3;2,9;99;eor
1262;2010010121;3;3;99;eor
1262;2010010122;3;2,7;96;eor
1262;2010010123;3;1,6;96;eor
1262;2010010200;3;0,7;96;eor
1262;2010010201;3;0,2;97;eor
1262;2010010202;3;-0,1;94;eor
1262;2010010203;3;-0,3;94;eor
1262;2010010204;3;-0,4;92;eor
1262;2010010205;3;-0,6;94;eor
1262;2010010206;3;-0,8;90;eor
1262;2010010207;3;-0,9;82;eor
1262;2010010208;3;-1,4;82;eor
1262;2010010209;3;-1,6;83;eor
1262;2010010210;3;-2;79;eor
1262;2010010211;3;-1,9;80;eor
1262;2010010212;3;-2;79;eor
1262;2010010213;3;-1,8;78;eor
1262;2010010214;3;-2,2;84;eor
1262;2010010215;3;-2,4;73;eor
1262;2010010216;3;-2,9;81;eor
1262;2010010217;3;-3;82;eor
1262;2010010218;3;-3,7;80;eor
1262;2010010219;3;-4,3;83;eor
1262;2010010220;3;-4,3;83;eor
1262;2010010221;3;-4,8;83;eor
1262;2010010222;3;-5;84;eor
1262;2010010223;3;-5,3;86;eor
1262;2010010300;3;-5,7;85;eor
1262;2010010301;3;-6;86;eor
1262;2010010302;3;-6,6;88;eor
1262;2010010303;3;-5,9;86;eor
1262;2010010304;3;-5,4;84;eor
1262;2010010305;3;-5,4;84;eor
1262;2010010306;3;-6,5;87;eor
1262;2010010307;3;-5,6;86;eor
1262;2010010308;3;-4,7;79;eor
1262;2010010309;3;-3,7;75;eor
1262;2010010310;3;-2,7;68;eor
1262;2010010311;3;-2,3;66;eor
1262;2010010312;3;-1,2;61;eor
1262;2010010313;3;-0,6;59;eor
1262;2010010314;3;-1;58;eor
1262;2010010315;3;-0,9;58;eor
1262;2010010316;3;-1,6;65;eor
1262;2010010317;3;-1,2;63;eor
1262;2010010318;3;-1,4;62;eor
1262;2010010319;3;-1,6;63;eor
1262;2010010320;3;-1,9;63;eor
1262;2010010321;3;-2,5;64;eor
1262;2010010322;3;-2,9;66;eor
1262;2010010323;3;-3,2;69;eor
1262;2010010400;3;-3,5;72;eor
1262;2010010401;3;-3,8;78;eor
1262;2010010402;3;-4,6;78;eor
1262;2010010403;3;-5;78;eor
1262;2010010404;3;-5,2;79;eor
1262;2010010405;3;-5,7;81;eor
1262;2010010406;3;-6,7;82;eor
1262;2010010407;3;-8,2;85;eor
1262;2010010408;3;-8,5;84;eor
1262;2010010409;3;-6;79;eor
1262;2010010410;3;-3,2;69;eor
1262;2010010411;3;-1,3;62;eor
1262;2010010412;3;-0,8;58;eor
1262;2010010413;3;-2;66;eor
1262;2010010414;3;-1,8;68;eor
1262;2010010415;3;-2,1;69;eor
1262;2010010416;3;-3;70;eor
1262;2010010417;3;-4,4;81;eor
1262;2010010418;3;-5,8;85;eor
1262;2010010419;3;-6;90;eor
1262;2010010420;3;-5,3;91;eor
1262;2010010421;3;-5,5;88;eor
1262;2010010422;3;-6,9;90;eor
1262;2010010423;3;-6,8;94;eor
1262;2010010500;3;-7,2;96;eor
1262;2010010501;3;-6,5;98;eor
1262;2010010502;3;-6,1;100;eor
1262;2010010503;3;-6,4;96;eor
1262;2010010504;3;-6,5;97;eor
1262;2010010505;3;-5,9;93;eor
1262;2010010506;3;-5,9;90;eor
1262;2010010507;3;-6;89;eor
1262;2010010508;3;-6;89;eor
1262;2010010509;3;-6;89;eor
1262;2010010510;3;-5,5;88;eor
1262;2010010511;3;-5,6;87;eor
1262;2010010512;3;-5,7;88;eor
1262;2010010513;3;-5,7;87;eor
1262;2010010514;3;-5,4;86;eor
1262;2010010515;3;-5,5;88;eor
1262;2010010516;3;-5,3;88;eor
1262;2010010517;3;-5,3;88;eor
1262;2010010518;3;-5,3;88;eor
1262;2010010519;3;-5,4;88;eor
1262;2010010520;3;-5,5;88;eor
1262;2010010521;3;-5,5;87;eor
1262;2010010522;3;-5,7;91;eor
1262;2010010523;3;-5,7;90;eor
1262;2010010600;3;-5,8;90;eor
1262;2010010601;3;-5,6;91;eor
1262;2010010602;3;-5,5;91;eor
1262;2010010603;3;-5,5;91;eor
1262;2010010604;3;-5,6;91;eor
1262;2010010605;3;-5,7;92;eor
1262;2010010606;3;-5,6;91;eor
1262;2010010607;3;-5,5;91;eor
1262;2010010608;3;-5,3;91;eor
1262;2010010609;3;-5;90;eor
1262;2010010610;3;-4,8;88;eor
1262;2010010611;3;-4,4;87;eor
1262;2010010612;3;-4;85;eor
1262;2010010613;3;-3,6;83;eor
1262;2010010614;3;-3,3;82;eor
1262;2010010615;3;-3,2;83;eor
1262;2010010616;3;-3,2;83;eor
1262;2010010617;3;-3,1;83;eor
1262;2010010618;3;-3,1;85;eor
1262;2010010619;3;-2,9;82;eor
1262;2010010620;3;-2,8;83;eor
1262;2010010621;3;-2,8;83;eor
1262;2010010622;3;-3,1;85;eor
1262;2010010623;3;-3,2;87;eor
1262;2010010700;3;-3,2;89;eor
1262;2010010701;3;-4,1;90;eor
1262;2010010702;3;-4,7;91;eor
1262;2010010703;3;-4,5;93;eor
1262;2010010704;3;-4,6;96;eor
1262;2010010705;3;-4,2;96;eor
1262;2010010706;3;-3,9;96;eor
1262;2010010707;3;-4,4;96;eor
1262;2010010708;3;-4,1;96;eor
1262;2010010709;3;-3,4;96;eor
1262;2010010710;3;-2,1;89;eor
1262;2010010711;3;-1,4;77;eor
1262;2010010712;3;-0,8;70;eor
1262;2010010713;3;0,5;67;eor
1262;2010010714;3;-0,1;69;eor
1262;2010010715;3;-1,5;77;eor
1262;2010010716;3;-2,2;81;eor
1262;2010010717;3;-3,1;86;eor
1262;2010010718;3;-3,8;89;eor
1262;2010010719;3;-3,9;91;eor
1262;2010010720;3;-4,2;92;eor
1262;2010010721;3;-4;95;eor
1262;2010010722;3;-4,2;95;eor
1262;2010010723;3;-4,1;96;eor
1262;2010010800;3;-4;96;eor
1262;2010010801;3;-4;95;eor
1262;2010010802;3;-3,6;89;eor
1262;2010010803;3;-3,7;91;eor
1262;2010010804;3;-3,7;93;eor
1262;2010010805;3;-3,8;96;eor
1262;2010010806;3;-3,9;96;eor
1262;2010010807;3;-4;97;eor
1262;2010010808;3;-3,9;96;eor
1262;2010010809;3;-3,6;95;eor
1262;2010010810;3;-3,2;93;eor
1262;2010010811;3;-3;93;eor
1262;2010010812;3;-2,8;91;eor
1262;2010010813;3;-2,6;91;eor
1262;2010010814;3;-2,7;92;eor
1262;2010010815;3;-2,8;89;eor
1262;2010010816;3;-2,9;89;eor
1262;2010010817;3;-3,1;91;eor
1262;2010010818;3;-3,2;93;eor
1262;2010010819;3;-3,2;92;eor
1262;2010010820;3;-3,3;91;eor
1262;2010010821;3;-3,4;92;eor
1262;2010010822;3;-3,6;93;eor
1262;2010010823;3;-3,8;95;eor
1262;2010010900;3;-4;96;eor
1262;2010010901;3;-4;94;eor
1262;2010010902;3;-3,9;91;eor
1262;2010010903;3;-3,9;90;eor
1262;2010010904;3;-4;90;eor
1262;2010010905;3;-4,2;95;eor
1262;2010010906;3;-4,6;98;eor
1262;2010010907;3;-4,6;98;eor
1262;2010010908;3;-4,7;98;eor
1262;2010010909;3;-4,8;98;eor
1262;2010010910;3;-4,6;98;eor
1262;2010010911;3;-4,3;100;eor
1262;2010010912;3;-4;98;eor
1262;2010010913;3;-3,9;94;eor
1262;2010010914;3;-4;97;eor
1262;2010010915;3;-4,1;96;eor
1262;2010010916;3;-4,3;95;eor
1262;2010010917;3;-4,2;91;eor
1262;2010010918;3;-4,2;91;eor
1262;2010010919;3;-4,3;91;eor
1262;2010010920;3;-4,3;92;eor
1262;2010010921;3;-4,3;93;eor
1262;2010010922;3;-4,3;93;eor
1262;2010010923;3;-4,2;93;eor
1262;2010011000;3;-4,2;95;eor
1262;2010011001;3;-4,3;97;eor
1262;2010011002;3;-4,3;100;eor
1262;2010011003;3;-4,2;97;eor
1262;2010011004;3;-4,2;96;eor
1262;2010011005;3;-4;95;eor
1262;2010011006;3;-3,9;94;eor
1262;2010011007;3;-3,8;93;eor
1262;2010011008;3;-3,8;92;eor
1262;2010011009;3;-3,7;90;eor
1262;2010011010;3;-3,7;89;eor
1262;2010011011;3;-3,5;88;eor
1262;2010011012;3;-3,5;87;eor
1262;2010011013;3;-3,3;85;eor
1262;2010011014;3;-3,3;87;eor
1262;2010011015;3;-3,3;86;eor
1262;2010011016;3;-3,4;87;eor
1262;2010011017;3;-3,5;87;eor
1262;2010011018;3;-3,5;87;eor
1262;2010011019;3;-3,5;89;eor
1262;2010011020;3;-3,8;92;eor
1262;2010011021;3;-3,8;92;eor
1262;2010011022;3;-3,8;90;eor
1262;2010011023;3;-3,8;91;eor
1262;2010011100;3;-3,9;91;eor
1262;2010011101;3;-4,1;93;eor
1262;2010011102;3;-4,1;93;eor
1262;2010011103;3;-4,2;93;eor
1262;2010011104;3;-4,2;93;eor
1262;2010011105;3;-4,2;93;eor
1262;2010011106;3;-4,2;93;eor
1262;2010011107;3;-4,3;94;eor
1262;2010011108;3;-4,3;94;eor
1262;2010011109;3;-4;93;eor
1262;2010011110;3;-3,7;91;eor
1262;2010011111;3;-3,6;91;eor
1262;2010011112;3;-3,4;89;eor
1262;2010011113;3;-3,4;89;eor
1262;2010011114;3;-3,3;90;eor
1262;2010011115;3;-3,3;93;eor
1262;2010011116;3;-3,4;93;eor
1262;2010011117;3;-3,3;95;eor
1262;2010011118;3;-3,7;93;eor
1262;2010011119;3;-3,5;93;eor
1262;2010011120;3;-3,4;93;eor
1262;2010011121;3;-3,4;93;eor
1262;2010011122;3;-3,4;93;eor
1262;2010011123;3;-3,5;93;eor
1262;2010011200;3;-3,6;94;eor
1262;2010011201;3;-3,8;96;eor
1262;2010011202;3;-4,1;96;eor
1262;2010011203;3;-4,1;96;eor
1262;2010011204;3;-4,2;96;eor
1262;2010011205;3;-4,6;96;eor
1262;2010011206;3;-4,8;96;eor
1262;2010011207;3;-4,3;97;eor
1262;2010011208;3;-4;96;eor
1262;2010011209;3;-3,7;94;eor
1262;2010011210;3;-3,2;91;eor
1262;2010011211;3;-2,9;90;eor
1262;2010011212;3;-3;85;eor
1262;2010011213;3;-2,5;84;eor
1262;2010011214;3;-3,3;87;eor
1262;2010011215;3;-3,3;90;eor
1262;2010011216;3;-4,7;91;eor
1262;2010011217;3;-5,3;94;eor
1262;2010011218;3;-5,7;94;eor
1262;2010011219;3;-7,4;95;eor
1262;2010011220;3;-7,7;94;eor
1262;2010011221;3;-8,6;94;eor
1262;2010011222;3;-8,7;97;eor
1262;2010011223;3;-9,2;96;eor
1262;2010011300;3;-9,3;97;eor
1262;2010011301;3;-8,2;96;eor
1262;2010011302;3;-7,5;95;eor
1262;2010011303;3;-7;96;eor
1262;2010011304;3;-7,3;95;eor
1262;2010011305;3;-7,7;95;eor
1262;2010011306;3;-7,3;96;eor
1262;2010011307;3;-6,6;98;eor
1262;2010011308;3;-6,2;100;eor
1262;2010011309;3;-6,1;97;eor
1262;2010011310;3;-5,9;97;eor
1262;2010011311;3;-5,7;97;eor
1262;2010011312;3;-5,7;96;eor
1262;2010011313;3;-5,4;96;eor
1262;2010011314;3;-5,4;94;eor
1262;2010011315;3;-5,5;94;eor
1262;2010011316;3;-5,6;95;eor
1262;2010011317;3;-5,5;96;eor
1262;2010011318;3;-5,7;96;eor
1262;2010011319;3;-5,4;96;eor
1262;2010011320;3;-5,2;96;eor
1262;2010011321;3;-4,9;95;eor
1262;2010011322;3;-4,7;95;eor
1262;2010011323;3;-4,4;94;eor
1262;2010011400;3;-4,3;95;eor
1262;2010011401;3;-4,2;96;eor
1262;2010011402;3;-4,1;95;eor
1262;2010011403;3;-3,9;95;eor
1262;2010011404;3;-3,8;94;eor
1262;2010011405;3;-3,6;94;eor
1262;2010011406;3;-3,3;93;eor
1262;2010011407;3;-3,2;93;eor
1262;2010011408;3;-3;93;eor
1262;2010011409;3;-2,5;93;eor
1262;2010011410;3;-2;90;eor
1262;2010011411;3;-1,6;89;eor
1262;2010011412;3;-1;85;eor
1262;2010011413;3;-1,3;84;eor
1262;2010011414;3;-1,5;84;eor
1262;2010011415;3;-2,2;89;eor
1262;2010011416;3;-2,9;92;eor
1262;2010011417;3;-3,1;93;eor
1262;2010011418;3;-3,1;92;eor
1262;2010011419;3;-3;91;eor
1262;2010011420;3;-2,8;91;eor
1262;2010011421;3;-2,7;91;eor
1262;2010011422;3;-2,7;90;eor
1262;2010011423;3;-2,6;89;eor
1262;2010011500;3;-2,5;89;eor
1262;2010011501;3;-2,4;89;eor
1262;2010011502;3;-2,4;88;eor
1262;2010011503;3;-2,4;87;eor
1262;2010011504;3;-2,5;88;eor
1262;2010011505;3;-2,5;89;eor
1262;2010011506;3;-2,5;88;eor
1262;2010011507;3;-2,6;89;eor
1262;2010011508;3;-2,7;90;eor
1262;2010011509;3;-2,5;90;eor
1262;2010011510;3;-2,4;89;eor
1262;2010011511;3;-2,5;91;eor
1262;2010011512;3;-2,4;90;eor
1262;2010011513;3;-2,6;90;eor
1262;2010011514;3;-2,3;88;eor
1262;2010011515;3;-2,3;88;eor
1262;2010011516;3;-2,5;89;eor
1262;2010011517;3;-2,6;91;eor
1262;2010011518;3;-2,6;90;eor
1262;2010011519;3;-2,7;91;eor
1262;2010011520;3;-2,7;92;eor
1262;2010011521;3;-2,8;94;eor
1262;2010011522;3;-2,9;95;eor
1262;2010011523;3;-2,9;96;eor
1262;2010011600;3;-3;97;eor
1262;2010011601;3;-2,9;98;eor
1262;2010011602;3;-3,1;96;eor
1262;2010011603;3;-3,3;95;eor
1262;2010011604;3;-3,4;96;eor
1262;2010011605;3;-3,5;95;eor
1262;2010011606;3;-3,4;95;eor
1262;2010011607;3;-3,1;93;eor
1262;2010011608;3;-3;91;eor
1262;2010011609;3;-3;91;eor
1262;2010011610;3;-3;91;eor
1262;2010011611;3;-2,8;91;eor
1262;2010011612;3;-2,7;90;eor
1262;2010011613;3;-2,7;91;eor
1262;2010011614;3;-2,9;92;eor
1262;2010011615;3;-2,9;91;eor
1262;2010011616;3;-2,9;91;eor
1262;2010011617;3;-2,9;92;eor
1262;2010011618;3;-3,1;93;eor
1262;2010011619;3;-3,2;93;eor
1262;2010011620;3;-3,3;93;eor
1262;2010011621;3;-3,5;94;eor
1262;2010011622;3;-3,8;96;eor
1262;2010011623;3;-3,7;96;eor
1262;2010011700;3;-3,9;97;eor
1262;2010011701;3;-3,8;97;eor
1262;2010011702;3;-3,5;96;eor
1262;2010011703;3;-2,7;96;eor
1262;2010011704;3;-0,9;97;eor
1262;2010011705;3;0,7;100;eor
1262;2010011706;3;1,4;94;eor
1262;2010011707;3;1,6;95;eor
1262;2010011708;3;2,3;93;eor
1262;2010011709;3;2,2;93;eor
1262;2010011710;3;3,2;93;eor
1262;2010011711;3;5;87;eor
1262;2010011712;3;5,5;82;eor
1262;2010011713;3;5,4;80;eor
1262;2010011714;3;5,7;79;eor
1262;2010011715;3;4,3;87;eor
1262;2010011716;3;3,9;89;eor
1262;2010011717;3;3,4;91;eor
1262;2010011718;3;3,2;94;eor
1262;2010011719;3;3,4;89;eor
1262;2010011720;3;3,5;87;eor
1262;2010011721;3;3,4;85;eor
1262;2010011722;3;2,8;86;eor
1262;2010011723;3;2,7;87;eor
1262;2010011800;3;2,2;89;eor
1262;2010011801;3;1,8;91;eor
1262;2010011802;3;1,6;90;eor
1262;2010011803;3;1,7;91;eor
1262;2010011804;3;1,9;90;eor
1262;2010011805;3;2,2;90;eor
1262;2010011806;3;2,2;90;eor
1262;2010011807;3;2,5;87;eor
1262;2010011808;3;2,9;86;eor
1262;2010011809;3;2,9;87;eor
1262;2010011810;3;3,1;85;eor
1262;2010011811;3;3,4;84;eor
1262;2010011812;3;3,2;85;eor
1262;2010011813;3;3,4;85;eor
1262;2010011814;3;3,3;84;eor
1262;2010011815;3;3,1;85;eor
1262;2010011816;3;2,9;86;eor
1262;2010011817;3;2,7;87;eor
1262;2010011818;3;2,5;88;eor
1262;2010011819;3;2,5;88;eor
1262;2010011820;3;1,6;91;eor
1262;2010011821;3;2,2;90;eor
1262;2010011822;3;1,5;91;eor
1262;2010011823;3;0,7;94;eor
1262;2010011900;3;0,4;94;eor
1262;2010011901;3;-0,2;96;eor
1262;2010011902;3;-0,4;96;eor
1262;2010011903;3;-0,8;97;eor
1262;2010011904;3;-1,2;100;eor
1262;2010011905;3;-1,9;98;eor
1262;2010011906;3;-2,9;99;eor
1262;2010011907;3;-3,1;99;eor
1262;2010011908;3;-3,5;99;eor
1262;2010011909;3;-3,4;100;eor
1262;2010011910;3;-2,9;100;eor
1262;2010011911;3;-2,1;100;eor
1262;2010011912;3;-0,2;100;eor
1262;2010011913;3;1;99;eor
1262;2010011914;3;1,4;96;eor
1262;2010011915;3;1,6;94;eor
1262;2010011916;3;1,1;95;eor
1262;2010011917;3;0,2;96;eor
1262;2010011918;3;-0,3;98;eor
1262;2010011919;3;-0,6;99;eor
1262;2010011920;3;-0,4;99;eor
1262;2010011921;3;-1;100;eor
1262;2010011922;3;-0,9;100;eor
1262;2010011923;3;-1;100;eor
1262;2010012000;3;-0,9;100;eor
1262;2010012001;3;-1,2;100;eor
1262;2010012002;3;-1,1;100;eor
1262;2010012003;3;-1,1;100;eor
1262;2010012004;3;-1,2;100;eor
1262;2010012005;3;-1;100;eor
1262;2010012006;3;-1;100;eor
1262;2010012007;3;-1,1;100;eor
1262;2010012008;3;-0,9;100;eor
1262;2010012009;3;-0,6;99;eor
1262;2010012010;3;-0,4;95;eor
1262;2010012011;3;-0,5;93;eor
1262;2010012012;3;-0,3;92;eor
1262;2010012013;3;0;92;eor
1262;2010012014;3;0,2;88;eor
1262;2010012015;3;0;87;eor
1262;2010012016;3;-0,3;90;eor
1262;2010012017;3;-0,4;92;eor
1262;2010012018;3;-0,2;90;eor
1262;2010012019;3;-0,7;93;eor
1262;2010012020;3;-0,8;92;eor
1262;2010012021;3;-0,9;92;eor
1262;2010012022;3;-0,8;92;eor
1262;2010012023;3;-0,8;86;eor
1262;2010012100;3;-0,7;88;eor
1262;2010012101;3;-0,9;88;eor
1262;2010012102;3;-0,9;88;eor
1262;2010012103;3;-0,9;87;eor
1262;2010012104;3;-1;87;eor
1262;2010012105;3;-1,2;90;eor
1262;2010012106;3;-1,3;91;eor
1262;2010012107;3;-1,1;89;eor
1262;2010012108;3;-1,1;88;eor
1262;2010012109;3;-1,1;87;eor
1262;2010012110;3;-0,8;84;eor
1262;2010012111;3;-0,6;84;eor
1262;2010012112;3;-0,6;85;eor
1262;2010012113;3;-0,5;84;eor
1262;2010012114;3;-0,4;83;eor
1262;2010012115;3;-0,3;84;eor
1262;2010012116;3;-0,3;85;eor
1262;2010012117;3;-0,5;85;eor
1262;2010012118;3;-0,6;86;eor
1262;2010012119;3;-0,6;84;eor
1262;2010012120;3;-0,6;86;eor
1262;2010012121;3;-0,7;86;eor
1262;2010012122;3;-0,8;87;eor
1262;2010012123;3;-0,9;86;eor
1262;2010012200;3;-1,1;87;eor
1262;2010012201;3;-1,3;88;eor
1262;2010012202;3;-1,2;89;eor
1262;2010012203;3;-1,3;89;eor
1262;2010012204;3;-1,4;90;eor
1262;2010012205;3;-1,4;92;eor
1262;2010012206;3;-1,4;92;eor
1262;2010012207;3;-1,6;91;eor
1262;2010012208;3;-1,8;91;eor
1262;2010012209;3;-1,5;90;eor
1262;2010012210;3;-1,2;90;eor
1262;2010012211;3;-1,2;88;eor
1262;2010012212;3;-1;87;eor
1262;2010012213;3;-0,9;86;eor
1262;2010012214;3;-1,1;86;eor
1262;2010012215;3;-1,1;84;eor
1262;2010012216;3;-1,2;83;eor
1262;2010012217;3;-1,3;82;eor
1262;2010012218;3;-1,6;85;eor
1262;2010012219;3;-1,7;84;eor
1262;2010012220;3;-2;87;eor
1262;2010012221;3;-2,5;89;eor
1262;2010012222;3;-2,8;90;eor
1262;2010012223;3;-2,9;91;eor
1262;2010012300;3;-3;91;eor
1262;2010012301;3;-2,9;91;eor
1262;2010012302;3;-3;91;eor
1262;2010012303;3;-3,2;91;eor
1262;2010012304;3;-3;93;eor
1262;2010012305;3;-2,9;92;eor
1262;2010012306;3;-2,6;93;eor
1262;2010012307;3;-2,5;91;eor
1262;2010012308;3;-2,3;89;eor
1262;2010012309;3;-2,2;88;eor
1262;2010012310;3;-2,2;88;eor
1262;2010012311;3;-2,1;89;eor
1262;2010012312;3;-2,1;87;eor
1262;2010012313;3;-2;87;eor
1262;2010012314;3;-2,1;85;eor
1262;2010012315;3;-2,4;86;eor
1262;2010012316;3;-2,6;86;eor
1262;2010012317;3;-2,9;87;eor
1262;2010012318;3;-3,1;87;eor
1262;2010012319;3;-3,4;88;eor
1262;2010012320;3;-3,6;89;eor
1262;2010012321;3;-3,7;91;eor
1262;2010012322;3;-3,9;93;eor
1262;2010012323;3;-4;89;eor
1262;2010012400;3;-3,9;89;eor
1262;2010012401;3;-4,3;91;eor
1262;2010012402;3;-4,3;91;eor
1262;2010012403;3;-4,5;91;eor
1262;2010012404;3;-4,6;92;eor
1262;2010012405;3;-4,7;93;eor
1262;2010012406;3;-4,9;95;eor
1262;2010012407;3;-5,1;96;eor
1262;2010012408;3;-4,7;96;eor
1262;2010012409;3;-4,5;94;eor
1262;2010012410;3;-4,3;92;eor
1262;2010012411;3;-4,1;93;eor
1262;2010012412;3;-4,2;92;eor
1262;2010012413;3;-4,1;92;eor
1262;2010012414;3;-4,3;91;eor
1262;2010012415;3;-4,3;92;eor
1262;2010012416;3;-4,4;91;eor
1262;2010012417;3;-4,5;91;eor
1262;2010012418;3;-4,7;91;eor
1262;2010012419;3;-4,8;92;eor
1262;2010012420;3;-4,7;91;eor
1262;2010012421;3;-4,7;91;eor
1262;2010012422;3;-4,7;93;eor
1262;2010012423;3;-4,8;93;eor
1262;2010012500;3;-4,7;92;eor
1262;2010012501;3;-4,7;91;eor
1262;2010012502;3;-4,7;90;eor
1262;2010012503;3;-4,7;91;eor
1262;2010012504;3;-4,6;91;eor
1262;2010012505;3;-4,5;91;eor
1262;2010012506;3;-4,4;91;eor
1262;2010012507;3;-4,2;90;eor
1262;2010012508;3;-4;90;eor
1262;2010012509;3;-3,6;89;eor
1262;2010012510;3;-3,3;88;eor
1262;2010012511;3;-3,1;87;eor
1262;2010012512;3;-2,7;87;eor
1262;2010012513;3;-2,5;85;eor
1262;2010012514;3;-2,2;85;eor
1262;2010012515;3;-2,2;84;eor
1262;2010012516;3;-2,2;84;eor
1262;2010012517;3;-2,2;84;eor
1262;2010012518;3;-2,7;89;eor
1262;2010012519;3;-2,8;89;eor
1262;2010012520;3;-2,8;89;eor
1262;2010012521;3;-2,8;88;eor
1262;2010012522;3;-2,9;87;eor
1262;2010012523;3;-3;89;eor
1262;2010012600;3;-3;90;eor
1262;2010012601;3;-3,1;91;eor
1262;2010012602;3;-3;96;eor
1262;2010012603;3;-3,2;96;eor
1262;2010012604;3;-3,4;97;eor
1262;2010012605;3;-3,7;96;eor
1262;2010012606;3;-4,2;96;eor
1262;2010012607;3;-4,8;95;eor
1262;2010012608;3;-5,4;95;eor
1262;2010012609;3;-5,4;93;eor
1262;2010012610;3;-5,8;91;eor
1262;2010012611;3;-5,6;89;eor
1262;2010012612;3;-5,8;91;eor
1262;2010012613;3;-5,9;91;eor
1262;2010012614;3;-5,7;93;eor
1262;2010012615;3;-5,5;93;eor
1262;2010012616;3;-5,2;95;eor
1262;2010012617;3;-5,6;91;eor
1262;2010012618;3;-5,8;90;eor
1262;2010012619;3;-6,4;88;eor
1262;2010012620;3;-7,8;86;eor
1262;2010012621;3;-9,1;89;eor
1262;2010012622;3;-9,9;91;eor
1262;2010012623;3;-10,8;92;eor
1262;2010012700;3;-11,6;94;eor
1262;2010012701;3;-10,4;95;eor
1262;2010012702;3;-10,7;93;eor
1262;2010012703;3;-10,8;92;eor
1262;2010012704;3;-11,9;91;eor
1262;2010012705;3;-14,2;90;eor
1262;2010012706;3;-14,8;91;eor
1262;2010012707;3;-14;94;eor
1262;2010012708;3;-13;92;eor
1262;2010012709;3;-12,4;91;eor
1262;2010012710;3;-11,3;92;eor
1262;2010012711;3;-9,5;88;eor
1262;2010012712;3;-8,5;85;eor
1262;2010012713;3;-7,3;78;eor
1262;2010012714;3;-7,3;80;eor
1262;2010012715;3;-7,6;82;eor
1262;2010012716;3;-7,9;86;eor
1262;2010012717;3;-7,8;89;eor
1262;2010012718;3;-7,1;89;eor
1262;2010012719;3;-6,8;89;eor
1262;2010012720;3;-6,5;88;eor
1262;2010012721;3;-6;88;eor
1262;2010012722;3;-5,5;87;eor
1262;2010012723;3;-5;86;eor
1262;2010012800;3;-4;83;eor
1262;2010012801;3;-3,4;79;eor
1262;2010012802;3;-3,9;94;eor
1262;2010012803;3;-3,7;98;eor
1262;2010012804;3;-3,1;98;eor
1262;2010012805;3;-2,8;96;eor
1262;2010012806;3;-2,8;96;eor
1262;2010012807;3;-2,5;93;eor
1262;2010012808;3;-2,1;89;eor
1262;2010012809;3;-1,8;86;eor
1262;2010012810;3;-1,8;90;eor
1262;2010012811;3;-1,3;85;eor
1262;2010012812;3;-0,7;83;eor
1262;2010012813;3;-0,7;83;eor
1262;2010012814;3;-0,7;83;eor
1262;2010012815;3;-0,7;84;eor
1262;2010012816;3;-0,8;81;eor
1262;2010012817;3;-1,2;83;eor
1262;2010012818;3;-1,1;83;eor
1262;2010012819;3;-0,9;84;eor
1262;2010012820;3;-0,8;83;eor
1262;2010012821;3;-1,2;88;eor
1262;2010012822;3;-1,6;94;eor
1262;2010012823;3;-1;86;eor
1262;2010012900;3;-0,9;86;eor
1262;2010012901;3;-1;88;eor
1262;2010012902;3;-0,4;80;eor
1262;2010012903;3;-0,3;80;eor
1262;2010012904;3;-0,3;80;eor
1262;2010012905;3;-0,3;80;eor
1262;2010012906;3;-0,1;80;eor
1262;2010012907;3;-0,5;83;eor
1262;2010012908;3;-0,7;88;eor
1262;2010012909;3;-0,5;87;eor
1262;2010012910;3;-0,2;86;eor
1262;2010012911;3;0;83;eor
1262;2010012912;3;0,6;83;eor
1262;2010012913;3;1;79;eor
1262;2010012914;3;1,8;70;eor
1262;2010012915;3;1,9;70;eor
1262;2010012916;3;0,8;85;eor
1262;2010012917;3;0,9;86;eor
1262;2010012918;3;0,1;96;eor
1262;2010012919;3;0;98;eor
1262;2010012920;3;0,1;99;eor
1262;2010012921;3;0,2;99;eor
1262;2010012922;3;0,2;99;eor
1262;2010012923;3;0,4;99;eor
1262;2010013000;3;1,4;96;eor
1262;2010013001;3;1,7;92;eor
1262;2010013002;3;0,7;93;eor
1262;2010013003;3;-0,1;94;eor
1262;2010013004;3;-0,3;91;eor
1262;2010013005;3;-1,2;88;eor
1262;2010013006;3;-1,3;84;eor
1262;2010013007;3;-1,8;87;eor
1262;2010013008;3;-1,8;84;eor
1262;2010013009;3;-1,4;83;eor
1262;2010013010;3;-1;79;eor
1262;2010013011;3;-0,7;77;eor
1262;2010013012;3;-0,7;72;eor
1262;2010013013;3;-0,5;70;eor
