,Photovoltaik,Wind Onshore,Wind Offshore
52,0.12425533388750347,0.36393471088730683,0.5307150050352467
53,0.11951025214740925,0.35763153325230074,0.5317220543806647
54,0.11228872263784982,0.3468657753082132,0.5317220543806647
55,0.10298905513992795,0.3442090640736239,0.5317220543806647
56,0.09270227209753394,0.35995832609828093,0.527693856998993
57,0.08269257412025492,0.358291370029519,0.5287009063444109
58,0.07183430313106123,0.34771661746831045,0.5287009063444109
59,0.06014477694652258,0.3545754471262372,0.5287009063444109
60,0.04700055417013023,0.3786247612432714,0.5287009063444109
61,0.034323912441119424,0.39071019274179547,0.527693856998993
62,0.022720975339429204,0.38932106268449385,0.5287009063444109
63,0.013646439456913273,0.3835040805695433,0.527693856998993
64,0.006805901911886949,0.374804653585692,0.527693856998993
65,0.002268633970628983,0.3661225907275569,0.527693856998993
66,0.0003117206982543641,0.35900329918388607,0.5287009063444109
67,5.195344970906068e-05,0.35122417086299706,0.5287009063444109
68,3.463563313937379e-05,0.34504254210800483,0.5287009063444109
69,3.463563313937379e-05,0.34330612953637785,0.527693856998993
70,3.463563313937379e-05,0.34332349366209414,0.5287009063444109
71,3.463563313937379e-05,0.3442611564507727,0.527693856998993
72,3.463563313937379e-05,0.3429067546449036,0.527693856998993
73,3.463563313937379e-05,0.33965966313596113,0.527693856998993
74,3.463563313937379e-05,0.3395554783816635,0.527693856998993
75,3.463563313937379e-05,0.335023441569717,0.527693856998993
76,3.463563313937379e-05,0.3303698558777566,0.527693856998993
77,3.463563313937379e-05,0.3328008334780344,0.527693856998993
78,3.463563313937379e-05,0.33413787115818716,0.526686807653575
79,3.463563313937379e-05,0.3337732245181455,0.526686807653575
80,3.463563313937379e-05,0.33670776176419515,0.526686807653575
81,3.463563313937379e-05,0.3381489841986456,0.525679758308157
82,3.463563313937379e-05,0.3394860218787984,0.525679758308157
83,1.7317816569686895e-05,0.3442437923250564,0.525679758308157
84,1.7317816569686895e-05,0.3463101232852926,0.525679758308157
85,1.7317816569686895e-05,0.3401111304045841,0.525679758308157
86,1.7317816569686895e-05,0.33311338774092725,0.525679758308157
87,1.7317816569686895e-05,0.32997048098628234,0.5216515609264853
88,1.7317816569686895e-05,0.32523007466574055,0.5246727089627392
89,3.463563313937379e-05,0.32193089077964926,0.525679758308157
90,3.463563313937379e-05,0.31953464143080396,0.5236656596173213
91,3.463563313937379e-05,0.31693002257336345,0.5186304128902316
92,3.463563313937379e-05,0.3140996700816114,0.5085599194360524
93,3.463563313937379e-05,0.315679805521792,0.5035246727089627
94,3.463563313937379e-05,0.31837124500781383,0.5025176233635448
95,3.463563313937379e-05,0.31826706025351625,0.47532729103726085
96,3.463563313937379e-05,0.31970828268796664,0.39375629405840884
97,3.463563313937379e-05,0.3225733634311512,0.2940584088620342
98,1.7317816569686895e-05,0.3249175204028477,0.2729103726082578
99,1.7317816569686895e-05,0.3248480638999826,0.2678751258811682
100,1.7317816569686895e-05,0.3289980899461712,0.26988922457200404
101,1.7317816569686895e-05,0.33445042542108006,0.27895266868076535
102,1.7317816569686895e-05,0.33358221913526653,0.27794561933534745
103,1.7317816569686895e-05,0.3310991491578399,0.28700906344410876
104,1.7317816569686895e-05,0.350963708977253,0.2849949647532729
105,1.7317816569686895e-05,0.3651154714360132,0.28197381671701915
106,1.7317816569686895e-05,0.3689529432193089,0.2809667673716012
107,1.7317816569686895e-05,0.3726341378711582,0.2880161127895267
108,1.7317816569686895e-05,0.3797881576662615,0.3011077542799597
109,1.7317816569686895e-05,0.3889737801701684,0.31017119838872104
110,1.7317816569686895e-05,0.3974995658968571,0.33534743202416917
111,1.7317816569686895e-05,0.4040979336690398,0.36153071500503525
112,1.7317816569686895e-05,0.4179545059906234,0.3423967774420947
113,1.7317816569686895e-05,0.4248133356485501,0.33534743202416917
114,1.7317816569686895e-05,0.42986629623198475,0.32729103726082576
115,1.7317816569686895e-05,0.440232679284598,0.34441087613293053
116,1.7317816569686895e-05,0.439138739364473,0.364551863041289
117,1.7317816569686895e-05,0.4419517277305088,0.40584088620342396
118,1.7317816569686895e-05,0.44915783990276087,0.3806646525679758
119,1.7317816569686895e-05,0.46020142385830876,0.41289023162134947
120,1.7317816569686895e-05,0.47166174683104706,0.4874118831822759
121,1.7317816569686895e-05,0.48027435318631706,0.499496475327291
122,1.7317816569686895e-05,0.4817329397464838,0.5085599194360524
123,1.7317816569686895e-05,0.48706372634137873,0.5115810674723061
124,1.7317816569686895e-05,0.4950164959194305,0.5045317220543807
125,1.7317816569686895e-05,0.49954853273137695,0.499496475327291
126,1.7317816569686895e-05,0.5078138565723216,0.5035246727089627
127,5.195344970906068e-05,0.521653064768189,0.499496475327291
128,0.00038099196453311165,0.5257683625629449,0.5035246727089627
129,0.0025457190357439734,0.5268102101059212,0.499496475327291
130,0.0077756996397894155,0.5314811599235979,0.47532729103726085
131,0.013352036575228595,0.5300399374891475,0.4551863041289023
132,0.020764062067054587,0.5335127626324014,0.4269889224572004
133,0.029180520919922417,0.5291543670776176,0.34843907351460224
134,0.03863604876697146,0.5228511894426116,0.3333333333333333
135,0.04989262953726794,0.5162007292932801,0.3716012084592145
136,0.05940011083402605,0.5062510852578572,0.40584088620342396
137,0.0681802438348573,0.5007813856572322,0.38972809667673713
138,0.07282141867553339,0.48779301962146204,0.3987915407854985
139,0.07983513438625658,0.4793366903976385,0.44108761329305135
140,0.08381823219728457,0.47631533252300745,0.446122860020141
141,0.08856331393737878,0.47556867511720785,0.4118831822759315
142,0.09356816292601829,0.4704288939051919,0.40181268882175225
143,0.09613119977833194,0.4679631880534815,0.4300100704934542
144,0.09651219174286506,0.4682583781906581,0.4350453172205438
145,0.09275422554724301,0.46565375933321757,0.4219536757301108
146,0.08565392075367138,0.4626150373328703,0.4038267875125881
147,0.08032003325020781,0.4585344677895468,0.4078549848942598
148,0.07415489055139927,0.45728425073797535,0.42799597180261834
149,0.06935785536159601,0.4479770793540545,0.4300100704934542
150,0.06346979772790247,0.4401458586560167,0.42799597180261834
151,0.059452064283735104,0.4375586039242924,0.4501510574018127
152,0.05557287337212524,0.43608265323840945,0.4874118831822759
153,0.04949431975616514,0.4344677895467963,0.49244712990936557
154,0.042809642560266,0.42849453030039936,0.48841893252769386
155,0.035726655583264065,0.41953464143080393,0.48841893252769386
156,0.02866098642283181,0.41080048619552006,0.4914400805639476
157,0.021491410362981436,0.4041326619204723,0.4874118831822759
158,0.014287198669991688,0.40345546101753776,0.4904330312185297
159,0.008070102521474092,0.4056607049835041,0.5015105740181269
160,0.0031864782488223884,0.40177114082305954,0.5055387713997986
161,0.0007100304793571626,0.3920645945476645,0.5115810674723061
162,0.00010390689941812137,0.3884181281472478,0.5015105740181269
163,6.927126627874758e-05,0.38466747699253345,0.4692849949647533
164,5.195344970906068e-05,0.3844938357353707,0.48439073514602216
165,5.195344970906068e-05,0.3857266886612259,0.4904330312185297
166,3.463563313937379e-05,0.3928807084563292,0.5055387713997986
167,3.463563313937379e-05,0.40211842333738496,0.5015105740181269
168,3.463563313937379e-05,0.40125021705157143,0.48841893252769386
169,3.463563313937379e-05,0.400642472651502,0.4813695871097684
170,1.7317816569686895e-05,0.3998784511199861,0.4662638469284995
171,1.7317816569686895e-05,0.4011807605487064,0.4783484390735146
172,1.7317816569686895e-05,0.40130230942872025,0.486404833836858
173,1.7317816569686895e-05,0.39558951206806736,0.5055387713997986
174,3.463563313937379e-05,0.39268970307345025,0.5146022155085599
175,1.7317816569686895e-05,0.3892168779301962,0.5146022155085599
176,1.7317816569686895e-05,0.38588296579267234,0.5176233635448136
177,1.7317816569686895e-05,0.3836950859524223,0.5146022155085599
178,1.7317816569686895e-05,0.3817676679979163,0.5146022155085599
179,1.7317816569686895e-05,0.3825316895294322,0.513595166163142
180,1.7317816569686895e-05,0.37645424552873763,0.500503524672709
181,1.7317816569686895e-05,0.3713839208195867,0.4431017119838872
182,1.7317816569686895e-05,0.36582740059038027,0.4662638469284995
183,1.7317816569686895e-05,0.3620767494356659,0.5085599194360524
184,1.7317816569686895e-05,0.355270012154888,0.4984894259818731
185,1.7317816569686895e-05,0.352891126931759,0.4984894259818731
186,1.7317816569686895e-05,0.35016495919430457,0.5146022155085599
187,1.7317816569686895e-05,0.3499044973085605,0.5115810674723061
188,1.7317816569686895e-05,0.34561555825664175,0.48439073514602216
189,1.7317816569686895e-05,0.34380968918214966,0.4954682779456193
190,1.7317816569686895e-05,0.3392602882444869,0.446122860020141
191,1.7317816569686895e-05,0.3374370550442785,0.48942598187311176
192,1.7317816569686895e-05,0.33226254558083,0.5065458207452165
193,1.7317816569686895e-05,0.3311512415349887,0.5115810674723061
194,1.7317816569686895e-05,0.32977947560340337,0.5166163141993958
195,1.7317816569686895e-05,0.32370203160270883,0.5166163141993958
196,1.7317816569686895e-05,0.3175377669734329,0.5166163141993958
197,1.7317816569686895e-05,0.31500260461885743,0.5095669687814703
198,1.7317816569686895e-05,0.30930717138392083,0.5115810674723061
199,1.7317816569686895e-05,0.3060079874978295,0.513595166163142
200,1.7317816569686895e-05,0.3010765757944088,0.5166163141993958
201,1.7317816569686895e-05,0.2922035075533947,0.5166163141993958
202,1.7317816569686895e-05,0.2838166348324362,0.5156092648539778
203,1.7317816569686895e-05,0.2757249522486543,0.5166163141993958
204,1.7317816569686895e-05,0.2698211495051224,0.5166163141993958
205,1.7317816569686895e-05,0.26626150373328705,0.5166163141993958
206,1.7317816569686895e-05,0.26414308039590206,0.5166163141993958
207,1.7317816569686895e-05,0.26077444000694566,0.5125881168177241
208,1.7317816569686895e-05,0.2529605834346241,0.5166163141993958
209,1.7317816569686895e-05,0.24577183538808822,0.5166163141993958
210,1.7317816569686895e-05,0.2401979510331655,0.5166163141993958
211,1.7317816569686895e-05,0.23596110435839557,0.5166163141993958
212,1.7317816569686895e-05,0.22944955721479424,0.5166163141993958
213,1.7317816569686895e-05,0.22852925855183193,0.5166163141993958
214,1.7317816569686895e-05,0.22529953116860565,0.5166163141993958
215,1.7317816569686895e-05,0.22135787463101234,0.5166163141993958
216,1.7317816569686895e-05,0.22024657058517103,0.5166163141993958
217,1.7317816569686895e-05,0.21661746831047057,0.5166163141993958
218,1.7317816569686895e-05,0.21411703420732767,0.5166163141993958
219,1.7317816569686895e-05,0.2113561382184407,0.5166163141993958
220,1.7317816569686895e-05,0.2101927417954506,0.5166163141993958
221,1.7317816569686895e-05,0.2076923076923077,0.5166163141993958
222,3.463563313937379e-05,0.20979336690397637,0.5166163141993958
223,3.463563313937379e-05,0.20944608438965098,0.5166163141993958
224,5.195344970906068e-05,0.20567806910922035,0.5166163141993958
225,0.0004675810473815461,0.2021531515888175,0.5166163141993958
226,0.002822804100858964,0.19815940267407536,0.5166163141993958
227,0.007117622610141313,0.19602361521097414,0.5125881168177241
228,0.01371571072319202,0.19110956763326967,0.5045317220543807
229,0.021560681629260184,0.18425073797534294,0.4984894259818731
230,0.02949224161817678,0.18013544018058691,0.49345417925478346
231,0.0379260182876143,0.17820802222608093,0.486404833836858
232,0.047294957051814905,0.17398853967702727,0.47633434038267874
233,0.055607509005264615,0.16218093418996354,0.48036253776435045
234,0.06234413965087282,0.15309949644035423,0.4783484390735146
235,0.06838805763369354,0.14469525959367946,0.473313192346425
236,0.07302923247436963,0.13811425594721305,0.4813695871097684
237,0.07825921307841507,0.13285292585518318,0.5146022155085599
238,0.08246744250484898,0.1263240145858656,0.5166163141993958
239,0.08518633970628983,0.1223129015454072,0.5105740181268882
240,0.08629467996674979,0.12168779301962146,0.3826787512588117
241,0.08586173455250762,0.12361521097412745,0.5025176233635448
242,0.08357578276530896,0.12601146032297275,0.5216515609264853
243,0.07973122748683846,0.12792151415176245,0.5236656596173213
244,0.07264824050983652,0.12736586212884182,0.5226586102719033
245,0.06918467719589914,0.12759159576315332,0.5236656596173213
246,0.06459545580493212,0.12750477513457198,0.5166163141993958
247,0.05884594070379606,0.12710540024309777,0.5146022155085599
248,0.05356400665004156,0.12288591769404411,0.5176233635448136
249,0.04835134386256581,0.12099322799097066,0.5166163141993958
250,0.04154544195067886,0.12182670602535163,0.5166163141993958
251,0.0348780825713494,0.12121896162528217,0.5156092648539778
252,0.026184538653366583,0.12140996700816115,0.5115810674723061
253,0.018997644776946522,0.11981246744226429,0.4914400805639476
254,0.01248614574674425,0.12137523875672859,0.47633434038267874
255,0.006546134663341646,0.1263240145858656,0.48942598187311176
256,0.0025110834026045997,0.1327313769751693,0.4783484390735146
257,0.0006061235799390413,0.1395554783816635,0.473313192346425
258,0.00010390689941812137,0.14637957978815766,0.47532729103726085
259,6.927126627874758e-05,0.15617294669213405,0.4874118831822759
260,3.463563313937379e-05,0.16874457371071366,0.47935548841893255
261,3.463563313937379e-05,0.18103837471783296,0.49647532729103727
262,3.463563313937379e-05,0.19234242055912484,0.4874118831822759
263,3.463563313937379e-05,0.2018058690744921,0.5025176233635448
264,3.463563313937379e-05,0.20981073102969267,0.5166163141993958
265,3.463563313937379e-05,0.21859697864212538,0.5156092648539778
266,3.463563313937379e-05,0.23198471956936967,0.5176233635448136
267,3.463563313937379e-05,0.24604966139954854,0.5176233635448136
268,3.463563313937379e-05,0.2579614516409099,0.5176233635448136
269,3.463563313937379e-05,0.2719916652196562,0.5176233635448136
270,3.463563313937379e-05,0.2875499218614343,0.5176233635448136
271,3.463563313937379e-05,0.2985414134398333,0.5176233635448136
272,3.463563313937379e-05,0.3157666261503733,0.5176233635448136
273,3.463563313937379e-05,0.3306303177635006,0.5176233635448136
274,3.463563313937379e-05,0.3478381663483244,0.5176233635448136
275,3.463563313937379e-05,0.3596284077096718,0.5156092648539778
276,3.463563313937379e-05,0.371592290328182,0.5176233635448136
277,3.463563313937379e-05,0.3805695433234937,0.5176233635448136
278,3.463563313937379e-05,0.3892168779301962,0.5186304128902316
279,3.463563313937379e-05,0.39501649591943044,0.5176233635448136
280,3.463563313937379e-05,0.3951554089251606,0.5186304128902316
281,3.463563313937379e-05,0.40416739017190484,0.5176233635448136
282,3.463563313937379e-05,0.4118770619899288,0.5186304128902316
283,3.463563313937379e-05,0.42019447820802225,0.5186304128902316
284,3.463563313937379e-05,0.42905018232332004,0.5186304128902316
285,3.463563313937379e-05,0.4420038201076576,0.5186304128902316
286,3.463563313937379e-05,0.4514325403715923,0.5176233635448136
287,3.463563313937379e-05,0.4610696301441222,0.5166163141993958
288,3.463563313937379e-05,0.4668518840076402,0.5176233635448136
289,3.463563313937379e-05,0.4768188921687793,0.5186304128902316
290,3.463563313937379e-05,0.4843375586039243,0.5186304128902316
291,3.463563313937379e-05,0.4872026393471089,0.5176233635448136
292,3.463563313937379e-05,0.4994964403542282,0.5166163141993958
293,3.463563313937379e-05,0.5132661920472305,0.5176233635448136
294,3.463563313937379e-05,0.517155756207675,0.5176233635448136
295,3.463563313937379e-05,0.5202812988366036,0.5176233635448136
296,3.463563313937379e-05,0.518510158013544,0.5176233635448136
297,3.463563313937379e-05,0.521982983156798,0.5156092648539778
298,3.463563313937379e-05,0.5219308907796493,0.513595166163142
299,3.463563313937379e-05,0.5172078485848237,0.513595166163142
300,3.463563313937379e-05,0.4960409793366904,0.5115810674723061
301,3.463563313937379e-05,0.5005382878972043,0.5105740181268882
302,3.463563313937379e-05,0.5018058690744921,0.4984894259818731
303,3.463563313937379e-05,0.4982462233026567,0.5085599194360524
304,3.463563313937379e-05,0.4924466053134225,0.5156092648539778
305,3.463563313937379e-05,0.5051918735891647,0.5146022155085599
306,3.463563313937379e-05,0.5159229032818198,0.5065458207452165
307,3.463563313937379e-05,0.5247265150199687,0.49748237663645517
308,3.463563313937379e-05,0.5590032991838861,0.5065458207452165
309,3.463563313937379e-05,0.5702031602708804,0.5045317220543807
310,3.463563313937379e-05,0.5859871505469699,0.5125881168177241
311,3.463563313937379e-05,0.6133356485500955,0.5065458207452165
312,3.463563313937379e-05,0.6622330265671124,0.5075528700906344
313,3.463563313937379e-05,0.6973432887654106,0.5065458207452165
314,3.463563313937379e-05,0.7078833130751867,0.49748237663645517
315,3.463563313937379e-05,0.7175724952248654,0.49647532729103727
316,3.463563313937379e-05,0.7229727383226254,0.4904330312185297
317,6.927126627874758e-05,0.7289112693175899,0.500503524672709
318,8.658908284843447e-05,0.7323146379579788,0.5025176233635448
319,8.658908284843447e-05,0.7364820281298836,0.5025176233635448
320,0.00010390689941812137,0.7370550442785205,0.49748237663645517
321,0.00020781379883624273,0.7411356138218441,0.49748237663645517
322,0.0010563868107509005,0.7439659663135961,0.5065458207452165
323,0.0023898586866167915,0.7442090640736239,0.5095669687814703
324,0.004554585757827653,0.7455981941309255,0.4904330312185297
325,0.006892490994735384,0.7487584650112867,0.48841893252769386
326,0.009905791077860904,0.7534120507032471,0.49647532729103727
327,0.013369354391798281,0.757839902760896,0.5045317220543807
328,0.016486561374341922,0.7534120507032471,0.499496475327291
329,0.019499861457467443,0.7561034901892689,0.5035246727089627
330,0.0224612080908839,0.7593679458239277,0.49748237663645517
331,0.02542255472430036,0.7574057996179893,0.5045317220543807
332,0.027950955943474645,0.7610175377669735,0.5085599194360524
333,0.03112011637572735,0.7605313422469179,0.5085599194360524
334,0.03486076475477972,0.7606007987497829,0.4984894259818731
335,0.037441119423663065,0.7602708803611739,0.5025176233635448
336,0.03913826544749238,0.7601666956068762,0.48539778449144005
337,0.040887364921030754,0.7655322104532036,0.47129909365558914
338,0.042082294264339154,0.7680847369334954,0.4944612286002014
339,0.0446626489332225,0.7690050355964577,0.5045317220543807
340,0.04509559434746467,0.7698211495051224,0.49244712990936557
341,0.04371016902188972,0.7721479423511026,0.473313192346425
342,0.039796342477140485,0.7703420732766105,0.46424974823766363
343,0.03463563313937379,0.766383052613301,0.46827794561933533
344,0.029180520919922417,0.7659489494703942,0.5015105740181269
345,0.02453934607924633,0.7654627539503386,0.49345417925478346
346,0.019101551676364643,0.7675290849105747,0.4823766364551863
347,0.014858686616791355,0.7679805521791978,0.49345417925478346
348,0.011637572734829594,0.7693696822364994,0.48439073514602216
349,0.008606954835134387,0.769734328876541,0.4914400805639476
350,0.005766832917705736,0.7696996006251086,0.4813695871097684
351,0.0031691604322527014,0.7690397638478903,0.48338368580060426
352,0.0010910224438902742,0.76671297100191,0.4612286002014099
353,0.00019049598226655582,0.7642299010244834,0.4551863041289023
354,8.658908284843447e-05,0.7638305261330092,0.46424974823766363
355,6.927126627874758e-05,0.7668866122590727,0.46727089627391744
356,5.195344970906068e-05,0.7706546275395034,0.4813695871097684
357,5.195344970906068e-05,0.7777391908317416,0.4602215508559919
358,5.195344970906068e-05,0.7809168258378191,0.4561933534743202
359,5.195344970906068e-05,0.7822885917694045,0.47129909365558914
360,3.463563313937379e-05,0.7781212015974995,0.48338368580060426
361,3.463563313937379e-05,0.771592290328182,0.48439073514602216
362,3.463563313937379e-05,0.7750303872200035,0.47935548841893255
363,3.463563313937379e-05,0.7727556867511721,0.44410876132930516
364,3.463563313937379e-05,0.7713665566938704,0.4300100704934542
365,3.463563313937379e-05,0.7717659315853447,0.4431017119838872
366,3.463563313937379e-05,0.7723910401111304,0.4300100704934542
367,3.463563313937379e-05,0.7702378885223129,0.42396777442094663
368,3.463563313937379e-05,0.7734849800312554,0.4219536757301108
369,3.463563313937379e-05,0.7758812293801007,0.42497482376636453
370,3.463563313937379e-05,0.7727730508768883,0.4340382678751259
371,3.463563313937379e-05,0.7719916652196562,0.4179254783484391
372,3.463563313937379e-05,0.7708629970480986,0.39274924471299094
373,3.463563313937379e-05,0.7701857961451641,0.39677744209466265
374,3.463563313937379e-05,0.7705330786594895,0.40886203423967776
375,3.463563313937379e-05,0.7675638131620073,0.43705941591137965
376,3.463563313937379e-05,0.745441916999479,0.4622356495468278
377,3.463563313937379e-05,0.7462059385309949,0.4652567975830816
378,3.463563313937379e-05,0.7476645250911617,0.473313192346425
379,3.463563313937379e-05,0.7458065636395208,0.4743202416918429
380,3.463563313937379e-05,0.7412050703247092,0.47129909365558914
381,3.463563313937379e-05,0.7322104532036812,0.4662638469284995
382,3.463563313937379e-05,0.7237888522312902,0.44813695871097686
383,3.463563313937379e-05,0.7230421948254906,0.4692849949647533
384,3.463563313937379e-05,0.6804479944434798,0.4743202416918429
385,3.463563313937379e-05,0.6585691960409793,0.48338368580060426
386,3.463563313937379e-05,0.6397464837645425,0.47935548841893255
387,3.463563313937379e-05,0.6266192047230422,0.47129909365558914
388,1.7317816569686895e-05,0.6342767841639173,0.47230614300100704
389,1.7317816569686895e-05,0.6370203160270881,0.4702920443101712
390,1.7317816569686895e-05,0.6347977079354055,0.4702920443101712
391,1.7317816569686895e-05,0.6275742316374371,0.459214501510574
392,3.463563313937379e-05,0.6211321409967008,0.4561933534743202
393,3.463563313937379e-05,0.6182844243792325,0.4652567975830816
394,3.463563313937379e-05,0.6290675464490363,0.47129909365558914
395,3.463563313937379e-05,0.6277999652717485,0.4662638469284995
396,3.463563313937379e-05,0.6193089077964924,0.45720040281973817
397,3.463563313937379e-05,0.6198992880708456,0.45720040281973817
398,1.7317816569686895e-05,0.6230942872026394,0.45317220543806647
399,3.463563313937379e-05,0.6216704288939052,0.446122860020141
400,3.463563313937379e-05,0.6343809689182149,0.42900302114803623
401,3.463563313937379e-05,0.647942351102622,0.4501510574018127
402,3.463563313937379e-05,0.657197430109394,0.47129909365558914
403,3.463563313937379e-05,0.6656884875846502,0.47633434038267874
404,3.463563313937379e-05,0.6852752213926029,0.46424974823766363
405,3.463563313937379e-05,0.6906928286160792,0.46727089627391744
406,3.463563313937379e-05,0.6867685362042021,0.459214501510574
407,3.463563313937379e-05,0.6882618510158014,0.4551863041289023
408,3.463563313937379e-05,0.6893557909359264,0.4501510574018127
409,3.463563313937379e-05,0.6979163049140475,0.4300100704934542
410,5.195344970906068e-05,0.6990449730856051,0.4310171198388721
411,5.195344970906068e-05,0.6938878277478729,0.4219536757301108
412,5.195344970906068e-05,0.68277478728946,0.4179254783484391
413,5.195344970906068e-05,0.6852404931411703,0.3997985901309164
414,5.195344970906068e-05,0.6858135092898072,0.3867069486404834
415,5.195344970906068e-05,0.6812814724778608,0.391742195367573
416,8.658908284843447e-05,0.6719222087167911,0.3635448136958711
417,0.0004502632308118592,0.6613821844070151,0.3413897280966767
418,0.0024244943197561653,0.6444347977079354,0.3202416918429003
419,0.007169576059850374,0.6297447473519708,0.32628398791540786
420,0.01338667220836797,0.6250564334085779,0.3434038267875126
421,0.01934400110834026,0.6164785553047404,0.3282980866062437
422,0.025734275422554725,0.6013023094287203,0.3071500503524673
423,0.033388750346356334,0.5869769057127974,0.32124874118831825
424,0.04355430867276254,0.5741969091856225,0.31822759315206445
425,0.05590191188694929,0.564976558430283,0.337361530715005
426,0.06771266278747576,0.5605139781212016,0.338368580060423
427,0.07657938487115544,0.5542628928633443,0.3434038267875126
428,0.0831255195344971,0.5480291717312034,0.3363544813695871
429,0.08977556109725686,0.5455287376280604,0.351460221550856
430,0.09751662510390689,0.5392255599930543,0.36253776435045315
431,0.10184607924632862,0.5325577357180066,0.3856998992950655
432,0.10565599889165973,0.5306303177635006,0.40483383685800606
433,0.1066257966195622,0.5223997221739886,0.41389728096676737
434,0.10671238570241064,0.5080048619552006,0.4229607250755287
435,0.10130922693266833,0.49835040805695435,0.4149043303121853
436,0.09772443890274314,0.49411356138218443,0.3947633434038268
437,0.09131684677195899,0.4760548706372634,0.3997985901309164
438,0.08833818232197285,0.4566591422121896,0.38972809667673713
439,0.07891729010806317,0.4412918909532905,0.37361530715005037
440,0.07015447492380161,0.425768362562945,0.35347432024169184
441,0.0605257689110557,0.4110088557041153,0.3363544813695871
442,0.05055070656691604,0.3941656537593332,0.2990936555891239
443,0.040748822388473264,0.3790241361347456,0.2980866062437059
444,0.03157037960653921,0.36211147768709845,0.2990936555891239
445,0.022495843724023277,0.3485674596284077,0.2759315206445116
446,0.015291632031033528,0.32920645945476645,0.2719033232628399
447,0.008849404267110002,0.3161833651675638,0.25478348439073517
448,0.004138958160155168,0.3061121722521271,0.23766364551863042
449,0.0013507896924355777,0.29263761069630145,0.20443101711983888
450,0.00024244943197561651,0.2805521791977774,0.18328298086606243
451,6.927126627874758e-05,0.26987324188227124,0.16414904330312186
452,5.195344970906068e-05,0.2606876193783643,0.15609264853977844
453,5.195344970906068e-05,0.25594721305782253,0.15508559919436052
454,3.463563313937379e-05,0.2512588991144296,0.16414904330312186
455,3.463563313937379e-05,0.24452161833651676,0.14803625377643503
456,3.463563313937379e-05,0.23318284424379232,0.13695871097683787
457,3.463563313937379e-05,0.22462233026567113,0.14602215508559918
458,3.463563313937379e-05,0.21567980552179197,0.16112789526686808
