Datum,Photovoltaik,Wind Onshore,Wind Offshore
2015-01-01 00:00:00,0.0,0.1964549483013294,0.1583917148949132
2015-01-01 00:15:00,0.0,0.19594643678717583,0.15747791653975024
2015-01-01 00:30:00,0.0,0.1976172603336804,0.15656411818458726
2015-01-01 00:45:00,0.0,0.19725403782357073,0.15686871763630825
2015-01-01 01:00:00,0.0,0.1981499866818413,0.15686871763630825
2015-01-01 01:15:00,0.0,0.20100733709470422,0.15747791653975024
2015-01-01 01:30:00,0.0,0.20091047775867496,0.15747791653975024
2015-01-01 01:45:00,0.0,0.203622539167494,0.15717331708802923
2015-01-01 02:00:00,0.0,0.20674625275443737,0.15717331708802923
2015-01-01 02:15:00,0.0,0.20667360825241543,0.15717331708802923
2015-01-01 02:30:00,0.0,0.20618931157226916,0.15625951873286628
2015-01-01 02:45:00,0.0,0.207569557110686,0.15565031982942432
2015-01-01 03:00:00,0.0,0.20819914279487614,0.15656411818458726
2015-01-01 03:15:00,0.0,0.2058503038961668,0.1580871154431922
2015-01-01 03:30:00,0.0,0.2054870813860571,0.1580871154431922
2015-01-01 03:45:00,0.0,0.20880451364505898,0.1580871154431922
2015-01-01 04:00:00,0.0,0.21154078988788533,0.1580871154431922
2015-01-01 04:15:00,0.0,0.21125021187979756,0.1580871154431922
2015-01-01 04:30:00,0.0,0.20822335762888344,0.15869631434663417
2015-01-01 04:45:00,0.0,0.20618931157226916,0.1583917148949132
2015-01-01 05:00:00,0.0,0.2131873986003826,0.15717331708802923
2015-01-01 05:15:00,0.0,0.21178293822795843,0.15869631434663417
2015-01-01 05:30:00,0.0,0.21023318885149042,0.15869631434663417
2015-01-01 05:45:00,0.0,0.20861079497300045,0.15900091379835515
2015-01-01 06:00:00,0.0,0.21139550088384143,0.15900091379835515
2015-01-01 06:15:00,0.0,0.2165774753614064,0.15900091379835515
2015-01-01 06:30:00,0.0,0.22720778749061676,0.15869631434663417
2015-01-01 06:45:00,0.0,0.2327529844782914,0.15869631434663417
2015-01-01 07:00:00,0.0,0.23301934765237184,0.1583917148949132
2015-01-01 07:15:00,0.0,0.23604620190328596,0.1583917148949132
2015-01-01 07:30:00,0.0,0.24011429401651452,0.1583917148949132
2015-01-01 07:45:00,0.0,0.24110710221081436,0.15869631434663417
2015-01-01 08:00:00,0.0,0.2387824781461123,0.15961011270179715
2015-01-01 08:15:00,0.00035692433204160715,0.23994479017846332,0.15961011270179715
2015-01-01 08:30:00,0.001249235162145625,0.23069472358766982,0.1602193116052391
2015-01-01 08:45:00,0.0037986946767285335,0.228466958858997,0.1605239110569601
