Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Strombedarf (kWh),
07:30:00,0.0482538080792509,0.001715070537405976,34575.82203410448,
07:45:00,0.0504339069231507,0.0017925571326538473,36137.95179430156,
08:00:00,0.0504339069231507,0.0017925571326538473,36137.95179430156,
08:15:00,0.0547941046109501,0.0019475303231495827,39262.21131469559,
08:30:00,0.0613344011426495,0.0021799901088931967,43948.60059528684,
08:45:00,0.0656945988304491,0.0023349632993889397,47072.860115681025,
09:00:00,0.0678746976743489,0.0024124498946368105,48634.9898758781,
09:15:00,0.0744149942060481,0.0026449096803804173,53321.37915646922,
09:30:00,0.0787751918938477,0.00279988287087616,56445.63867686339,
09:45:00,0.0832323839219091,0.002958303501934623,59639.398599002,
10:00:00,0.0865088943439178,0.00307475952300267,61987.15198373383,
10:15:00,0.100270238116355,0.0035638748114884917,71847.716199608,
10:30:00,0.107478561044774,0.00382007805783819,77012.77364601791,
10:45:00,0.125171717323623,0.004448940571605716,89690.64192357124,
11:00:00,0.132380040252042,0.0047051438179554145,94855.69936998116,
11:15:00,0.153349706952899,0.005450462352790963,109881.32103226581,
11:30:00,0.169732259062943,0.006032742458131216,121620.08795592532,
11:45:00,0.189391321594997,0.006731478584539562,135706.6082643176,
12:00:00,0.209581122527834,0.007449078585748378,150173.4242886873,
12:15:00,0.227021913279032,0.008068971347731334,162670.4623702637,
12:30:00,0.243781394600345,0.00866464853426927,174679.3144508685,
12:45:00,0.262129852963595,0.009316802252250378,187826.73340536762,
13:00:00,0.294894957183684,0.010481362462930922,211304.26725268742,
13:15:00,0.312588113462532,0.011110224976698412,223982.13553024002,
13:30:00,0.34862972810463,0.01239124120844701,249807.42276229174,
13:45:00,0.377448733508116,0.013415546419834376,270457.415823861,
14:00:00,0.407970117322713,0.014500358753304568,292327.2324666201,
14:15:00,0.405790018478814,0.014422872158056725,290765.1027064236,
14:30:00,0.399249721947114,0.01419041237231309,286078.71342583187,
14:45:00,0.394889524259315,0.014035439181817369,282954.4539054382,
15:00:00,0.388349227727615,0.013802979396073733,278268.06462484645,
15:15:00,0.403675103194379,0.014347702362390302,289249.67962578847,
15:30:00,0.411538728207201,0.014627196812953654,294884.2877491457,
15:45:00,0.425300071979638,0.015116312101439468,304744.85196501965,
16:00:00,0.43709550949887,0.015535553777284463,313196.7641500548,
16:15:00,0.447580342849299,0.015908213044702253,320709.5749811975,
16:30:00,0.457409874115325,0.016257581107906392,327752.8351353929,
16:45:00,0.467894707465754,0.016630240375324182,335265.64596653555,
17:00:00,0.47772423873178,0.01697960843852832,342308.90612073103,
17:15:00,0.505246926276655,0.017957839015499986,362030.03455247974,
17:30:00,0.538012030496744,0.019122399226180524,385507.5683997994,
17:45:00,0.566845322210423,0.02014721221157943,406167.7981854413,
18:00:00,0.599818815585894,0.021319179135117192,429794.6513639626,
18:15:00,0.604197541021324,0.021474810851755226,432932.1867713854,
18:30:00,0.61730358270936,0.02194063493602746,442323.2003103136,
18:45:00,0.627788416059788,0.022313294203445213,449836.0111414555,
19:00:00,0.636962645241413,0.02263937106243577,456409.7206187052,
19:15:00,0.627788416059788,0.022313294203445213,449836.0111414555,
19:30:00,0.615337676456154,0.021870761323386605,440914.54827947397,
19:45:00,0.604197541021324,0.021474810851755226,432932.1867713854,
20:00:00,0.589125593080083,0.02093911315484218,422132.5212016183,
20:15:00,0.566190020126021,0.02012392100736581,405698.2475084947,
20:30:00,0.541288540918753,0.019238855247248585,387855.32178453146,
20:45:00,0.516387061711486,0.018353789487131393,370012.3960605689,
21:00:00,0.49214088458862,0.01749201493122779,352639.02101355226,
21:15:00,0.472481822056566,0.016793278804819445,338552.50070516,
21:30:00,0.443648530342888,0.01576846581942058,317892.2709195189,
21:45:00,0.422678863642031,0.01502314728458503,302866.64925723424,
22:00:00,0.403675103194379,0.014347702362390302,289249.67962578847,
22:15:00,0.380739530240317,0.013532510214913933,272815.4059326649,
22:30:00,0.360425165623862,0.012810482884292004,258259.3349473268,
22:45:00,0.342076707260612,0.012158329166310896,245111.91599282768,
23:00:00,0.322946262410622,0.01147838153863763,231404.1718189346,
23:15:00,0.35619277,0.01266005212398372,255226.65081951182,
23:30:00,0.389439277,0.013841722688381727,279049.1293977756,
23:45:00,0.422685785,0.015023393288322433,302871.60869258025,
