Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
00:00:00,0.378260869565217,0.01106538402960569,34855.95969325792,223078.1420368507
00:15:00,0.337108223104694,0.009861532736598053,31063.828120283866,198808.49996981677
00:30:00,0.294634445402106,0.008619033976397301,27149.9570256515,173759.7249641696
00:45:00,0.252814110433403,0.007395650581738075,23296.299332474937,149096.3157278396
01:00:00,0.212954103666359,0.006229613283703529,19623.281843666115,125589.00379946314
01:15:00,0.190737050714236,0.005579690855290828,17576.02619416611,112486.5676426631
01:30:00,0.171133768697656,0.005006229889044301,15769.624150489548,100925.59456313311
01:45:00,0.151530486681077,0.004432768922797803,13963.222106813078,89364.62148360371
02:00:00,0.130620319196726,0.003821077225468204,12036.393260224842,77032.916865439
02:15:00,0.115591136317349,0.003381423818012563,10651.485026739572,68169.50417113326
02:30:00,0.100561953437971,0.002941770410556892,9266.57679325421,59306.09147682694
02:45:00,0.0861862132924804,0.0025212323686428133,7941.881961224862,50828.04455183912
03:00:00,0.0711570304131028,0.0020815789611871543,6556.973727739536,41964.63185753304
03:15:00,0.0678898167436727,0.001986002133479397,6255.906720460101,40037.80301094465
03:30:00,0.0659294885420151,0.001928656036854756,6075.266516092482,38881.70570299189
03:45:00,0.0633157176064713,0.0018521945746885584,5834.4129102689585,37340.24262572134
04:00:00,0.0607019466709273,0.001775733112522355,5593.559304445418,35798.77954845068
04:15:00,0.0609180691544324,0.0017820554114166734,5613.474545962521,35926.23709416013
04:30:00,0.0615715118883184,0.001801170776958224,5673.687947418406,36311.6028634778
04:45:00,0.0615715118883184,0.001801170776958224,5673.687947418406,36311.6028634778
05:00:00,0.0620037568553291,0.0018138153747468753,5713.518430452657,36566.51795489701
05:15:00,0.058741618469269,0.0017183870158976934,5412.919100077734,34642.682240497496
05:30:00,0.0574347330014972,0.0016801562848145974,5292.492297165982,33871.95070186228
05:45:00,0.0543478260869563,0.0015898540272421921,5008.040185812905,32051.457189202596
06:00:00,0.0521739130434781,0.001526259866152506,4807.718578380393,30769.39890163452
06:15:00,0.0521739130434781,0.001526259866152506,4807.718578380393,30769.39890163452
06:30:00,0.0521739130434781,0.001526259866152506,4807.718578380393,30769.39890163452
06:45:00,0.0521739130434781,0.001526259866152506,4807.718578380393,30769.39890163452
07:00:00,0.0521739130434781,0.001526259866152506,4807.718578380393,30769.39890163452
07:15:00,0.0624410771057097,0.0018266084413940992,5753.816590391412,36824.42617850504
07:30:00,0.0724588405975046,0.002119661223411675,6676.932853746776,42732.37026397937
07:45:00,0.0818231613554136,0.002393598639887703,7539.835715646264,48254.94858013609
08:00:00,0.0935851305653612,0.002737675219635607,8623.676941852164,55191.53242785385
08:15:00,0.10665398524308,0.00311998253046659,9827.944970969758,62898.847814206456
08:30:00,0.121904365889333,0.0035661067056751514,11233.236122876728,71892.71118641106
08:45:00,0.135410540817433,0.003961207083153375,12477.802311933132,79857.93479637205
