Uhrzeit;Relativer Bedarf;Normierter Bedarf;Strombedarf (kWh)
00:00;0.438596491;0.00644570882061577;24751.521871164558
00:15;0.434538932;0.006386078056637613;24522.539737488434
00:30;0.413570452;0.006077920742878107;23339.215652651932
00:45;0.394282937;0.005794467254046481;22250.754255538486
01:00;0.36582532;0.005376247964392827;20644.792183268455
01:15;0.341384119;0.00501705479229756;19265.49040242263
01:30;0.317162008;0.004661081414191728;17898.552630496237
01:45;0.297637128;0.004374139558021099;16796.69590280102
02:00;0.26805774;0.003939434479315816;15127.428400572733
02:15;0.248388631;0.0036503730025906106;14017.432329947944
02:30;0.227572309;0.0033444518356832856;12842.695049023818
02:45;0.206960612;0.0030415378819992384;11679.505466877075
03:00;0.186337302;0.0027384532611574057;10515.660522844439
03:15;0.165450719;0.002431499523409368;9336.958169891974
03:30;0.144851506;0.002128769037287346;8174.473103183409
03:45;0.124168592;0.0018248084631799773;7007.264498611114
04:00;0.110430651;0.0016229127132187699;6231.984818760076
04:15;0.103279321;0.001517815222003013;5828.410452491571
04:30;0.082759636;0.0012162534965564748;4670.413426776863
04:45;0.082764161;0.0012163199969344118;4670.668788228141
05:00;0.082710435;0.0012155304280272213;4667.63684362453
05:15;0.062071614;0.000912217854177172;3502.916560040341
05:30;0.062073122;0.000912240016071079;3503.0016617129436
05:45;0.062051911;0.0009119282946309864;3501.8046513829877
06:00;0.051722719;0.0007601282566679972;2918.8925056051094
06:15;0.051727601;0.0007602000035950884;2919.1680138051397
06:30;0.051727601;0.0007602000035950884;2919.1680138051397
06:45;0.051727602;0.0007602000182913045;2919.1680702386093
07:00;0.051703586;0.0007598470739649992;2917.812764025597
07:15;0.062072063;0.0009122244527782092;3502.941898668323
07:30;0.082855317;0.001217659645210923;4675.813037609944
07:45;0.092686191;0.0013621362941501009;5230.603369536388
08:00;0.123656992;0.001817289879013678;6978.393135412523
08:15;0.172504013;0.0025351562563817173;9735.000024505794
08:30;0.240568018;0.0035354395837623185;13576.088001647304
08:45;0.32100514;0.004717560912636212;18115.433904523055
09:00;0.418805053;0.006154849570468988;23634.622350600912
09:15;0.559310197;0.008219743532474462;31563.815164701933
09:30;0.686123994;0.010083426500012564;38720.357760048246
09:45;0.838806106;0.012327275815415876;47336.73913119696
10:00;0.99234049;0.014583650304323058;56001.217168600546
10:15;1.114350558;0.016376736632301752;62886.66866803873
10:30;1.205202839;0.017711921388749708;68013.77813279889
10:45;1.273372739;0.01871376097193619;71860.84213223497
11:00;1.325323918;0.019477246726138656;74792.62742837243
11:15;1.324253799;0.019461520026041988;74732.23690000123
11:30;1.311037133;0.019267285046138023;73986.37457717
11:45;1.291438373;0.018979257433520552;72880.34854471892
12:00;1.271669798;0.01868873418296289;71764.7392625775
12:15;1.241561474;0.018246255746488672;70065.6220665165
12:30;1.200706204;0.01764583786898304;67760.01741689487
12:45;1.179395888;0.017332656859490397;66557.40234044314
13:00;1.15803262;0.017018697655961843;65351.798998893486
13:15;1.153181593;0.016947405914772458;65078.038712726244
13:30;1.137702714;0.01671992496371409;64204.511860662096
13:45;1.117310072;0.01642023028965191;63053.68431226334
14:00;1.117316191;0.01642032021579834;63054.02962866563
14:15;1.117316191;0.01642032021579834;63054.02962866563
14:30;1.117316191;0.01642032021579834;63054.02962866563
14:45;1.117316191;0.01642032021579834;63054.02962866563
15:00;1.117316191;0.01642032021579834;63054.02962866563
15:15;1.117316191;0.01642032021579834;63054.02962866563
15:30;1.117316191;0.01642032021579834;63054.02962866563
15:45;1.117316633;0.016420326711525865;63054.05457225932
16:00;1.102029012;0.016195656529369915;62191.32107278047
16:15;1.096625118;0.01611623973526366;61886.360583412454
16:30;1.096676962;0.016117001645892116;61889.286320225736
16:45;1.075952541;0.01581243107594231;60719.735331618474
17:00;1.075934089;0.015812159901362487;60718.69402123195
17:15;1.065606757;0.01566038719836148;60135.88684170809
17:30;1.055242985;0.015508078965245108;59551.02322654121
17:45;1.05524307;0.015508080214423476;59551.028023386156
18:00;1.05524307;0.015508080214423476;59551.028023386156
18:15;1.05524307;0.015508080214423476;59551.028023386156
18:30;1.055189171;0.0155072881030709;59547.98631579225
18:45;1.075939186;0.015812234807976045;60718.98166262801
19:00;1.096417506;0.016113188624442838;61874.6443178605
19:15;1.096623144;0.016116210724933043;61886.24918374289
19:30;1.117774756;0.016427059386142785;63079.9080427883
19:45;1.117316192;0.01642032023049456;63054.029685099114
20:00;1.117316191;0.01642032021579834;63054.02962866563
20:15;1.117316193;0.016420320245190773;63054.02974153257
20:30;1.117001519;0.016415695728079854;63036.27159582664
20:45;1.086428236;0.015966384153655328;61310.91515003647
21:00;1.050019872;0.015431318967785;59256.2648362944
21:15;1.009985578;0.014842966331003585;56996.99071105377
21:30;0.957158873;0.014066613657487629;54015.7964447525
21:45;0.887398956;0.013041406840836822;50079.002268813405
22:00;0.826708955;0.01214949346989998;46654.05492441593
22:15;0.766034772;0.011257812563709705;43230.00024464527
22:30;0.705353382;0.010366025741889861;39805.538848857075
22:45;0.644642791;0.009473809775863137;36379.42953931445
23:00;0.592571697;0.008708561724904806;33440.87702363446
23:15;0.559408583;0.008221189434393513;31569.367428071087
23:30;0.517294979;0.007602278808474438;29192.75062454184
23:45;0.481690836;0.007079032628227262;27183.485292392685
