Uhrzeit;Relativer Bedarf;Normierter Bedarf;Strombedarf (kWh)
00:00;0.37826087;0.011065384040857853;16996.42988675766
00:15;0.337108223;0.00986153273222829;15147.314276702653
00:30;0.294634445;0.008619033963491944;13238.836167923626
00:45;0.25281411;0.007395650568079329;11359.71927256985
01:00;0.212954104;0.006229613292637918;9568.686017491844
01:15;0.190737051;0.005579690862910801;8570.405165430991
01:30;0.171133769;0.0050062298972253045;7689.569122138068
01:45;0.151530487;0.004432768931539808;6808.733078845145
02:00;0.130620319;0.003821077219206845;5869.1746087017145
02:15;0.115591136;0.0033814238082808556;5193.866969519395
02:30;0.100561953;0.0029417703973548663;4518.559330337075
02:45;0.086186213;0.002521232359752611;3872.6129045800103
03:00;0.07115703;0.0020815789488266216;3197.305265397691
03:15;0.067889817;0.001986002140714582;3050.4992881375983
03:30;0.065929489;0.0019286560499966949;2962.4156927949234
03:45;0.063315718;0.0018521945859550748;2844.970884026995
04:00;0.060701947;0.001775733121913454;2727.5260752590657
04:15;0.060918069;0.0017820554066628079;2737.237104634073
04:30;0.061571512;0.0018011707799865414;2766.598318059328
04:45;0.061571512;0.0018011707799865414;2766.598318059328
05:00;0.062003757;0.0018138153787385632;2786.020421742433
05:15;0.058741618;0.0017183870019422533;2639.442434983301
05:30;0.057434733;0.0016801562845481;2580.720053065882
05:45;0.054347826;0.0015898540244877022;2442.0157816131104
06:00;0.052173913;0.0015262598646783266;2344.33515214591
06:15;0.052173913;0.0015262598646783266;2344.33515214591
06:30;0.052173913;0.0015262598646783266;2344.33515214591
06:45;0.052173913;0.0015262598646783266;2344.33515214591
07:00;0.052173913;0.0015262598646783266;2344.33515214591
07:15;0.062441077;0.001826608438059629;2805.6705608595903
07:30;0.072458841;0.0021196612349050447;3255.799656814149
07:45;0.081823161;0.0023935986291734133;3676.567494410363
08:00;0.093585131;0.0027376752319873622;4205.069156332588
08:15;0.106653985;0.003119982522942151;4792.293155239144
08:30;0.121904366;0.003566106708439852;5477.539904163613
08:45;0.135410541;0.00396120708796902;6084.4140871204145
09:00;0.153917985;0.004502611160440673;6916.010742436873
09:15;0.194426359;0.005687615348636774;8736.177175506085
09:30;0.232763358;0.00680909962193468;10458.777019291669
09:45;0.272623364;0.00797513689737609;12249.810274369676
10:00;0.312699494;0.009147496516073488;14050.554648688878
10:15;0.331870531;0.009708312883006961;14911.968588298694
10:30;0.35125769;0.01027545153468979;15783.093557283519
10:45;0.37238398;0.010893465531772107;16732.363056801954
11:00;0.394163713;0.011530594902178158;17710.99376974565
11:15;0.427494368;0.012505627021964534;19208.643105737527
11:30;0.469304552;0.013728713466985745;21087.303885290108
11:45;0.506771986;0.014824760082210562;22770.831486275423
12:00;0.541188328;0.01583155214481938;24317.26409444257
12:15;0.562103571;0.01644339231772139;25257.050600020055
12:30;0.581922975;0.01702317556815624;26147.597672687985
12:45;0.601526257;0.017596636533841734;27028.433715980904
13:00;0.618520844;0.01809378452530797;27792.053030873038
13:15;0.616781713;0.01804290917990848;27713.908500339425
13:30;0.614167942;0.017966447715866862;27596.463691571502
13:45;0.610900729;0.01787087090775482;27449.65771431141
14:00;0.608286958;0.0177944094437132;27332.212905543474
14:15;0.60175253;0.01760325576898249;27038.600861157105
14:30;0.593911218;0.017373871406110946;26686.266479786416
14:45;0.586507225;0.01715728007330715;26353.58219259978
15:00;0.579535477;0.016953333339255375;26040.320009096256
15:15;0.580434783;0.01697964102014303;26080.728606939694
15:30;0.578228592;0.01691510262186122;25981.597627178835
15:45;0.578228592;0.01691510262186122;25981.597627178835
16:00;0.579535477;0.016953333339255375;26040.320009096256
16:15;0.583456134;0.017068025549944462;26216.48724471469
16:30;0.588683676;0.017220948478027704;26451.376862250556
16:45;0.593257775;0.01735475603278721;26656.905266361155
17:00;0.601094012;0.017583991935089714;27009.0116122978
17:15;0.602622096;0.017628693456308894;27077.673148890462
17:30;0.610026088;0.017845284759859376;27410.357391144003
17:45;0.613946745;0.017959976970548464;27586.52462676244
18:00;0.618958164;0.018106577584629035;27811.7031699902
18:15;0.612207614;0.017909101625148974;27508.380096228822
18:30;0.604366301;0.01767971723302411;27156.045669925035
18:45;0.596308866;0.017444010556149896;26794.000214246244
19:00;0.589337118;0.017240063822098122;26480.738030742716
19:15;0.571040722;0.016704833603060094;25658.624414300306
19:30;0.55143744;0.016131372637374596;24777.78837100738
19:45;0.52987383;0.015500565580971215;23808.86873237179
20:00;0.51092399;0.014946219959356136;22957.393857571027
20:15;0.498945899;0.014595821101046149;22419.181211206887
20:30;0.489144258;0.0143090906182034;21978.763189560425
20:45;0.478473051;0.01399692244803425;21499.272880180608
21:00;0.470410541;0.013761067310590992;21136.999389067765
21:15;0.462353106;0.013525360633716777;20774.95393338897
21:30;0.454511793;0.013295976241591914;20422.619507085183
21:45;0.447540045;0.01309202950754014;20109.35732358166
22:00;0.439698732;0.012862645115415279;19757.02289727787
22:15;0.43447119;0.012709722187332038;19522.133279742015
22:30;0.429243649;0.012556799288502112;19287.243707139245
22:45;0.424016107;0.01240387636041887;19052.354089603385
23:00;0.42173913;0.012337267237045363;18950.042476101677
23:15;0.410869565;0.012019296437998485;18461.639328765676
23:30;0.4;0.011701325638951609;17973.23618142967
23:45;0.389130435;0.011383354839904731;17484.833034093666
