Uhrzeit;Relativer Bedarf;Normierter Bedarf;Strombedarf (kWh)
00:00;0.455932292;0.01620506385431122;24890.978080222038
00:15;0.441027322;0.015675301003917213;24077.26234201684
00:30;0.418747051;0.014883400055944091;22860.902485930128
00:45;0.399087989;0.014184663948377788;21787.643824708284
01:00;0.379628832;0.01349303300389521;20725.298693983044
01:15;0.349940332;0.012437823608376634;19104.49706246651
01:30;0.320451738;0.01138971941148448;17494.60901604016
01:45;0.290963145;0.010341615250135024;15884.7210242074
02:00;0.256887436;0.009130472609187963;14024.405927712713
02:15;0.224777634;0.007989203607431687;12271.416741015071
02:30;0.187425415;0.006661604960404473;10232.225219181271
02:45;0.155315613;0.005520335958648198;8479.236032483632
03:00;0.122377169;0.004349614784369859;6681.008308792103
03:15;0.104857353;0.0037269132517576808;5724.538754699798
03:30;0.094372519;0.0033542539612158007;5152.134084427471
03:45;0.08313539;0.002954856076531352;4538.658933552157
04:00;0.070054797;0.0024899365072518494;3824.5424751388405
04:15;0.065694599;0.002334963305644449;3586.5036374698743
04:30;0.061334401;0.0021799901040370486;3348.464799800907
04:45;0.059154302;0.0021025035032333486;3229.4453809664237
05:00;0.059154302;0.0021025035032333486;3229.4453809664237
05:15;0.056974203;0.0020250169024296485;3110.42596213194
05:30;0.054794105;0.0019475303371686466;2991.406597891041
05:45;0.052614006;0.0018700437363649463;2872.3871790565577
06:00;0.052614006;0.0018700437363649463;2872.3871790565577
06:15;0.050433907;0.0017925571355612462;2753.367760222074
06:30;0.050433907;0.0017925571355612462;2753.367760222074
06:45;0.050433907;0.0017925571355612462;2753.367760222074
07:00;0.050433907;0.0017925571355612462;2753.367760222074
07:15;0.050433907;0.0017925571355612462;2753.367760222074
07:30;0.048253808;0.0017150705347575461;2634.348341387591
07:45;0.050433907;0.0017925571355612462;2753.367760222074
08:00;0.050433907;0.0017925571355612462;2753.367760222074
08:15;0.054794105;0.0019475303371686466;2991.406597891041
08:30;0.061334401;0.0021799901040370486;3348.464799800907
08:45;0.065694599;0.002334963305644449;3586.5036374698743
09:00;0.067874698;0.002412449906448149;3705.523056304357
09:15;0.074414994;0.0026449096733165514;4062.581258214223
09:30;0.078775192;0.0027998828749239515;4300.62009588319
09:45;0.083232384;0.0029583035050005885;4543.954183680904
10:00;0.086508894;0.0030747595110807396;4722.830609020016
10:15;0.100270238;0.003563874807702771;5474.111704631457
10:30;0.107478561;0.0038200780566218016;5867.639894971087
10:45;0.125171717;0.004448940560540014;6833.572700989462
11:00;0.13238004;0.004705143809459045;7227.100891329093
11:15;0.153349707;0.005450462355000107;8371.910177280164
11:30;0.169732259;0.006032742456486259;9266.292413162895
11:45;0.189391322;0.006731478599595261;10339.551128978323
12:00;0.209581123;0.0074490786032616755;11441.784734609935
12:15;0.227021913;0.008068971338605879;12393.93997609863
12:30;0.243781395;0.00866464854932466;13308.900171762676
12:45;0.262129853;0.009316802254458903;14310.608262848875
13:00;0.294894957;0.010481362457431207;16099.372734614335
13:15;0.312588113;0.011110224961349419;17065.305540632708
13:30;0.348629728;0.012391241205944573;19032.946492330866
13:45;0.377448734;0.013415546438634207;20606.279329742145
14:00;0.407970117;0.014500358743257915;22272.55102964416
14:15;0.405790018;0.014422872142454213;22153.531610809674
14:30;0.399249722;0.01419041237558581;21796.47340889981
14:45;0.394889524;0.014035439173978412;21558.434571230842
15:00;0.388349228;0.013802979407110009;21201.376369320977
15:15;0.403675103;0.014347702356889999;22038.070820183042
15:30;0.411538728;0.014627196807025062;22467.374295590496
15:45;0.425300072;0.01511631210364709;23218.65539120193
16:00;0.437095509;0.015535553761078335;23862.610577016323
16:15;0.447580343;0.015908213051620216;24435.015247288655
16:30;0.457409874;0.016257581105403367;24971.644577899573
16:45;0.467894707;0.01663024036040255;25544.049193578317
17:00;0.477724239;0.016979608449728397;26080.67857878282
17:15;0.505246926;0.01795783900742976;27583.240715412117
17:30;0.53801203;0.019122399210402066;29372.005187177572
17:45;0.566845322;0.02014721220607819;30946.1179485361
18:00;0.599818816;0.021319179151928446;32746.259177362095
18:15;0.604197541;0.021474810853105406;32985.30947036991
18:30;0.617303583;0.021940634948511405;33700.81528091352
18:45;0.627788416;0.022313294203510588;34273.219896592265
19:00;0.636962645;0.02263937105607771;34774.073942135365
19:15;0.627788416;0.022313294203510588;34273.219896592265
19:30;0.615337676;0.021870761309320617;33593.48937111647
19:45;0.604197541;0.021474810853105406;32985.30947036991
20:00;0.589125593;0.020939113154051312;32162.477804622817
20:15;0.56619002;0.02012392100486216;30910.342663468276
20:30;0.541288541;0.019238855252024917;29550.881667110272
20:45;0.516387062;0.018353789499187673;28191.420670752268
21:00;0.492140885;0.01749201494756646;26867.734959462083
21:15;0.472481822;0.016793278804457457;25794.476243646655
21:30;0.44364853;0.015768465808781336;24220.363482288132
21:45;0.422678864;0.015023147298782971;23075.554250930643
22:00;0.403675103;0.014347702356889999;22038.070820183042
22:15;0.38073953;0.013532510207700847;20785.935679028502
22:30;0.360425166;0.012810482898918514;19676.90173273884
22:45;0.342076707;0.012158329158241572;18675.193587059053
23:00;0.322946262;0.011478381525169798;17630.79402266081
23:15;0.35619277;0.012660052125226503;19445.840064347907
23:30;0.389439277;0.013841722689740509;21260.886051441423
23:45;0.422685785;0.015023393289797215;23075.932093128522
