Uhrzeit;Relativer Bedarf;Normierter Bedarf;Anzahl Autos;Strombedarf (kWh)
00:00;0.049784633;0.007251875850116007;3045.787857048723;19493.042285111827
00:15;0.052405917;0.007633705040980897;3206.156117211977;20519.399150156652
00:30;0.055682521;0.008110991383897063;3406.6163812367663;21802.344839915306
00:45;0.058959126;0.008588277872478175;3607.0767064408333;23085.290921221334
01:00;0.065512335;0.009542850703975455;4007.997295669691;25651.182692286024
01:15;0.072065545;0.010497423681137676;4408.917946077824;28217.074854898077
01:30;0.079929396;0.011642911108067401;4890.022665388308;31296.145058485174
01:45;0.087793248;0.012788398680662071;5371.12744587807;34375.21565361965
02:00;0.095657099;0.013933886107591794;5852.232165188554;37454.28585720675
02:15;0.10352095;0.015079373534521517;6333.336884499037;40533.35606079384
02:30;0.109418839;0.01593848921396752;6694.165469866359;42842.6590071447
02:45;0.11728269;0.017083976640897242;7175.270189176842;45921.72921073179
03:00;0.12449122;0.018134006770110744;7616.282843446513;48744.210198057684
03:15;0.132355072;0.01927949434270541;8097.387623936273;51823.28079319215
03:30;0.140874244;0.020520439067351362;8618.584408287572;55158.94021304046
03:45;0.146772132;0.021379554601132417;8979.412932475616;57468.24276784394
04:00;0.148738095;0.02166592649428108;9099.689127598054;58238.01041662755
04:15;0.148738095;0.02166592649428108;9099.689127598054;58238.01041662755
04:30;0.148738095;0.02166592649428108;9099.689127598054;58238.01041662755
04:45;0.148082774;0.02157046919656486;9059.59706255724;57981.42120036634
05:00;0.137597639;0.020043152578770245;8418.124083083503;53875.99413173442
05:15;0.129078467;0.0188022078541243;7896.9272987322065;50540.33471188613
05:30;0.119248653;0.01737034853404591;7295.546384299282;46691.496859515406
05:45;0.109418839;0.01593848921396752;6694.165469866359;42842.6590071447
06:00;0.10352095;0.015079373534521517;6333.336884499037;40533.35606079384
06:15;0.098278383;0.014315715298456683;6012.600425351807;38480.64272225156
06:30;0.093035815;0.013552056916726904;5691.8639050253;36427.92899216192
06:45;0.089103889;0.012979313130429571;5451.31151478042;34888.39369459469
07:00;0.083861322;0.012215654894364736;5130.57505563319;32835.68035605241
07:15;0.078618754;0.011451996512634956;4809.8385353066815;30782.966625962763
07:30;0.074031508;0.010783795574286345;4529.194141200265;28986.8425036817
07:45;0.068133619;0.009924679894840345;4168.365555832945;26677.53955733085
08:00;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
08:15;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
08:30;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
08:45;0.068133619;0.009924679894840345;4168.365555832945;26677.53955733085
09:00;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
09:15;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
09:30;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
09:45;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
10:00;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
10:15;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
10:30;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
10:45;0.06878894;0.010020137192556566;4208.457620873758;26934.128773592052
11:00;0.066167656;0.009638308001691676;4048.089360710504;25907.771908547227
11:15;0.062891052;0.00916102165877551;3847.629096685714;24624.82621878857
11:30;0.06158041;0.008970107063343065;3767.4449666040873;24111.64778626616
11:45;0.058959126;0.008588277872478175;3607.0767064408333;23085.290921221334
12:00;0.057648484;0.00839736327704573;3526.8925763592065;22572.112488698924
12:15;0.057648484;0.00839736327704573;3526.8925763592065;22572.112488698924
12:30;0.057648484;0.00839736327704573;3526.8925763592065;22572.112488698924
12:45;0.057648484;0.00839736327704573;3526.8925763592065;22572.112488698924
13:00;0.056993163;0.008301905979329508;3486.8005113183935;22315.52327243772
13:15;0.053716558;0.007824619490748395;3286.3401861143257;21032.577191131684
13:30;0.051095275;0.007442790445548452;3125.9719871303496;20006.220717634238
13:45;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
14:00;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
14:15;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
14:30;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
14:45;0.04781867;0.006965503956967339;2925.5116619262826;18723.27463632821
15:00;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
15:15;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
15:30;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
15:45;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
16:00;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
16:15;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
16:30;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
16:45;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
17:00;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
17:15;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
17:30;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
17:45;0.048473991;0.007060961254683562;2965.603726967096;18979.863852589417
18:00;0.047163349;0.006870046659251117;2885.419596885469;18466.685420067002
18:15;0.045852707;0.006679132063818672;2805.235466803842;17953.506987544588
18:30;0.049765645;0.007249109964131831;3044.626184935369;19485.607583586363
18:45;0.049765645;0.007249109964131831;3044.626184935369;19485.607583586363
19:00;0.049765645;0.007249109964131831;3044.626184935369;19485.607583586363
19:15;0.052045408;0.007581191517162222;3184.1004372081334;20378.242798132054
