Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Strombedarf (kWh),
00:00:00,0.455932291888508,0.016205063848757716,145197.37208486916,
00:15:00,0.441027322005281,0.015675301002566137,140450.69698299258,
00:30:00,0.41874705113562,0.014883400059303354,133355.26453135806,
00:45:00,0.399087988603567,0.014184663932895043,127094.58883873958,
01:00:00,0.379628832352016,0.013493033015082255,120897.57581513701,
01:15:00,0.349940332273433,0.012437823616874214,111442.89960719296,
01:30:00,0.320451738475353,0.011389719427261729,102051.8860682651,
01:45:00,0.290963144677273,0.010341615237649246,92660.87252933724,
02:00:00,0.25688743628838,0.009130472618541465,81809.03466213153,
02:15:00,0.224777634152693,0.007989203612074542,71583.2643641879,
02:30:00,0.187425415341792,0.006661604971898741,59687.98054821273,
02:45:00,0.155315613206104,0.005520335965431783,49462.21025026878,
03:00:00,0.122377168771843,0.004349614775833561,38972.548391468714,
03:15:00,0.104857352707167,0.003726913240983751,33393.142639214406,
03:30:00,0.0943725193567392,0.0033542539735660014,30054.11560315137,
03:45:00,0.0831353895816473,0.002954856061371903,26475.51030989225,
04:00:00,0.0700547965182485,0.002489936489884675,22309.83094936669,
04:15:00,0.0656945988304491,0.0023349632993889397,20921.2711625249,
04:30:00,0.0613344011426495,0.0021799901088931967,19532.711375683044,
04:45:00,0.0591543022987497,0.0021025035136453254,18838.431482262116,
05:00:00,0.0591543022987497,0.0021025035136453254,18838.431482262116,
05:15:00,0.0569742034548501,0.002025016918397461,18144.15158884125,
05:30:00,0.0547941046109501,0.0019475303231495827,17449.87169542026,
05:45:00,0.0526140057670503,0.0018700437279017114,16755.591801999337,
06:00:00,0.0526140057670503,0.0018700437279017114,16755.591801999337,
06:15:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
06:30:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
06:45:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
07:00:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
07:15:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
07:30:00,0.0482538080792509,0.001715070537405976,15367.032015157547,
07:45:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
08:00:00,0.0504339069231507,0.0017925571326538473,16061.311908578471,
08:15:00,0.0547941046109501,0.0019475303231495827,17449.87169542026,
08:30:00,0.0613344011426495,0.0021799901088931967,19532.711375683044,
08:45:00,0.0656945988304491,0.0023349632993889397,20921.2711625249,
09:00:00,0.0678746976743489,0.0024124498946368105,21615.551055945823,
09:15:00,0.0744149942060481,0.0026449096803804173,23698.39073620854,
09:30:00,0.0787751918938477,0.00279988287087616,25086.950523050393,
09:45:00,0.0832323839219091,0.002958303501934623,26506.399377334223,
10:00:00,0.0865088943439178,0.00307475952300267,27549.845326103925,
10:15:00,0.100270238116355,0.0035638748114884917,31932.318310936884,
10:30:00,0.107478561044774,0.00382007805783819,34227.89939823018,
10:45:00,0.125171717323623,0.004448940571605716,39862.50752158722,
11:00:00,0.132380040252042,0.0047051438179554145,42158.08860888052,
11:15:00,0.153349706952899,0.005450462352790963,48836.14268100703,
11:30:00,0.169732259062943,0.006032742458131216,54053.372424855705,
11:45:00,0.189391321594997,0.006731478584539562,60314.04811747448,
12:00:00,0.209581122527834,0.007449078585748378,66743.74412830546,
12:15:00,0.227021913279032,0.008068971347731334,72297.98327567276,
12:30:00,0.243781394600345,0.00866464853426927,77635.25086705266,
12:45:00,0.262129852963595,0.009316802252250378,83478.54818016339,
13:00:00,0.294894957183684,0.010481362462930922,93913.00766786106,
13:15:00,0.312588113462532,0.011110224976698412,99547.61579121777,
13:30:00,0.34862972810463,0.01239124120844701,111025.52122768523,
13:45:00,0.377448733508116,0.013415546419834376,120203.29592171601,
14:00:00,0.407970117322713,0.014500358753304568,129923.21442960892,
14:15:00,0.405790018478814,0.014422872158056725,129228.93453618826,
14:30:00,0.399249721947114,0.01419041237231309,127146.09485592529,
14:45:00,0.394889524259315,0.014035439181817369,125757.53506908363,
15:00:00,0.388349227727615,0.013802979396073733,123674.69538882066,
15:15:00,0.403675103194379,0.014347702362390302,128555.41316701712,
15:30:00,0.411538728207201,0.014627196812953654,131059.68344406475,
15:45:00,0.425300071979638,0.015116312101439468,135442.15642889764,
16:00:00,0.43709550949887,0.015535553777284463,139198.5618444688,
16:15:00,0.447580342849299,0.015908213044702253,142537.5888805322,
16:30:00,0.457409874115325,0.016257581107906392,145667.92672684128,
16:45:00,0.467894707465754,0.016630240375324182,149006.95376290468,
17:00:00,0.47772423873178,0.01697960843852832,152137.29160921377,
17:15:00,0.505246926276655,0.017957839015499986,160902.2375788799,
17:30:00,0.538012030496744,0.019122399226180524,171336.6970665775,
17:45:00,0.566845322210423,0.02014721221157943,180519.0214157517,
18:00:00,0.599818815585894,0.021319179135117192,191019.84505065007,
18:15:00,0.604197541021324,0.021474810851755226,192414.30523172684,
18:30:00,0.61730358270936,0.02194063493602746,196588.08902680606,
18:45:00,0.627788416059788,0.022313294203445213,199927.1160628691,
19:00:00,0.636962645241413,0.02263937106243577,202848.7647194245,
19:15:00,0.627788416059788,0.022313294203445213,199927.1160628691,
19:30:00,0.615337676456154,0.021870761323386605,195962.02145754397,
19:45:00,0.604197541021324,0.021474810851755226,192414.30523172684,
20:00:00,0.589125593080083,0.02093911315484218,187614.45386738595,
20:15:00,0.566190020126021,0.02012392100736581,180310.33222599767,
20:30:00,0.541288540918753,0.019238855247248585,172380.14301534733,
20:45:00,0.516387061711486,0.018353789487131393,164449.9538046973,
21:00:00,0.49214088458862,0.01749201493122779,156728.453783801,
21:15:00,0.472481822056566,0.016793278804819445,150467.77809118223,
21:30:00,0.443648530342888,0.01576846581942058,141285.4537420084,
21:45:00,0.422678863642031,0.01502314728458503,134607.39966988188,
22:00:00,0.403675103194379,0.014347702362390302,128555.41316701712,
22:15:00,0.380739530240317,0.013532510214913933,121251.29152562884,
22:30:00,0.360425165623862,0.012810482884292004,114781.92664325636,
22:45:00,0.342076707260612,0.012158329166310896,108938.62933014565,
23:00:00,0.322946262410622,0.01147838153863763,102846.29858619318,
23:15:00,0.35619277,0.01266005212398372,113434.06703089413,
23:30:00,0.389439277,0.013841722688381727,124021.83528790028,
23:45:00,0.422685785,0.015023393288322433,134609.603863369,
