,Datum,Kapazität in MWh,Restkapazität in MWh,Einspeisung in MWh
0,2030-01-01 00:00:00,11784750.0,11773369.85338308,-11380.146616921647
1,2030-01-01 00:15:00,11784750.0,11773402.679457689,-11347.32054231171
2,2030-01-01 00:30:00,11784750.0,11773385.21954606,-11364.780453941672
3,2030-01-01 00:45:00,11784750.0,11773434.054278957,-11315.945721044063
4,2030-01-01 01:00:00,11784750.0,11773569.758498067,-11180.241501933333
5,2030-01-01 01:15:00,11784750.0,11773597.492702724,-11152.507297275362
6,2030-01-01 01:30:00,11784750.0,11773458.35557742,-11291.644422579659
7,2030-01-01 01:45:00,11784750.0,11773607.36541279,-11142.63458721041
8,2030-01-01 02:00:00,11784750.0,11773781.741775788,-10968.258224212033
9,2030-01-01 02:15:00,11784750.0,11773855.468984785,-10894.531015215758
10,2030-01-01 02:30:00,11784750.0,11773936.290423626,-10813.709576373392
11,2030-01-01 02:45:00,11784750.0,11774049.613829065,-10700.386170935766
12,2030-01-01 03:00:00,11784750.0,11774146.782935977,-10603.217064022956
13,2030-01-01 03:15:00,11784750.0,11774385.453679265,-10364.546320734215
14,2030-01-01 03:30:00,11784750.0,11774446.15575365,-10303.844246349976
15,2030-01-01 03:45:00,11784750.0,11774440.240120063,-10309.75987993769
16,2030-01-01 04:00:00,11784750.0,11774501.607347958,-10248.392652042403
17,2030-01-01 04:15:00,11784750.0,11774569.749429287,-10180.25057071243
18,2030-01-01 04:30:00,11784750.0,11774554.608586362,-10195.391413637966
19,2030-01-01 04:45:00,11784750.0,11774435.563616283,-10314.43638371702
20,2030-01-01 05:00:00,11784750.0,11774248.47937016,-10501.520629840355
21,2030-01-01 05:15:00,11784750.0,11774166.108711028,-10583.891288971052
22,2030-01-01 05:30:00,11784750.0,11774052.94059786,-10697.059402139039
23,2030-01-01 05:45:00,11784750.0,11774071.168229608,-10678.83177039143
24,2030-01-01 06:00:00,11784750.0,11774164.464146508,-10585.53585349151
25,2030-01-01 06:15:00,11784750.0,11774004.860057935,-10745.139942064017
26,2030-01-01 06:30:00,11784750.0,11774006.025472993,-10743.974527006267
27,2030-01-01 06:45:00,11784750.0,11773921.575342227,-10828.424657774103
28,2030-01-01 07:00:00,11784750.0,11773602.463895151,-11147.536104847857
29,2030-01-01 07:15:00,11784750.0,11773483.142223975,-11266.857776025034
30,2030-01-01 07:30:00,11784750.0,11773339.2242391,-11410.775760900211
31,2030-01-01 07:45:00,11784750.0,11773182.994115945,-11567.005884055354
32,2030-01-01 08:00:00,11784750.0,11773214.682811739,-11535.317188260282
33,2030-01-01 08:15:00,11784750.0,11773007.206293134,-11742.793706866016
34,2030-01-01 08:30:00,11784750.0,11772731.014710622,-12018.98528937804
35,2030-01-01 08:45:00,11784750.0,11772504.126628889,-12245.873371111054
36,2030-01-01 09:00:00,11784750.0,11772190.750359233,-12559.249640765956
37,2030-01-01 09:15:00,11784750.0,11771726.265088195,-13023.734911805019
38,2030-01-01 09:30:00,11784750.0,11771365.54669244,-13384.453307560601
39,2030-01-01 09:45:00,11784750.0,11771064.438897071,-13685.561102928383
40,2030-01-01 10:00:00,11784750.0,11771054.138144862,-13695.861855138366
41,2030-01-01 10:15:00,11784750.0,11770687.62922023,-14062.370779769379
42,2030-01-01 10:30:00,11784750.0,11770266.972945062,-14483.027054937133
43,2030-01-01 10:45:00,11784750.0,11769927.348763553,-14822.651236446205
44,2030-01-01 11:00:00,11784750.0,11769624.067833325,-15125.93216667532
45,2030-01-01 11:15:00,11784750.0,11769190.000598263,-15559.999401736464
46,2030-01-01 11:30:00,11784750.0,11768901.126934525,-15848.87306547525
47,2030-01-01 11:45:00,11784750.0,11768821.841721667,-15928.158278332561
48,2030-01-01 12:00:00,11784750.0,11768791.339639131,-15958.660360868635
49,2030-01-01 12:15:00,11784750.0,11768728.821851507,-16021.178148493616
50,2030-01-01 12:30:00,11784750.0,11768818.210198656,-15931.78980134436
51,2030-01-01 12:45:00,11784750.0,11768943.920903714,-15806.0790962852
52,2030-01-01 13:00:00,11784750.0,11768861.840363456,-15888.159636544786
53,2030-01-01 13:15:00,11784750.0,11768906.174973644,-15843.825026355216
54,2030-01-01 13:30:00,11784750.0,11768947.485589016,-15802.514410983109
55,2030-01-01 13:45:00,11784750.0,11769034.800111867,-15715.199888131747
56,2030-01-01 14:00:00,11784750.0,11768997.965812681,-15752.03418731865
57,2030-01-01 14:15:00,11784750.0,11769040.462862168,-15709.53713783263
58,2030-01-01 14:30:00,11784750.0,11768928.949995453,-15821.05000454737
59,2030-01-01 14:45:00,11784750.0,11768978.423416477,-15771.576583524065
60,2030-01-01 15:00:00,11784750.0,11768788.842733083,-15961.157266916412
61,2030-01-01 15:15:00,11784750.0,11768828.429361073,-15921.5706389276
62,2030-01-01 15:30:00,11784750.0,11768745.217123484,-16004.78287651617
63,2030-01-01 15:45:00,11784750.0,11768703.144732323,-16046.855267677429
64,2030-01-01 16:00:00,11784750.0,11768439.721094046,-16310.278905953941
65,2030-01-01 16:15:00,11784750.0,11768251.849616282,-16498.15038371832
66,2030-01-01 16:30:00,11784750.0,11768011.630121935,-16738.369878064685
67,2030-01-01 16:45:00,11784750.0,11767719.977638623,-17030.02236137683
68,2030-01-01 17:00:00,11784750.0,11767269.189086843,-17480.810913156736
69,2030-01-01 17:15:00,11784750.0,11767177.765175086,-17572.234824914554
70,2030-01-01 17:30:00,11784750.0,11767100.866771312,-17649.13322868846
71,2030-01-01 17:45:00,11784750.0,11767077.058444776,-17672.94155522444
72,2030-01-01 18:00:00,11784750.0,11767114.386426015,-17635.613573985815
73,2030-01-01 18:15:00,11784750.0,11767252.090127503,-17497.90987249693
74,2030-01-01 18:30:00,11784750.0,11767423.28372421,-17326.71627579146
75,2030-01-01 18:45:00,11784750.0,11767667.2190654,-17082.780934600305
76,2030-01-01 19:00:00,11784750.0,11767795.89362456,-16954.106375438692
77,2030-01-01 19:15:00,11784750.0,11768113.421157181,-16636.578842818675
78,2030-01-01 19:30:00,11784750.0,11768415.11177973,-16334.8882202696
79,2030-01-01 19:45:00,11784750.0,11768795.873250421,-15954.126749578347
80,2030-01-01 20:00:00,11784750.0,11769052.995842254,-15697.004157746172
81,2030-01-01 20:15:00,11784750.0,11769360.161983483,-15389.83801651666
82,2030-01-01 20:30:00,11784750.0,11769680.400377875,-15069.599622124057
83,2030-01-01 20:45:00,11784750.0,11770043.706806125,-14706.293193873986
84,2030-01-01 21:00:00,11784750.0,11770149.840521812,-14600.159478187663
85,2030-01-01 21:15:00,11784750.0,11770407.185334016,-14342.81466598488
86,2030-01-01 21:30:00,11784750.0,11770619.977437284,-14130.022562716695
87,2030-01-01 21:45:00,11784750.0,11770744.962547857,-14005.037452142198
88,2030-01-01 22:00:00,11784750.0,11770639.206270803,-14110.793729196348
89,2030-01-01 22:15:00,11784750.0,11770926.647910887,-13823.352089112517
90,2030-01-01 22:30:00,11784750.0,11771259.305415422,-13490.694584578014
91,2030-01-01 22:45:00,11784750.0,11771658.475271424,-13091.524728575689
92,2030-01-01 23:00:00,11784750.0,11771986.311877783,-12763.688122216172
93,2030-01-01 23:15:00,11784750.0,11772422.600340964,-12327.399659036651
94,2030-01-01 23:30:00,11784750.0,11772812.102996456,-11937.897003544851
95,2030-01-01 23:45:00,11784750.0,11773050.742633125,-11699.2573668744
96,2030-01-02 00:00:00,11784750.0,11773137.231618313,-11612.76838168689
97,2030-01-02 00:15:00,11784750.0,11773214.969660113,-11535.030339887106
98,2030-01-02 00:30:00,11784750.0,11773537.146932479,-11212.85306752084
99,2030-01-02 00:45:00,11784750.0,11773828.934867041,-10921.06513295948
100,2030-01-02 01:00:00,11784750.0,11774018.703645531,-10731.296354468517
101,2030-01-02 01:15:00,11784750.0,11774256.24628394,-10493.753716061512
102,2030-01-02 01:30:00,11784750.0,11774419.312291535,-10330.687708465568
103,2030-01-02 01:45:00,11784750.0,11774489.291504078,-10260.708495921746
104,2030-01-02 02:00:00,11784750.0,11774676.420015145,-10073.579984854994
105,2030-01-02 02:15:00,11784750.0,11774963.043633131,-9786.956366868142
106,2030-01-02 02:30:00,11784750.0,11775112.456038006,-9637.543961994692
107,2030-01-02 02:45:00,11784750.0,11775189.966300689,-9560.03369931128
108,2030-01-02 03:00:00,11784750.0,11775134.258252112,-9615.741747887889
109,2030-01-02 03:15:00,11784750.0,11775192.383543212,-9557.616456788775
110,2030-01-02 03:30:00,11784750.0,11775241.201957181,-9508.79804281862
111,2030-01-02 03:45:00,11784750.0,11775252.503240123,-9497.496759875889
112,2030-01-02 04:00:00,11784750.0,11775216.068958629,-9533.931041370997
113,2030-01-02 04:15:00,11784750.0,11775114.425064325,-9635.574935674065
114,2030-01-02 04:30:00,11784750.0,11774996.374048922,-9753.625951077505
115,2030-01-02 04:45:00,11784750.0,11774883.346349334,-9866.653650665883
116,2030-01-02 05:00:00,11784750.0,11774744.803092444,-10005.196907556096
117,2030-01-02 05:15:00,11784750.0,11774644.555853302,-10105.444146699247
118,2030-01-02 05:30:00,11784750.0,11774360.091634503,-10389.908365497002
119,2030-01-02 05:45:00,11784750.0,11773853.265452456,-10896.734547544642
120,2030-01-02 06:00:00,11784750.0,11773200.104883367,-11549.895116633477
121,2030-01-02 06:15:00,11784750.0,11772747.656846914,-12002.34315308545
122,2030-01-02 06:30:00,11784750.0,11772248.169383796,-12501.8306162032
123,2030-01-02 06:45:00,11784750.0,11771889.62733626,-12860.372663739432
124,2030-01-02 07:00:00,11784750.0,11771393.511207059,-13356.488792941354
125,2030-01-02 07:15:00,11784750.0,11771000.88453896,-13749.115461040523
126,2030-01-02 07:30:00,11784750.0,11770533.598832281,-14216.401167718937
127,2030-01-02 07:45:00,11784750.0,11770195.29644374,-14554.703556259356
128,2030-01-02 08:00:00,11784750.0,11769756.619567845,-14993.380432155602
129,2030-01-02 08:15:00,11784750.0,11769572.273360576,-15177.72663942397
130,2030-01-02 08:30:00,11784750.0,11769339.150631398,-15410.8493686029
131,2030-01-02 08:45:00,11784750.0,11769336.67289331,-15413.327106690373
132,2030-01-02 09:00:00,11784750.0,11769164.721430652,-15585.278569348413
133,2030-01-02 09:15:00,11784750.0,11769252.654617712,-15497.345382288087
134,2030-01-02 09:30:00,11784750.0,11769140.210273668,-15609.789726331805
135,2030-01-02 09:45:00,11784750.0,11768983.736561323,-15766.26343867702
136,2030-01-02 10:00:00,11784750.0,11768849.391304363,-15900.608695638133
137,2030-01-02 10:15:00,11784750.0,11768650.819536703,-16099.180463296942
138,2030-01-02 10:30:00,11784750.0,11768550.241875885,-16199.758124114494
139,2030-01-02 10:45:00,11784750.0,11768445.987479214,-16304.012520786597
140,2030-01-02 11:00:00,11784750.0,11768483.816274274,-16266.183725726129
141,2030-01-02 11:15:00,11784750.0,11768207.985556876,-16542.014443122862
