,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh
4374,2030-02-15 13:30:00,6962.829474559093,0.0,6962.829474559093
4375,2030-02-15 13:45:00,6265.428324935752,0.0,6265.428324935752
4376,2030-02-15 14:00:00,5671.934686637607,0.0,5671.934686637607
4377,2030-02-15 14:15:00,5176.907171552087,0.0,5176.907171552087
4378,2030-02-15 14:30:00,4757.645307491586,0.0,4757.645307491586
4379,2030-02-15 14:45:00,4401.34761013776,0.0,4401.34761013776
4380,2030-02-15 15:00:00,4089.146211633181,0.0,4089.146211633181
4381,2030-02-15 15:15:00,3813.718937868939,0.0,3813.718937868939
4382,2030-02-15 15:30:00,3589.671716811805,0.0,3589.671716811805
4383,2030-02-15 15:45:00,3383.304039368961,0.0,3383.304039368961
4384,2030-02-15 16:00:00,3265.3343990984345,0.0,3265.3343990984345
4385,2030-02-15 16:15:00,3160.687233984633,0.0,3160.687233984633
4386,2030-02-15 16:30:00,3116.64897357068,0.0,3116.64897357068
4387,2030-02-15 16:45:00,3209.6922894832846,0.0,3209.6922894832846
4388,2030-02-15 17:00:00,3370.2886521702985,0.0,3370.2886521702985
4389,2030-02-15 17:15:00,3561.3457653035266,0.0,3561.3457653035266
4390,2030-02-15 17:30:00,3903.1594965997515,0.0,3903.1594965997515
4391,2030-02-15 17:45:00,4259.044104330064,0.0,4259.044104330064
4392,2030-02-15 18:00:00,4581.041994150923,0.0,4581.041994150923
4393,2030-02-15 18:15:00,5094.955191172248,0.0,5094.955191172248
4394,2030-02-15 18:30:00,5571.001601741862,0.0,5571.001601741862
4395,2030-02-15 18:45:00,5900.326584959854,0.0,5900.326584959854
4396,2030-02-15 19:00:00,6223.856471777006,0.0,6223.856471777006
4397,2030-02-15 19:15:00,6594.42554145493,0.0,6594.42554145493
4398,2030-02-15 19:30:00,6958.971444990848,0.0,6958.971444990848
4399,2030-02-15 19:45:00,7465.452726771868,0.0,7465.452726771868
4400,2030-02-15 20:00:00,7897.065489963194,0.0,7897.065489963194
4401,2030-02-15 20:15:00,8180.9581510498765,0.0,8180.9581510498765
4402,2030-02-15 20:30:00,8663.111804522074,0.0,8663.111804522074
4403,2030-02-15 20:45:00,9018.685742307869,0.0,9018.685742307869
4404,2030-02-15 21:00:00,9257.062004502666,0.0,9257.062004502666
4405,2030-02-15 21:15:00,9704.107613013633,0.0,9704.107613013633
4406,2030-02-15 21:30:00,10200.056133452119,0.0,10200.056133452119
4407,2030-02-15 21:45:00,10703.616254707249,0.0,10703.616254707249
4408,2030-02-15 22:00:00,11087.190000770897,0.0,11087.190000770897
4409,2030-02-15 22:15:00,11415.694835298327,0.0,11415.694835298327
4410,2030-02-15 22:30:00,10935.229863372082,0.0,10935.229863372082
4411,2030-02-15 22:45:00,10866.5469299598,0.0,10866.5469299598
4412,2030-02-15 23:00:00,10864.455131151888,0.0,10864.455131151888
4413,2030-02-15 23:15:00,11102.716198962215,0.0,11102.716198962215
4414,2030-02-15 23:30:00,11330.263660339779,0.0,11330.263660339779
4415,2030-02-15 23:45:00,11470.231647188846,0.0,11470.231647188846
4416,2030-02-16 00:00:00,11737.037564660728,0.0,11737.037564660728
4417,2030-02-16 00:15:00,11960.66435132478,0.0,11960.66435132478
4418,2030-02-16 00:30:00,12311.827235915382,0.0,12311.827235915382
4419,2030-02-16 00:45:00,12396.074142900168,0.0,12396.074142900168
4420,2030-02-16 01:00:00,12445.629133834034,0.0,12445.629133834034
4421,2030-02-16 01:15:00,12547.066607730756,0.0,12547.066607730756
4422,2030-02-16 01:30:00,12772.746116871784,0.0,12772.746116871784
4423,2030-02-16 01:45:00,13063.59995800535,0.0,13063.59995800535
4424,2030-02-16 02:00:00,13017.64981198078,0.0,13017.64981198078
4425,2030-02-16 02:15:00,13261.279934347265,0.0,13261.279934347265
4426,2030-02-16 02:30:00,13312.931220708731,0.0,13312.931220708731
4427,2030-02-16 02:45:00,13327.826528128919,0.0,13327.826528128919
4428,2030-02-16 03:00:00,13402.392202565987,0.0,13402.392202565987
4429,2030-02-16 03:15:00,13387.781216408282,0.0,13387.781216408282
4430,2030-02-16 03:30:00,13247.766440426658,0.0,13247.766440426658
4431,2030-02-16 03:45:00,13191.99101115423,0.0,13191.99101115423
4432,2030-02-16 04:00:00,13040.12668184722,0.0,13040.12668184722
4433,2030-02-16 04:15:00,12909.414110973992,0.0,12909.414110973992
4434,2030-02-16 04:30:00,12789.827059787665,0.0,12789.827059787665
4435,2030-02-16 04:45:00,12761.50341291324,0.0,12761.50341291324
4436,2030-02-16 05:00:00,12836.739996327702,0.0,12836.739996327702
4437,2030-02-16 05:15:00,12902.318028021218,0.0,12902.318028021218
4438,2030-02-16 05:30:00,12992.302088017932,0.0,12992.302088017932
4439,2030-02-16 05:45:00,13058.535908137661,0.0,13058.535908137661
4440,2030-02-16 06:00:00,13045.287632058597,0.0,13045.287632058597
4441,2030-02-16 06:15:00,12996.579833339501,0.0,12996.579833339501
4442,2030-02-16 06:30:00,13009.272798741866,0.0,13009.272798741866
4443,2030-02-16 06:45:00,13006.342642947759,0.0,13006.342642947759
4444,2030-02-16 07:00:00,13045.463915295975,0.0,13045.463915295975
4445,2030-02-16 07:15:00,13125.3271303662,0.0,13125.3271303662
4446,2030-02-16 07:30:00,13216.232457722374,0.0,13216.232457722374
4447,2030-02-16 07:45:00,13528.129752717423,0.0,13528.129752717423
4448,2030-02-16 08:00:00,13987.61581835126,0.0,13987.61581835126
4449,2030-02-16 08:15:00,14595.164591651508,0.0,14595.164591651508
4450,2030-02-16 08:30:00,15471.42490335825,0.0,15471.42490335825
4451,2030-02-16 08:45:00,16334.420329723525,0.0,16334.420329723525
4452,2030-02-16 09:00:00,17366.009984672153,0.0,17366.009984672153
4453,2030-02-16 09:15:00,18479.01935930251,0.0,18479.01935930251
4454,2030-02-16 09:30:00,19522.724686771653,0.0,19522.724686771653
4455,2030-02-16 09:45:00,20407.378597442977,0.0,20407.378597442977
4456,2030-02-16 10:00:00,21083.05794749451,0.0,21083.05794749451
4457,2030-02-16 10:15:00,21762.876103339026,0.0,21762.876103339026
4458,2030-02-16 10:30:00,22458.166975525557,0.0,22458.166975525557
4459,2030-02-16 10:45:00,23126.974628081727,0.0,23126.974628081727
4460,2030-02-16 11:00:00,23734.61064660095,560.0805990095214,23174.53004759143
4461,2030-02-16 11:15:00,24068.652206746214,792.7758178387849,23275.87638890743
4462,2030-02-16 11:30:00,24690.05439390993,1415.9374900947987,23274.11690381513
4463,2030-02-16 11:45:00,24935.373905574394,1704.5403350296256,23230.833570544768
4464,2030-02-16 12:00:00,25340.269571533827,2234.3594425417687,23105.910128992058
4465,2030-02-16 12:15:00,25334.43640690605,2300.313269679493,23034.123137226557
4466,2030-02-16 12:30:00,25451.067739270293,2385.9776644194026,23065.09007485089
4467,2030-02-16 12:45:00,25427.730102349866,2348.2122497421806,23079.517852607685
4468,2030-02-16 13:00:00,25339.87272051783,2220.5905048243512,23119.282215693478
4469,2030-02-16 13:15:00,25123.498560457614,2140.4004909075156,22983.0980695501
4470,2030-02-16 13:30:00,24778.01587049631,1996.906689541287,22781.109180955023
4471,2030-02-16 13:45:00,24148.581731915077,1464.596128054549,22683.98560386053
4472,2030-02-16 14:00:00,23647.994943885387,1047.408933399489,22600.5860104859
4473,2030-02-16 14:15:00,22956.260190168992,536.9011441891271,22419.359045979865
4474,2030-02-16 14:30:00,22113.42485509792,-104.2971993053252,22217.722054403246
4475,2030-02-16 14:45:00,21042.54550824798,-1090.3693647068103,22132.91487295479
4476,2030-02-16 15:00:00,20160.49964677308,-1935.1141422251167,22095.6137889982
4477,2030-02-16 15:15:00,18840.807735917544,-3165.4242103922443,22006.23194630979
4478,2030-02-16 15:30:00,17551.611615168877,-4396.909220113754,21948.52083528263
4479,2030-02-16 15:45:00,16789.12265967868,-5077.0542732847025,21866.176932963383
4480,2030-02-16 16:00:00,15690.21273279492,-6221.7108125680425,21911.923545362963
4481,2030-02-16 16:15:00,14606.671206006125,-1158.1215366758988,15764.792742682024
4482,2030-02-16 16:30:00,13526.526149307236,0.0,13526.526149307236
4483,2030-02-16 16:45:00,12701.329743880986,0.0,12701.329743880986
4484,2030-02-16 17:00:00,11978.305620543939,0.0,11978.305620543939
