,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh,Restenergiebedarf in MWh
9719,2030-04-12 06:45:00,16665.14070338489,0.0,16665.14070338489,6336.262488386674
9720,2030-04-12 07:00:00,17693.76539478602,0.0,17693.76539478602,5941.6827654868575
9721,2030-04-12 07:15:00,18801.29101500403,0.0,18801.29101500403,5328.293610847719
9722,2030-04-12 07:30:00,19884.904170780508,0.0,19884.904170780508,4634.515639052224
9723,2030-04-12 07:45:00,20673.7752544216,0.0,20673.7752544216,4305.176919736561
9724,2030-04-12 08:00:00,21761.62016969408,0.0,21761.62016969408,3006.36602935852
9725,2030-04-12 08:15:00,23024.209633081806,0.0,23024.209633081806,1912.894677943681
9726,2030-04-12 08:30:00,24389.392014843903,0.0,24389.392014843903,642.7988652683089
9727,2030-04-12 08:45:00,25950.77463012284,-877.8181578454096,25072.95647227743,0.0
9728,2030-04-12 09:00:00,27075.179672775073,-2466.8849419736143,24608.29473080146,0.0
9729,2030-04-12 09:15:00,28670.51663448709,-3891.219631698372,24779.297002788717,0.0
9730,2030-04-12 09:30:00,29626.08580809046,-4796.667819617738,24829.417988472724,0.0
9731,2030-04-12 09:45:00,30282.148047558658,-5302.866285870561,24979.281761688097,0.0
9732,2030-04-12 10:00:00,31071.693721642074,-6307.273193446865,24764.42052819521,0.0
9733,2030-04-12 10:15:00,31766.891998853807,-6870.635744819232,24896.256254034575,0.0
9734,2030-04-12 10:30:00,32228.953363162636,-7285.305423977661,24943.647939184975,0.0
9735,2030-04-12 10:45:00,32741.902286418197,-7656.421513296122,25085.480773122075,0.0
9736,2030-04-12 11:00:00,33149.68385948785,-8241.4314476812,24908.25241180665,0.0
9737,2030-04-12 11:15:00,33446.87427045654,-8601.636040748312,24845.238229708226,0.0
9738,2030-04-12 11:30:00,33303.62821417121,-8238.759275273962,25064.868938897245,0.0
9739,2030-04-12 11:45:00,33431.17800303348,-8568.576681194987,24862.60132183849,0.0
9740,2030-04-12 12:00:00,33197.929560479126,-3894.5038425559615,29303.425717923164,-5216.54146377842
9741,2030-04-12 12:15:00,33041.569789913054,0.0,33041.569789913054,-9132.545068935462
9742,2030-04-12 12:30:00,32821.89324510746,0.0,32821.89324510746,-8856.172980198717
9743,2030-04-12 12:45:00,32200.677521782214,0.0,32200.677521782214,-8279.219946275003
9744,2030-04-12 13:00:00,31221.27122604033,0.0,31221.27122604033,-7369.688552318399
9745,2030-04-12 13:15:00,30532.832249844483,0.0,30532.832249844483,-6868.015600123166
9746,2030-04-12 13:30:00,29745.253911120213,0.0,29745.253911120213,-6331.675200456499
9747,2030-04-12 13:45:00,29197.19680137484,0.0,29197.19680137484,-5748.170186552532
9748,2030-04-12 14:00:00,27954.85563674359,0.0,27954.85563674359,-4209.680762365191
9749,2030-04-12 14:15:00,26927.60036990509,0.0,26927.60036990509,-3460.488704004223
9750,2030-04-12 14:30:00,25981.699347218044,0.0,25981.699347218044,-2875.4805588512645
9751,2030-04-12 14:45:00,25048.34758072995,0.0,25048.34758072995,-2070.6785487709603
9752,2030-04-12 15:00:00,24042.595850535974,0.0,24042.595850535974,-1280.671331736834
9753,2030-04-12 15:15:00,22946.61098087835,0.0,22946.61098087835,-373.58954144735253
9754,2030-04-12 15:30:00,21748.62612786399,462.9841418715223,22211.610269735513,0.0
9755,2030-04-12 15:45:00,20411.5411099218,1588.2325899850584,21999.77369990686,0.0
9756,2030-04-12 16:00:00,19013.070844875227,2951.850054168659,21964.920899043886,0.0
9757,2030-04-12 16:15:00,17659.648257766257,4260.813103531462,21920.46136129772,0.0
9758,2030-04-12 16:30:00,16630.686448675875,5279.133080459651,21909.819529135526,0.0
9759,2030-04-12 16:45:00,15344.385287314368,6555.054403224114,21899.439690538482,0.0
9760,2030-04-12 17:00:00,14248.211154829762,7759.830572453702,22008.041727283464,0.0
9761,2030-04-12 17:15:00,13266.903939429896,8736.735437366435,22003.63937679633,0.0
9762,2030-04-12 17:30:00,12530.764875526727,9415.13809381203,21945.902969338757,0.0
9763,2030-04-12 17:45:00,11949.582025919844,10151.66253330217,22101.244559222014,0.0
9764,2030-04-12 18:00:00,11273.048115024656,10907.859175017144,22180.9072900418,0.0
