,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
121,2030-01-02 06:15:00,18785.71738930914,1149.4252015216916,0.0,19935.14259083083
122,2030-01-02 06:30:00,18877.670497971336,1621.9639355394138,0.0,20499.63443351075
123,2030-01-02 06:45:00,19020.970076649006,1874.6751030972155,0.0,20895.64517974622
124,2030-01-02 07:00:00,19219.223158441233,2192.132621514349,0.0,21411.355779955582
125,2030-01-02 07:15:00,19343.183035620023,981.9510681762895,0.0,20325.134103796314
126,2030-01-02 07:30:00,19507.74064218223,0.0,-2837.5281310401224,22345.268773222353
127,2030-01-02 07:45:00,19864.412488463593,0.0,-2855.7118820258,22720.124370489393
128,2030-01-02 08:00:00,19989.046364031197,0.0,-3091.7913319259824,23080.83769595718
129,2030-01-02 08:15:00,20101.10539076,0.0,-3106.620666071256,23207.726056831256
130,2030-01-02 08:30:00,20321.018584529593,0.0,-3041.073989110646,23362.09257364024
131,2030-01-02 08:45:00,20564.554365655786,0.0,-2796.856215500262,23361.410581156048
132,2030-01-02 09:00:00,21133.246624800395,0.0,-2319.904615481155,23453.15124028155
133,2030-01-02 09:15:00,21457.013996144437,0.0,-1890.6685691642197,23347.682565308656
134,2030-01-02 09:30:00,21754.35971575944,0.0,-1712.4180246564902,23466.77774041593
135,2030-01-02 09:45:00,21729.402009689264,0.0,-1895.5217351229876,23624.92374481225
136,2030-01-02 10:00:00,21918.864473276702,0.0,-1712.904162773706,23631.76863605041
137,2030-01-02 10:15:00,22385.314915487757,0.0,-1365.7478065147516,23751.06272200251
138,2030-01-02 10:30:00,22434.92139564727,0.0,-1409.6854595216319,23844.606855168902
139,2030-01-02 10:45:00,22596.226954979025,0.0,-1275.9573652886065,23872.184320267632
140,2030-01-02 11:00:00,22960.726895879263,-693.6626905489611,0.0,22267.0642053303
141,2030-01-02 11:15:00,23207.229483447547,-662.7922182313669,0.0,22544.43726521618
142,2030-01-02 11:30:00,23251.22399921303,-597.5358825750263,0.0,22653.688116638004
143,2030-01-02 11:45:00,23348.14213637663,-482.2320042736901,0.0,22865.91013210294
144,2030-01-02 12:00:00,23270.445500568825,-293.4275564276395,0.0,22977.017944141186
145,2030-01-02 12:15:00,23250.1629060171,-349.24875390672605,0.0,22900.914152110374
146,2030-01-02 12:30:00,23293.760716152257,-335.4145985415744,0.0,22958.346117610683
147,2030-01-02 12:45:00,23177.06343061565,57.11297641881174,0.0,23234.17640703446
148,2030-01-02 13:00:00,23025.612547895435,1943.8555200755,0.0,24969.468067970934
149,2030-01-02 13:15:00,22733.071365314878,1413.3452080106726,0.0,24146.41657332555
150,2030-01-02 13:30:00,22367.087080170804,0.0,-2242.103820572818,24609.190900743622
151,2030-01-02 13:45:00,22072.290656730398,0.0,-2191.555700610159,24263.846357340557
152,2030-01-02 14:00:00,21928.110159799024,0.0,-1873.8966930351417,23802.006852834165
153,2030-01-02 14:15:00,21616.52436369257,0.0,-2019.663217437559,23636.18758113013
154,2030-01-02 14:30:00,21039.727808820007,0.0,-2556.6857684441857,23596.413577264193
155,2030-01-02 14:45:00,20355.616085058027,0.0,-3133.141772508159,23488.757857566186
156,2030-01-02 15:00:00,19584.392553293845,0.0,-4008.4514041540315,23592.843957447876
157,2030-01-02 15:15:00,18978.90667930166,0.0,-4430.109110362406,23409.015789664067
158,2030-01-02 15:30:00,18572.915950677838,0.0,-4700.403875513024,23273.319826190862
159,2030-01-02 15:45:00,18368.842959360685,0.0,-4900.0073394443425,23268.850298805028
160,2030-01-02 16:00:00,18003.583708319053,0.0,-5443.24787298009,23446.831581299142
161,2030-01-02 16:15:00,17646.792660482522,0.0,-5965.292073134755,23612.084733617277
162,2030-01-02 16:30:00,17502.421838216254,0.0,-6216.911830180568,23719.333668396823
163,2030-01-02 16:45:00,17430.849995740246,0.0,-6548.175813339767,23979.025809080013
164,2030-01-02 17:00:00,17453.352972748995,0.0,-6842.994761109603,24296.347733858598
165,2030-01-02 17:15:00,17519.342731352794,0.0,-6738.414292406247,24257.75702375904
166,2030-01-02 17:30:00,17758.500805670654,0.0,-6469.4241576657405,24227.924963336394
167,2030-01-02 17:45:00,18022.7849904716,0.0,-6192.091949039172,24214.87693951077
168,2030-01-02 18:00:00,18035.464224460975,0.0,-6028.1818326866305,24063.646057147605
169,2030-01-02 18:15:00,18015.713390457044,0.0,-5944.310238339,23960.023628796043
170,2030-01-02 18:30:00,18052.056865756254,0.0,-5812.068217640775,23864.12508339703
