Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
2030-04-23 12:15:00,4195.502012144541,0.0,-7426.326338891173,11621.828351035714
2030-04-23 12:30:00,4305.662432836805,0.0,-7265.414098655368,11571.076531492174
2030-04-23 12:45:00,4398.2117057276055,0.0,-7067.1140502932385,11465.325756020844
2030-04-23 13:00:00,4528.944957365792,0.0,-6692.630235316653,11221.575192682445
2030-04-23 13:15:00,4670.079818946521,0.0,-6405.994979995091,11076.074798941612
2030-04-23 13:30:00,4696.550254788317,0.0,-6219.5250556654555,10916.075310453773
2030-04-23 13:45:00,4875.451179911557,0.0,-5879.374428163108,10754.825608074665
2030-04-23 14:00:00,5035.681394808932,0.0,-5692.894446930842,10728.575841739774
2030-04-23 14:15:00,5202.143976333418,0.0,-5401.182775837502,10603.32675217092
2030-04-23 14:30:00,5292.063828272181,0.0,-5207.263205523235,10499.327033795416
2030-04-23 14:45:00,5410.397321811939,0.0,-4987.180203274762,10397.577525086701
2030-04-23 15:00:00,5523.598674361349,0.0,-4944.230174320995,10467.828848682344
2030-04-23 15:15:00,5569.64593213386,0.0,-4740.684292253488,10310.330224387348
2030-04-23 15:30:00,5684.514683938657,0.0,-4608.06690827098,10292.581592209637
2030-04-23 15:45:00,5807.843983594189,0.0,-4443.98916639029,10251.833149984479
2030-04-23 16:00:00,6022.988154779044,0.0,-4269.346820776495,10292.33497555554
2030-04-23 16:15:00,6115.057396899372,0.0,-4069.529389981717,10184.58678688109
2030-04-23 16:30:00,6179.61950301748,0.0,-4105.220410216634,10284.839913234115
2030-04-23 16:45:00,6247.404155388845,0.0,-4058.4382264386886,10305.842381827533
2030-04-23 17:00:00,6347.860993929561,0.0,-4176.734491154198,10524.595485083759
2030-04-23 17:15:00,6432.813565075734,0.0,-4105.2844780456635,10538.098043121397
2030-04-23 17:30:00,6496.555398015875,0.0,-4298.294822537702,10794.850220553577
2030-04-23 17:45:00,6440.317083570336,0.0,-4542.035070416357,10982.352153986692
2030-04-23 18:00:00,6077.266416263996,0.0,-4999.5879959415215,11076.854412205517
2030-04-23 18:15:00,5853.8638204473655,0.0,-5213.99264469858,11067.856465145946
2030-04-23 18:30:00,5558.045849988968,0.0,-5554.312099722414,11112.357949711382
2030-04-23 18:45:00,5378.817882127207,0.0,-5709.792249710221,11088.610131837428
2030-04-23 19:00:00,5193.000141956808,0.0,-6082.36240511298,11275.362547069788
2030-04-23 19:15:00,5115.042102826977,0.0,-6099.07247280494,11214.114575631917
2030-04-23 19:30:00,4948.63315939999,0.0,-6319.233529969092,11267.866689369082
2030-04-23 19:45:00,4862.530808763272,0.0,-6324.336937977308,11186.86774674058
2030-04-23 20:00:00,4853.640377204112,0.0,-6493.978378970929,11347.618756175041
2030-04-23 20:15:00,4718.297823562751,0.0,-6532.322045743933,11250.619869306684
2030-04-23 20:30:00,4708.220265555752,0.0,-6549.400668960439,11257.620934516191
2030-04-23 20:45:00,4591.69773759059,0.0,-6592.6741567019435,11184.371894292533
2030-04-23 21:00:00,4496.040376868215,0.0,-6810.082433875534,11306.12281074375
2030-04-23 21:15:00,4426.139497237929,0.0,-6734.733445224634,11160.872942462564
2030-04-23 21:30:00,4321.451800300265,0.0,-6750.172279769098,11071.624080069363
2030-04-23 21:45:00,4265.804044366532,0.0,-6742.821732445902,11008.625776812434
2030-04-23 22:00:00,4288.071485316601,0.0,-6950.053809726391,11238.125295042992
2030-04-23 22:15:00,4180.111407850231,0.0,-7052.76364811853,11232.875055968761
2030-04-23 22:30:00,4158.254449857713,0.0,-6963.870703817963,11122.125153675675
2030-04-23 22:45:00,4148.724129015087,0.0,-6704.650465189041,10853.374594204128
2030-04-23 23:00:00,4172.146666711221,0.0,-6466.478284755697,10638.624951466918
2030-04-23 23:15:00,4245.22466306444,0.0,-6296.150994762222,10541.375657826662
2030-04-23 23:30:00,4332.511162043736,0.0,-6011.115863739326,10343.627025783062
2030-04-23 23:45:00,4426.952850322261,0.0,-5795.425559510455,10222.378409832716
2030-04-24 00:00:00,4514.176267481149,0.0,-5558.924143621027,10073.100411102176
2030-04-24 00:15:00,4626.843755598104,0.0,-5334.2573250803,9961.101080678403
2030-04-24 00:30:00,4722.736477496852,0.0,-5045.115116273235,9767.851593770087
2030-04-24 00:45:00,4657.732311255955,0.0,-5004.620139889694,9662.352451145649
2030-04-24 01:00:00,4666.7680055421615,0.0,-4914.335121862886,9581.103127405047
2030-04-24 01:15:00,4669.195582503102,0.0,-4846.1578555017495,9515.353438004851
2030-04-24 01:30:00,4665.309269004316,0.0,-4814.0445183433585,9479.353787347674
2030-04-24 01:45:00,4680.127778816886,0.0,-4851.476800721221,9531.604579538107
2030-04-24 02:00:00,4708.843118645203,0.0,-4717.012549996424,9425.855668641627
2030-04-24 02:15:00,4711.589415076505,0.0,-4664.267607477177,9375.857022553682
2030-04-24 02:30:00,4655.24735361566,0.0,-4705.111602818172,9360.358956433833
2030-04-24 02:45:00,4575.444685447503,0.0,-4782.165720824611,9357.610406272113
2030-04-24 03:00:00,4474.163861895198,0.0,-4950.197192882901,9424.361054778099
2030-04-24 03:15:00,4425.941274423383,0.0,-4988.919784862317,9414.8610592857
2030-04-24 03:30:00,4308.572044935906,0.0,-5313.791485789335,9622.36353072524
2030-04-24 03:45:00,4272.899634161165,0.0,-5386.464199772904,9659.363833934069
2030-04-24 04:00:00,4264.878874407731,0.0,-5527.485436490156,9792.364310897887
2030-04-24 04:15:00,4260.9354739456285,0.0,-5602.429004225243,9863.364478170872
2030-04-24 04:30:00,4214.3804538852255,0.0,-5831.483997172983,10045.864451058209
2030-04-24 04:45:00,4187.763388038754,0.0,-6120.351312755466,10308.11470079422
2030-04-24 05:00:00,4182.195856349745,0.0,-6462.418177706919,10644.614034056664
2030-04-24 05:15:00,4178.695170727324,0.0,-6723.168492752362,10901.863663479686
2030-04-24 05:30:00,4054.095988962378,0.0,-7138.516533878122,11192.6125228405
2030-04-24 05:45:00,3967.142579069478,0.0,-7719.469342293101,11686.611921362579
2030-04-24 06:00:00,3988.7173297529907,0.0,-8436.644195201447,12425.361524954438
2030-04-24 06:15:00,3931.1224648084885,0.0,-8938.738601667023,12869.86106647551
2030-04-24 06:30:00,3801.505762622064,0.0,-9473.353153325314,13274.858915947378
2030-04-24 06:45:00,3729.323593300709,0.0,-10010.282797630003,13739.606390930712
2030-04-24 07:00:00,3716.886010563429,0.0,-10346.21694951648,14063.102960079908
2030-04-24 07:15:00,3746.287990507069,0.0,-10485.812222007331,14232.1002125144
2030-04-24 07:30:00,3800.875933979838,0.0,-10697.971068846793,14498.847002826631
2030-04-24 07:45:00,3876.675085274777,0.0,-10886.920943068066,14763.596028342843
2030-04-24 08:00:00,3985.97002838391,0.0,-10926.874727086843,14912.844755470753
2030-04-24 08:15:00,4035.0093443236005,0.0,-11006.081452035283,15041.090796358883
2030-04-24 08:30:00,4081.817250639685,0.0,-11102.771229922288,15184.588480561972
2030-04-24 08:45:00,4249.882935903098,0.0,-10962.702164062237,15212.585099965334
2030-04-24 09:00:00,4398.090947676318,0.0,-10911.490926291925,15309.581873968244
2030-04-24 09:15:00,4457.502681303612,0.0,-10958.576103601761,15416.078784905374
2030-04-24 09:30:00,4484.939664858155,0.0,-11025.636112948187,15510.575777806342
2030-04-24 09:45:00,4586.0241844864295,0.0,-11043.54943060263,15629.573615089059
2030-04-24 10:00:00,4592.262361531895,0.0,-10979.059418389756,15571.32177992165
2030-04-24 10:15:00,4706.83736732835,0.0,-10831.732414869126,15538.569782197475
2030-04-24 10:30:00,4854.803241149715,0.0,-10668.264346948632,15523.067588098347
2030-04-24 10:45:00,4944.516718131999,0.0,-10546.79866995891,15491.315388090909
2030-04-24 11:00:00,5060.168352873556,0.0,-10518.395251630314,15578.56360450387
2030-04-24 11:15:00,4850.300243585103,0.0,-10866.512320840067,15716.81256442517
2030-04-24 11:30:00,4923.998507969627,0.0,-10892.562828033617,15816.561336003244
2030-04-24 11:45:00,4780.755272759189,0.0,-10925.554807843575,15706.310080602765
2030-04-24 12:00:00,4823.507331534878,0.0,-10649.301882185384,15472.809213720262
2030-04-24 12:15:00,4738.026420704717,0.0,-10735.281916376507,15473.308337081224
2030-04-24 12:30:00,4693.360610564499,0.0,-10847.94626899317,15541.30687955767
2030-04-24 12:45:00,4529.97829307792,0.0,-11032.577785303916,15562.556078381836
2030-04-24 13:00:00,4711.691401352826,0.0,-10760.364171253797,15472.055572606623
2030-04-24 13:15:00,4742.960742265744,0.0,-10705.844293519098,15448.80503578484
2030-04-24 13:30:00,4833.000886359419,0.0,-10568.804278648291,15401.80516500771
2030-04-24 13:45:00,4797.259547130889,0.0,-10379.545755008483,15176.805302139372
2030-04-24 14:00:00,4935.614180350112,0.0,-10105.441248341096,15041.055428691208
2030-04-24 14:15:00,4900.575090507737,0.0,-10182.480947354117,15083.056037861854
2030-04-24 14:30:00,4813.832054013064,0.0,-10188.473908385584,15002.305962398648
2030-04-24 14:45:00,4860.735490713623,0.0,-10060.320642623696,14921.056133337319
2030-04-24 15:00:00,4777.142440949519,0.0,-10134.66459818096,14911.80703913048
2030-04-24 15:15:00,4756.388245077194,0.0,-10044.670006825267,14801.058251902461
2030-04-24 15:30:00,4826.574843088038,0.0,-9943.234428009146,14769.809271097183
2030-04-24 15:45:00,4852.34713188571,0.0,-9671.213299326477,14523.560431212187
2030-04-24 16:00:00,4896.541818012841,0.0,-9740.77018396055,14637.31200197339
2030-04-24 16:15:00,5029.135600088723,0.0,-9555.427978338115,14584.563578426838
2030-04-24 16:30:00,4955.752296135572,0.0,-9544.563970080766,14500.316266216338
2030-04-24 16:45:00,4878.151073829227,0.0,-9573.417007445401,14451.568081274629
2030-04-24 17:00:00,4814.380455553914,0.0,-9565.940314575648,14380.320770129561
2030-04-24 17:15:00,4547.535681632222,0.0,-9790.537304747044,14338.072986379266
2030-04-24 17:30:00,4372.420504441064,0.0,-10090.904386425813,14463.324890866876
2030-04-24 17:45:00,4270.072085711565,0.0,-10356.7543975381,14626.826483249664
2030-04-24 18:00:00,4073.975090041967,0.0,-10556.853005610195,14630.828095652163
2030-04-24 18:15:00,3999.8989781666064,0.0,-10566.18090227959,14566.079880446196
2030-04-24 18:30:00,3874.3318063644756,0.0,-10698.749411229968,14573.081217594445
2030-04-24 18:45:00,3868.3190108944755,0.0,-10831.514066923679,14699.833077818155
2030-04-24 19:00:00,3809.0068343065127,0.0,-10878.078253022637,14687.08508732915
2030-04-24 19:15:00,3836.5814524525044,0.0,-10761.505361653006,14598.08681410551
2030-04-24 19:30:00,3703.5824639188495,0.0,-10866.756295771673,14570.338759690523
2030-04-24 19:45:00,3636.9835882660213,0.0,-10900.856303003782,14537.839891269803
2030-04-24 20:00:00,3563.3643964851212,0.0,-10839.726377201645,14403.090773686767
2030-04-24 20:15:00,3532.6111033713014,0.0,-10693.230743780216,14225.841847151518
2030-04-24 20:30:00,3456.7699275224336,0.0,-10758.572979205954,14215.342906728387
2030-04-24 20:45:00,3398.890433623379,0.0,-10875.453125313932,14274.343558937311
2030-04-24 21:00:00,3359.0336993280252,0.0,-10809.06069826899,14168.094397597015
2030-04-24 21:15:00,3410.7405896126265,0.0,-10526.604104323782,13937.344693936408
2030-04-24 21:30:00,3471.366606138865,0.0,-10248.979301683386,13720.345907822251
2030-04-24 21:45:00,3532.5119326487634,0.0,-9941.586149759545,13474.098082408309
2030-04-24 22:00:00,3562.935013833902,0.0,-9747.662875365952,13310.597889199853
2030-04-24 22:15:00,3556.7878426977386,0.0,-9520.059556477428,13076.847399175167
2030-04-24 22:30:00,3589.920122088466,0.0,-9329.677209532287,12919.597331620753
2030-04-24 22:45:00,3635.7859564802097,0.0,-9122.310980297025,12758.096936777234
2030-04-24 23:00:00,3649.039345597787,0.0,-8894.808040039676,12543.847385637462
2030-04-24 23:15:00,3663.393063075232,0.0,-8723.205726624143,12386.598789699376
2030-04-24 23:30:00,3725.0492611949776,0.0,-8430.301055374232,12155.35031656921
2030-04-24 23:45:00,3790.409289081722,0.0,-8139.442223067254,11929.851512148976
2030-04-25 00:00:00,3868.5016653810476,0.0,-7913.125975045112,11781.627640426159
2030-04-25 00:15:00,3919.0166984932625,0.0,-7717.861444102029,11636.878142595291
2030-04-25 00:30:00,3966.5459040795968,0.0,-7501.082671886165,11467.628575965762
2030-04-25 00:45:00,4026.5398705287316,0.0,-7385.089461372938,11411.62933190167
2030-04-25 01:00:00,4071.735144471292,0.0,-7214.894870812531,11286.630015283823
2030-04-25 01:15:00,4066.2668499239317,0.0,-7128.363509502209,11194.63035942614
2030-04-25 01:30:00,4055.5644422268397,0.0,-6967.065969114947,11022.630411341786
2030-04-25 01:45:00,4140.77807373856,0.0,-6874.352964450374,11015.131038188934
2030-04-25 02:00:00,4210.650992507386,0.0,-6733.2310389035465,10943.882031410933
2030-04-25 02:15:00,4276.292737248132,0.0,-6649.840368089488,10926.13310533762
2030-04-25 02:30:00,4283.712260826714,0.0,-6631.922947526687,10915.6352083534
2030-04-25 02:45:00,4308.359898860241,0.0,-6568.276689668512,10876.636588528752
2030-04-25 03:00:00,4347.691811341132,0.0,-6585.945283648287,10933.637094989419
2030-04-25 03:15:00,4380.349706844407,0.0,-6536.537439330501,10916.887146174908
2030-04-25 03:30:00,4394.305277739388,0.0,-6621.084359596747,11015.389637336135
2030-04-25 03:45:00,4385.403023773024,0.0,-6683.736890873721,11069.139914646745
2030-04-25 04:00:00,4369.361745455637,0.0,-6768.7788814368105,11138.140626892447
2030-04-25 04:15:00,4366.586358063491,0.0,-6773.554632655708,11140.1409907192
2030-04-25 04:30:00,4356.879813624147,0.0,-6893.510941865322,11250.390755489469
2030-04-25 04:45:00,4399.73394762002,0.0,-6982.406791671886,11382.140739291906
2030-04-25 05:00:00,4480.849569714428,0.0,-7232.540776946782,11713.39034666121
2030-04-25 05:15:00,4502.485970375266,0.0,-7356.404207664404,11858.89017803967
2030-04-25 05:30:00,4492.015831407656,0.0,-7670.623348596941,12162.639180004597
2030-04-25 05:45:00,4464.209847079698,0.0,-8070.928817404326,12535.138664484024
2030-04-25 06:00:00,4466.479789595322,0.0,-8631.658533264681,13098.138322860003
2030-04-25 06:15:00,4449.785837203346,0.0,-9136.101980760612,13585.887817963958
2030-04-25 06:30:00,4411.0976862201405,0.0,-9465.037950347929,13876.13563656807
2030-04-25 06:45:00,4417.9197200021135,0.0,-9770.213458068074,14188.133178070188
2030-04-25 07:00:00,4407.840493802367,0.0,-10167.789407904806,14575.629901707172
2030-04-25 07:15:00,4423.227888919415,0.0,-10419.898898296056,14843.126787215471
2030-04-25 07:30:00,4434.158758204147,0.0,-10559.214892830983,14993.37365103513
2030-04-25 07:45:00,4518.577309658489,0.0,-10685.045419493952,15203.622729152441
2030-04-25 08:00:00,4697.887693789975,0.0,-10493.98329453431,15191.870988324285
2030-04-25 08:15:00,4865.559663613109,0.0,-10508.807160365614,15374.366823978722
2030-04-25 08:30:00,5090.1424192500535,0.0,-10346.22172643866,15436.364145688713
2030-04-25 08:45:00,5220.249693867529,0.0,-10288.110565523839,15508.360259391367
2030-04-25 09:00:00,5298.889401966256,0.0,-10195.2171877683,15494.106589734554
2030-04-25 09:15:00,5554.398400903532,0.0,-10049.95486541759,15604.353266321123
2030-04-25 09:30:00,5739.865733972844,0.0,-9871.984249376597,15611.849983349442
2030-04-25 09:45:00,5876.1936060416965,0.0,-9788.153525605474,15664.34713164717
2030-04-25 10:00:00,6040.128163120348,0.0,-9646.716717311541,15686.84488043189
2030-04-25 10:15:00,6153.507818446657,0.0,-9501.08459308634,15654.592411532998
2030-04-25 10:30:00,6276.761785251948,0.0,-9437.828009711651,15714.589794963598
2030-04-25 10:45:00,6438.061209910503,0.0,-9379.27593490393,15817.337144814432
2030-04-25 11:00:00,6473.540312794692,0.0,-9422.544832008236,15896.085144802928
2030-04-25 11:15:00,6584.05139139504,0.0,-9290.782498856775,15874.833890251815
2030-04-25 11:30:00,6692.447645798437,0.0,-9363.634821057207,16056.082466855645
2030-04-25 11:45:00,6714.93591509166,0.0,-9268.394950261685,15983.330865353346
2030-04-25 12:00:00,6690.744168319489,0.0,-9111.835495434021,15802.57966375351
2030-04-25 12:15:00,6767.536956762102,0.0,-9023.791394273612,15791.328351035714
2030-04-25 12:30:00,6956.45276926381,0.0,-8774.873762228362,15731.326531492174
2030-04-25 12:45:00,6940.572246236274,0.0,-8760.75350978457,15701.325756020844
2030-04-25 13:00:00,6965.526669110391,0.0,-8623.298523572055,15588.825192682445
2030-04-25 13:15:00,7159.206569004693,0.0,-8240.36822993692,15399.574798941612
2030-04-25 13:30:00,7115.712815436803,0.0,-8096.36249501697,15212.075310453773
2030-04-25 13:45:00,7194.505201707523,0.0,-7875.070406367142,15069.575608074665
2030-04-25 14:00:00,7304.614006798915,0.0,-7592.211834940858,14896.825841739774
2030-04-25 14:15:00,7288.25387603564,0.0,-7581.07287613528,14869.32675217092
2030-04-25 14:30:00,7307.63362354644,0.0,-7657.193410248977,14964.827033795416
2030-04-25 14:45:00,7283.66795988948,0.0,-7675.409565197221,14959.077525086701
2030-04-25 15:00:00,7317.055621114036,0.0,-7441.523227568308,14758.578848682344
2030-04-25 15:15:00,7293.468374077387,0.0,-7371.111850309961,14664.580224387348
2030-04-25 15:30:00,7152.966446931348,0.0,-7530.615145278289,14683.581592209637
2030-04-25 15:45:00,7085.297915040028,0.0,-7407.035234944451,14492.333149984479
2030-04-25 16:00:00,7073.964833469613,0.0,-7396.620142085926,14470.58497555554
2030-04-25 16:15:00,7109.91920060044,0.0,-7335.41758628065,14445.33678688109
2030-04-25 16:30:00,7147.8344797397485,0.0,-7251.755433494366,14399.589913234115
2030-04-25 16:45:00,7053.556408937544,0.0,-7329.785972889989,14383.342381827533
2030-04-25 17:00:00,6922.781616091898,0.0,-7498.3138689918605,14421.095485083759
2030-04-25 17:15:00,6888.0638893408695,0.0,-7568.784153780528,14456.848043121397
2030-04-25 17:30:00,6887.050631680545,0.0,-7676.549588873032,14563.600220553577
2030-04-25 17:45:00,6806.315412454443,0.0,-7758.03674153225,14564.352153986692
2030-04-25 18:00:00,6741.219060080103,0.0,-7808.635352125414,14549.854412205517
2030-04-25 18:15:00,6732.751869957969,0.0,-7826.104595187977,14558.856465145946
2030-04-25 18:30:00,6640.528285880862,0.0,-8020.57966383052,14661.107949711382
2030-04-25 18:45:00,6593.8875449088455,0.0,-8083.722586928582,14677.610131837428
2030-04-25 19:00:00,6589.096485355764,0.0,-8206.766061714025,14795.862547069788
2030-04-25 19:15:00,6684.7715131037485,0.0,-8054.843062528168,14739.614575631917
2030-04-25 19:30:00,6740.160784670567,0.0,-7901.705904698515,14641.866689369082
2030-04-25 19:45:00,6762.044114035372,0.0,-7830.073632705207,14592.11774674058
2030-04-25 20:00:00,6855.849196948177,0.0,-7701.269559226864,14557.118756175041
2030-04-25 20:15:00,6954.451524456115,0.0,-7463.918344850568,14418.369869306684
2030-04-25 20:30:00,7013.181929034881,0.0,-7339.93900548131,14353.120934516191
2030-04-25 20:45:00,7049.83308321679,0.0,-7350.038811075743,14399.871894292533
2030-04-25 21:00:00,7134.789557784191,0.0,-7081.833252959558,14216.62281074375
2030-04-25 21:15:00,7133.607839824297,0.0,-6999.265102638266,14132.872942462564
2030-04-25 21:30:00,7215.364729175713,0.0,-6733.75935089365,13949.124080069363
2030-04-25 21:45:00,7220.027426122176,0.0,-6551.0983506902585,13771.125776812434
2030-04-25 22:00:00,7245.130885226618,0.0,-6372.744409816373,13617.875295042992
2030-04-25 22:15:00,7265.283526806796,0.0,-6074.091529161966,13339.375055968761
2030-04-25 22:30:00,7285.82282773086,0.0,-5818.3023259448155,13104.125153675675
2030-04-25 22:45:00,7268.864448743707,0.0,-5621.760145460421,12890.624594204128
2030-04-25 23:00:00,7228.750660081616,0.0,-5468.624291385302,12697.374951466918
2030-04-25 23:15:00,7197.781768192373,0.0,-5224.593889634289,12422.375657826662
2030-04-25 23:30:00,7176.190099886009,0.0,-5063.186925897053,12239.377025783062
2030-04-25 23:45:00,7161.304695312353,0.0,-4904.573714520363,12065.878409832716
2030-04-26 00:00:00,7077.390559315844,0.0,-4543.014310449199,11620.404869765043
2030-04-26 00:15:00,6985.8597020483885,0.0,-4513.545502471241,11499.40520451963
2030-04-26 00:30:00,6889.562654889155,0.0,-4573.342903264832,11462.905558153987
2030-04-26 00:45:00,6775.044577254403,0.0,-4570.361635403287,11345.40621265769
2030-04-26 01:00:00,6602.51950194418,0.0,-4647.887401203518,11250.406903147697
2030-04-26 01:15:00,6468.14316477565,0.0,-4738.26411607178,11206.40728084743
2030-04-26 01:30:00,6304.6024039001895,0.0,-4890.304631420808,11194.907035320997
2030-04-26 01:45:00,6215.20181198026,0.0,-4937.705684874403,11152.907496854663
2030-04-26 02:00:00,6121.442863827218,0.0,-5024.71553036047,11146.158394187689
2030-04-26 02:15:00,6038.916628899645,0.0,-5085.492559221912,11124.409188121557
2030-04-26 02:30:00,5976.796669075642,0.0,-5077.114791189875,11053.911460265517
2030-04-26 02:45:00,5857.61680693971,0.0,-5200.545963868033,11058.162770807743
2030-04-26 03:00:00,5683.907251293996,0.0,-5453.005883876941,11136.913135170937
2030-04-26 03:15:00,5502.4418828904045,0.0,-5592.471350181161,11094.913233071566
2030-04-26 03:30:00,5367.321518520561,0.0,-5860.344225441369,11227.66574396193
2030-04-26 03:45:00,5250.223773425796,0.0,-6011.692221933625,11261.91599535942
2030-04-26 04:00:00,5193.265466150555,0.0,-6196.901476758805,11390.16694290936
2030-04-26 04:15:00,5159.158299414414,0.0,-6269.759203853113,11428.917503267527
2030-04-26 04:30:00,5141.457874771634,0.0,-6407.459185156545,11548.917059928179
2030-04-26 04:45:00,5099.04876424874,0.0,-6566.368013540853,11665.416777789593
2030-04-26 05:00:00,5066.802528962943,0.0,-7025.6141303028135,12092.416659265757
2030-04-26 05:15:00,5069.2024456543895,0.0,-7206.214246945265,12275.416692599654
2030-04-26 05:30:00,5059.980895683058,0.0,-7437.434941485635,12497.415837168694
2030-04-26 05:45:00,4927.665822460546,0.0,-7896.999585167275,12824.665407627821
2030-04-26 06:00:00,4939.214610550624,0.0,-8381.950510200042,13321.165120750666
2030-04-26 06:15:00,4973.436430768238,0.0,-8835.978138684168,13809.414569452405
2030-04-26 06:30:00,4978.2699172138255,0.0,-9133.142439997288,14111.412357211113
2030-04-26 06:45:00,5020.734977224987,0.0,-9263.174987962324,14283.909965187311
2030-04-26 07:00:00,5111.033486435553,0.0,-9507.123356913784,14618.156843349338
2030-04-26 07:15:00,5145.639037066729,0.0,-9638.514324834912,14784.15336190164
2030-04-26 07:30:00,5132.027726186998,0.0,-9705.372573064082,14837.40029925108
2030-04-26 07:45:00,5153.28628060855,0.0,-9790.363149338587,14943.649429947138
2030-04-26 08:00:00,5171.431420346818,0.0,-9879.465800830998,15050.897221177816
2030-04-26 08:15:00,5164.05188882141,0.0,-10019.8409627697,15183.89285159111
2030-04-26 08:30:00,5228.105059670638,0.0,-10043.534751129915,15271.639810800552
2030-04-26 08:45:00,5263.050991628375,0.0,-10034.334427174124,15297.3854188025
2030-04-26 09:00:00,5319.431661927141,0.0,-9858.949643588625,15178.381305515766
2030-04-26 09:15:00,5336.004313368274,0.0,-9757.123434376048,15093.127747744322
2030-04-26 09:30:00,5366.4260296352795,0.0,-9772.698159242362,15139.124188877642
2030-04-26 09:45:00,5448.464932317671,0.0,-9645.90571588761,15094.37064820528
2030-04-26 10:00:00,5453.67738636303,0.0,-9813.190594594002,15266.867980957031
2030-04-26 10:15:00,5553.06072223382,0.0,-9736.0543186347,15289.11504086852
2030-04-26 10:30:00,5502.864510120063,0.0,-9861.747491731137,15364.612001851201
2030-04-26 10:45:00,5535.232956151474,0.0,-10038.37594537903,15573.608901530504
2030-04-26 11:00:00,5514.5934744542765,0.0,-9952.76321064771,15467.356685101986
2030-04-26 11:15:00,5510.717571609168,0.0,-9965.637644461842,15476.35521607101
2030-04-26 11:30:00,5505.391931157806,0.0,-9940.96166655024,15446.353597708046
2030-04-26 11:45:00,5568.287202518339,0.0,-9883.564447578137,15451.851650096476
2030-04-26 12:00:00,5638.371236999472,0.0,-9764.978876779835,15403.350113779306
2030-04-26 12:15:00,5654.6331917999905,0.0,-9669.965173186489,15324.59836498648
2030-04-26 12:30:00,5626.6625897039885,0.0,-9655.18359372269,15281.846183426678
2030-04-26 12:45:00,5611.298290673165,0.0,-9701.297142994137,15312.595433667302
2030-04-26 13:00:00,5670.1485634721,0.0,-9570.696249293618,15240.844812765718
2030-04-26 13:15:00,5657.470960383699,0.0,-9510.373601722134,15167.844562105834
2030-04-26 13:30:00,5638.854170895569,0.0,-9403.741285011716,15042.595455907285
2030-04-26 13:45:00,5718.710942817903,0.0,-9052.38497118833,14771.095914006233
2030-04-26 14:00:00,5644.870875918189,0.0,-9076.9753788776,14721.84625479579
2030-04-26 14:15:00,5615.732338415371,0.0,-9090.36512806834,14706.097466483712
2030-04-26 14:30:00,5713.676605352937,0.0,-8762.921499831797,14476.598105184734
2030-04-26 14:45:00,5861.111481703781,0.0,-8629.98743512485,14491.098916828632
2030-04-26 15:00:00,5888.730415255417,0.0,-8559.620242975067,14448.350658230484
2030-04-26 15:15:00,5895.045146168952,0.0,-8448.557050695832,14343.602196864784
2030-04-26 15:30:00,5854.442234150938,0.0,-8445.661679171153,14300.103913322091
2030-04-26 15:45:00,6063.495931822471,0.0,-8259.85993694175,14323.355868764222
2030-04-26 16:00:00,6205.128436741683,0.0,-8076.479512396005,14281.607949137688
2030-04-26 16:15:00,6144.445480992795,0.0,-8061.414514320194,14205.859995312989
2030-04-26 16:30:00,6147.978699425599,0.0,-8093.134860833743,14241.113560259342
2030-04-26 16:45:00,6094.603034577939,0.0,-8151.513647802499,14246.116682380438
2030-04-26 17:00:00,6071.628302162379,0.0,-8214.741897890479,14286.370200052857
2030-04-26 17:15:00,6038.237571948067,0.0,-8254.135527915463,14292.37309986353
2030-04-26 17:30:00,5937.733094751917,0.0,-8489.392455488362,14427.125550240278
2030-04-26 17:45:00,5802.363047502408,0.0,-8631.264777236214,14433.627824738622
2030-04-26 18:00:00,5716.717411851486,0.0,-8717.413316914837,14434.130728766322
2030-04-26 18:15:00,5658.790436381263,0.0,-8711.842613464432,14370.633049845695
2030-04-26 18:30:00,5591.630843642875,0.0,-8818.503838177994,14410.13468182087
2030-04-26 18:45:00,5611.666072309754,0.0,-8878.721113561847,14490.387185871601
2030-04-26 19:00:00,5534.011651427252,0.0,-9091.128355398076,14625.140006825328
2030-04-26 19:15:00,5578.631517594998,0.0,-8909.010819563326,14487.642337158322
2030-04-26 19:30:00,5518.501283597466,0.0,-8905.893335450175,14424.394619047642
2030-04-26 19:45:00,5451.510251968285,0.0,-8863.135350243072,14314.645602211356
2030-04-26 20:00:00,5472.718719036621,0.0,-8694.428019641597,14167.146738678217
2030-04-26 20:15:00,5494.250469529418,0.0,-8620.647421947331,14114.89789147675
2030-04-26 20:30:00,5541.4381361374935,0.0,-8545.460826166502,14086.898962303996
2030-04-26 20:45:00,5785.53632005856,0.0,-8259.113909589196,14044.650229647756
2030-04-26 21:00:00,5966.174156087775,0.0,-8017.227067810159,13983.401223897934
2030-04-26 21:15:00,6071.727278891885,0.0,-7851.923912074482,13923.651190966368
2030-04-26 21:30:00,6140.108216886128,0.0,-7560.294035430347,13700.402252316475
2030-04-26 21:45:00,6153.176022208104,0.0,-7257.477449023357,13410.65347123146
2030-04-26 22:00:00,6178.762386458476,0.0,-6966.1403144127535,13144.90270087123
2030-04-26 22:15:00,6212.511286200763,0.0,-6791.141426546692,13003.652712747455
2030-04-26 22:30:00,6284.565876279673,0.0,-6518.5870994434745,12803.152975723147
