,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
74,2030-01-01 18:30:00,14417.82099488775,0.0,-5639.500744594216,20057.321739481966
75,2030-01-01 18:45:00,14456.855023164977,0.0,-5456.4829403922395,19913.337963557216
76,2030-01-01 19:00:00,14370.938237843844,0.0,-5564.62311494423,19935.561352788074
77,2030-01-01 19:15:00,14400.350481872807,0.0,-5349.658497629,19750.008979501807
78,2030-01-01 19:30:00,14389.452463233138,0.0,-5210.177052025436,19599.629515258574
79,2030-01-01 19:45:00,14339.75600835903,0.0,-4993.789986795449,19333.54599515448
80,2030-01-01 20:00:00,14397.579218752515,0.0,-4681.334915264866,19078.91413401738
81,2030-01-01 20:15:00,14282.482332608295,0.0,-4503.974779094453,18786.457111702748
82,2030-01-01 20:30:00,14188.693052318047,0.0,-4287.655687791799,18476.348740109846
83,2030-01-01 20:45:00,14151.419721422182,0.0,-4040.6121019138263,18192.03182333601
84,2030-01-01 21:00:00,14063.895531771595,0.0,-4153.27413727883,18217.169669050425
85,2030-01-01 21:15:00,13900.764562941677,0.0,-4153.894799760619,18054.659362702296
86,2030-01-01 21:30:00,13675.715156358408,0.0,-4252.3838236852425,17928.09898004365
87,2030-01-01 21:45:00,13674.908836772482,0.0,-4172.115662540278,17847.02449931276
88,2030-01-01 22:00:00,13366.5084767791,0.0,-4615.690733553083,17982.199210332183
89,2030-01-01 22:15:00,13131.828425113074,0.0,-4640.111680762553,17771.940105875627
90,2030-01-01 22:30:00,13108.235926492704,0.0,-4426.892677949298,17535.128604442
91,2030-01-01 22:45:00,13043.98374107796,0.0,-4155.7312707916335,17199.715011869594
92,2030-01-01 23:00:00,12950.25312517563,0.0,-3993.7865423587245,16944.039667534355
93,2030-01-01 23:15:00,13028.494163057603,0.0,-3574.2229302338856,16602.71709329149
94,2030-01-01 23:30:00,13115.995855785855,0.0,-3178.061861631966,16294.057717417822
95,2030-01-01 23:45:00,13224.191399586904,0.0,-2799.4487727231826,16023.640172310086
96,2030-01-02 00:00:00,13364.71610283916,0.0,-2481.5538485207253,15846.269951359885
97,2030-01-02 00:15:00,13629.351465902593,0.0,-2101.6792583259776,15731.03072422857
98,2030-01-02 00:30:00,13720.555176810649,0.0,-1750.8683323793994,15471.423509190048
99,2030-01-02 00:45:00,13728.929476860769,0.0,-1563.777951155931,15292.7074280167
100,2030-01-02 01:00:00,13983.711101972613,0.0,-1117.6324203642307,15101.343522336843
101,2030-01-02 01:15:00,14223.738425107005,0.0,-736.3795160722912,14960.117941179296
102,2030-01-02 01:30:00,14272.651885957079,0.0,-683.2655202782371,14955.917406235316
103,2030-01-02 01:45:00,14269.65455679985,0.0,-763.1363792653228,15032.790936065172
104,2030-01-02 02:00:00,14871.29192605647,0.0,-221.5392728324514,15092.831198888922
105,2030-01-02 02:15:00,15393.316113995335,-398.5959905382588,0.0,15791.912104533594
106,2030-01-02 02:30:00,15604.70031492554,-522.3017892558601,0.0,16127.0021041814
107,2030-01-02 02:45:00,15726.201570435165,-502.9061548029258,0.0,16229.107725238091
108,2030-01-02 03:00:00,15954.757255569371,-580.8437192692691,0.0,16535.600974838642
109,2030-01-02 03:15:00,16171.79097897863,-744.5658467072953,0.0,16916.356825685925
110,2030-01-02 03:30:00,16431.88625459421,-888.1964540157096,0.0,17320.08270860992
111,2030-01-02 03:45:00,16661.99584474224,-925.3672774428178,0.0,17587.36312218506
112,2030-01-02 04:00:00,17063.4621130421,-1109.6689900421497,0.0,18173.131103084248
113,2030-01-02 04:15:00,17267.88685239371,-1085.0763005053177,0.0,18352.96315289903
114,2030-01-02 04:30:00,17355.912385143463,-917.0401681423755,0.0,18272.95255328584
115,2030-01-02 04:45:00,17589.036292229426,-878.9957316957916,0.0,18468.032023925218
116,2030-01-02 05:00:00,17543.729817102816,-549.9988893769914,0.0,18093.728706479807
117,2030-01-02 05:15:00,17548.501514471092,-255.6336350262427,0.0,17804.135149497335
118,2030-01-02 05:30:00,17705.792136753407,-9.865836331278842,0.0,17715.657973084686
119,2030-01-02 05:45:00,18034.584083408354,270.24009305496656,0.0,17764.343990353387
120,2030-01-02 06:00:00,18418.66212399718,861.7817301346258,0.0,17556.880393862553
121,2030-01-02 06:15:00,18785.71738930914,1055.7893563641446,0.0,17729.928032944994
122,2030-01-02 06:30:00,18877.670497971336,1522.4264023619326,0.0,17355.244095609403
123,2030-01-02 06:45:00,19020.970076649006,1769.5169146478365,0.0,17251.45316200117
124,2030-01-02 07:00:00,19219.223158441233,2087.1133435149677,0.0,17132.109814926265
125,2030-01-02 07:15:00,19343.183035620023,1802.1889430738102,0.0,17540.994092546214
126,2030-01-02 07:30:00,19507.74064218223,0.0,-2736.7168207514915,22244.457462933722
