,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
28,2030-01-01 07:00:00,3733.435660126243,0.0,-11147.536104847857,14880.9717649741
29,2030-01-01 07:15:00,3705.827105079929,0.0,-11266.857776025034,14972.684881104962
30,2030-01-01 07:30:00,3651.185239849517,0.0,-11410.775760900211,15061.961000749729
31,2030-01-01 07:45:00,3586.9378408741863,0.0,-11567.005884055354,15153.94372492954
32,2030-01-01 08:00:00,3508.7252101233953,0.0,-11535.317188260282,15044.042398383677
33,2030-01-01 08:15:00,3417.5902945193634,0.0,-11742.793706866016,15160.384001385379
34,2030-01-01 08:30:00,3360.6935679418875,0.0,-12018.98528937804,15379.678857319928
35,2030-01-01 08:45:00,3312.3880056606035,0.0,-12245.873371111054,15558.261376771658
36,2030-01-01 09:00:00,3253.972899576289,0.0,-12559.249640765956,15813.222540342245
37,2030-01-01 09:15:00,3173.2635309529496,0.0,-13023.734911805019,16196.99844275797
38,2030-01-01 09:30:00,3097.820319318512,0.0,-13384.453307560601,16482.273626879112
39,2030-01-01 09:45:00,3036.841988992611,0.0,-13685.561102928383,16722.403091920994
40,2030-01-01 10:00:00,2959.525177243683,0.0,-13695.861855138366,16655.38703238205
41,2030-01-01 10:15:00,2886.699900073458,0.0,-14062.370779769379,16949.070679842836
42,2030-01-01 10:30:00,2812.9391919031896,0.0,-14483.027054937133,17295.966246840322
43,2030-01-01 10:45:00,2734.500267083191,0.0,-14822.651236446205,17557.151503529396
44,2030-01-01 11:00:00,2635.1116007161354,0.0,-15125.93216667532,17761.043767391457
45,2030-01-01 11:15:00,2571.609941681765,0.0,-15559.999401736464,18131.60934341823
46,2030-01-01 11:30:00,2503.2462064575666,0.0,-15848.87306547525,18352.119271932817
47,2030-01-01 11:45:00,2429.1767292951195,0.0,-15928.158278332561,18357.33500762768
48,2030-01-01 12:00:00,2381.015752465536,0.0,-15958.660360868635,18339.67611333417
49,2030-01-01 12:15:00,2329.5825379321886,0.0,-16021.178148493616,18350.760686425805
50,2030-01-01 12:30:00,2289.978668397332,0.0,-15931.78980134436,18221.76846974169
51,2030-01-01 12:45:00,2249.0064349652853,0.0,-15806.0790962852,18055.085531250486
52,2030-01-01 13:00:00,2198.8790145319526,0.0,-15888.159636544786,18087.03865107674
53,2030-01-01 13:15:00,2145.9945450147593,0.0,-15843.825026355216,17989.819571369975
54,2030-01-01 13:30:00,2101.9177735511485,0.0,-15802.514410983109,17904.432184534257
55,2030-01-01 13:45:00,2072.5500184734065,0.0,-15715.199888131747,17787.749906605153
56,2030-01-01 14:00:00,2016.4749358638305,0.0,-15752.03418731865,17768.50912318248
57,2030-01-01 14:15:00,2015.0389304986422,0.0,-15709.53713783263,17724.576068331273
58,2030-01-01 14:30:00,1998.7074669856247,0.0,-15821.05000454737,17819.757471532994
59,2030-01-01 14:45:00,1984.7160993702398,0.0,-15771.576583524065,17756.292682894305
60,2030-01-01 15:00:00,1974.8460487319926,0.0,-15961.157266916412,17936.003315648406
61,2030-01-01 15:15:00,1962.2272236836413,0.0,-15921.5706389276,17883.79786261124
62,2030-01-01 15:30:00,1970.0762760485068,0.0,-16004.78287651617,17974.859152564677
63,2030-01-01 15:45:00,1975.361543604084,0.0,-16046.855267677429,18022.216811281512
64,2030-01-01 16:00:00,2005.1157417125385,0.0,-16310.278905953941,18315.39464766648
65,2030-01-01 16:15:00,2054.0752755774124,0.0,-16498.15038371832,18552.22565929573
66,2030-01-01 16:30:00,2107.227643770225,0.0,-16738.369878064685,18845.59752183491
67,2030-01-01 16:45:00,2186.316456247287,0.0,-17030.02236137683,19216.338817624117
68,2030-01-01 17:00:00,2236.555919980896,0.0,-17480.810913156736,19717.366833137632
69,2030-01-01 17:15:00,2302.505733347287,0.0,-17572.234824914554,19874.74055826184
70,2030-01-01 17:30:00,2383.7516460995057,0.0,-17649.13322868846,20032.884874787967
71,2030-01-01 17:45:00,2457.433778677921,0.0,-17672.94155522444,20130.37533390236
72,2030-01-01 18:00:00,2525.721590652989,0.0,-17635.613573985815,20161.335164638804
73,2030-01-01 18:15:00,2596.017956102663,0.0,-17497.90987249693,20093.927828599593
74,2030-01-01 18:30:00,2648.6421521878215,0.0,-17326.71627579146,19975.35842797928
75,2030-01-01 18:45:00,2730.7082973386005,0.0,-17082.780934600305,19813.489231938904
76,2030-01-01 19:00:00,2848.5951762184104,0.0,-16954.106375438692,19802.701551657105
77,2030-01-01 19:15:00,2952.0781159529665,0.0,-16636.578842818675,19588.65695877164
78,2030-01-01 19:30:00,3087.0982753779717,0.0,-16334.8882202696,19421.986495647572
79,2030-01-01 19:45:00,3183.1725509295798,0.0,-15954.126749578347,19137.299300507926
80,2030-01-01 20:00:00,3236.0489637242304,0.0,-15697.004157746172,18933.053121470402
81,2030-01-01 20:15:00,3260.135526133941,0.0,-15389.83801651666,18649.9735426506
82,2030-01-01 20:30:00,3267.8419291255527,0.0,-15069.599622124057,18337.44155124961
83,2030-01-01 20:45:00,3331.836567166011,0.0,-14706.293193873986,18038.129761039996
84,2030-01-01 21:00:00,3421.9734211631485,0.0,-14600.159478187663,18022.13289935081
85,2030-01-01 21:15:00,3518.0476967147565,0.0,-14342.81466598488,17860.862362699638
86,2030-01-01 21:30:00,3603.1368488473786,0.0,-14130.022562716695,17733.159411564073
87,2030-01-01 21:45:00,3640.7077604988513,0.0,-14005.037452142198,17645.74521264105
88,2030-01-01 22:00:00,3674.964542459575,0.0,-14110.793729196348,17785.758271655923
89,2030-01-01 22:15:00,3727.7353153556674,0.0,-13823.352089112517,17551.087404468184
90,2030-01-01 22:30:00,3787.401461483751,0.0,-13490.694584578014,17278.096046061764
91,2030-01-01 22:45:00,3813.7741381245683,0.0,-13091.524728575689,16905.298866700257
92,2030-01-01 23:00:00,3861.9972356422372,0.0,-12763.688122216172,16625.68535785841
93,2030-01-01 23:15:00,3947.516517331899,0.0,-12327.399659036651,16274.916176368552
94,2030-01-01 23:30:00,4001.9837995977364,0.0,-11937.897003544851,15939.880803142587
95,2030-01-01 23:45:00,3954.2471303951697,0.0,-11699.2573668744,15653.50449726957
96,2030-01-02 00:00:00,3866.9532175975633,0.0,-11612.76838168689,15479.721599284454
97,2030-01-02 00:15:00,3822.6888540530776,0.0,-11535.030339887106,15357.719193940184
98,2030-01-02 00:30:00,3866.0885776256105,0.0,-11212.85306752084,15078.941645146451
99,2030-01-02 00:45:00,3958.0370840837686,0.0,-10921.06513295948,14879.102217043248
100,2030-01-02 01:00:00,4007.983990089919,0.0,-10731.296354468517,14739.280344558436
101,2030-01-02 01:15:00,4090.938298987508,0.0,-10493.753716061512,14584.69201504902
102,2030-01-02 01:30:00,4244.734614794014,0.0,-10330.687708465568,14575.422323259583
103,2030-01-02 01:45:00,4379.5069773607365,0.0,-10260.708495921746,14640.215473282482
104,2030-01-02 02:00:00,4528.479230911577,0.0,-10073.579984854994,14602.05921576657
