Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh,Restenergiebedarf in MWh
2030-08-27 21:30:00,4918.7315738694,0.0,4918.7315738694,5827.569804075249
2030-08-27 21:45:00,5016.384026034275,0.0,5016.384026034275,5741.167753370008
2030-08-27 22:00:00,5117.280022826936,0.0,5117.280022826936,5647.770743931685
2030-08-27 22:15:00,5282.819950694612,0.0,5282.819950694612,5395.230331828424
2030-08-27 22:30:00,5327.267717715815,0.0,5327.267717715815,5153.782116692051
2030-08-27 22:45:00,5290.701442389594,0.0,5290.701442389594,5091.848660470141
2030-08-27 23:00:00,5237.7407558549185,0.0,5237.7407558549185,5034.808241539822
2030-08-27 23:15:00,5138.260721897692,0.0,5138.260721897692,4942.788528988152
2030-08-27 23:30:00,5085.4845974474565,0.0,5085.4845974474565,4884.565097109286
2030-08-27 23:45:00,4916.139223423515,0.0,4916.139223423515,4947.660268328424
2030-08-28 00:00:00,4873.533711041417,0.0,4873.533711041417,4928.766506907437
2030-08-28 00:15:00,4871.680045905187,0.0,4871.680045905187,4852.120113076046
2030-08-28 00:30:00,4901.205339385486,0.0,4901.205339385486,4780.094797813976
2030-08-28 00:45:00,4802.189772754033,0.0,4802.189772754033,4773.610701356958
2030-08-28 01:00:00,4706.842352408875,0.0,4706.842352408875,4731.957925453823
2030-08-28 01:15:00,4446.576879991665,0.0,4446.576879991665,5016.972876769975
2030-08-28 01:30:00,4278.60796587403,0.0,4278.60796587403,5092.691471466319
2030-08-28 01:45:00,4127.767103285928,0.0,4127.767103285928,5177.7821974703775
2030-08-28 02:00:00,4143.4117436343495,0.0,4143.4117436343495,5143.887518859499
2030-08-28 02:15:00,4227.135565559907,0.0,4227.135565559907,5039.414117027478
2030-08-28 02:30:00,4311.618545376963,0.0,4311.618545376963,5005.682636997395
2030-08-28 02:45:00,4287.970182494022,0.0,4287.970182494022,4978.58178060805
2030-08-28 03:00:00,4292.83043566133,0.0,4292.83043566133,5045.47198039879
2030-08-28 03:15:00,4340.330329963157,0.0,4340.330329963157,4935.222749768605
2030-08-28 03:30:00,4515.6877324360885,0.0,4515.6877324360885,4802.617168955179
2030-08-28 03:45:00,4562.781023151468,0.0,4562.781023151468,4741.024803333689
2030-08-28 04:00:00,4514.376226457917,0.0,4514.376226457917,4831.429968726671
2030-08-28 04:15:00,4556.327206289992,0.0,4556.327206289992,4905.729252194389
2030-08-28 04:30:00,4590.584583448701,0.0,4590.584583448701,4991.72211416579
2030-08-28 04:45:00,4648.257471793447,0.0,4648.257471793447,5075.799542526599
2030-08-28 05:00:00,4747.437083554457,0.0,4747.437083554457,5325.119486096312
