Datum,Differenz in MWh,Year Month,Day,Sign,Group
2030-01-16 00:30:00,-5654.988077554812,2030 01,16,Negative,23
2030-01-16 00:45:00,-5072.319106113453,2030 01,16,Negative,23
2030-01-16 01:00:00,-4857.9060316205,2030 01,16,Negative,23
2030-01-16 01:15:00,-4797.030089664309,2030 01,16,Negative,23
2030-01-16 01:30:00,-4759.414728079006,2030 01,16,Negative,23
2030-01-16 01:45:00,-4828.460808561369,2030 01,16,Negative,23
2030-01-16 02:00:00,-4852.28273394021,2030 01,16,Negative,23
2030-01-16 02:15:00,-4568.759740723239,2030 01,16,Negative,23
2030-01-16 02:30:00,-4166.322854635146,2030 01,16,Negative,23
2030-01-16 02:45:00,-3949.707363008989,2030 01,16,Negative,23
2030-01-16 03:00:00,-4087.840124736127,2030 01,16,Negative,23
2030-01-16 03:15:00,-4259.9616382569875,2030 01,16,Negative,23
2030-01-16 03:30:00,-3915.6207597033062,2030 01,16,Negative,23
2030-01-16 03:45:00,-3465.5534656471355,2030 01,16,Negative,23
2030-01-16 04:00:00,-2903.127238275465,2030 01,16,Negative,23
2030-01-16 04:15:00,-2917.7037265115323,2030 01,16,Negative,23
2030-01-16 04:30:00,-2597.039296544899,2030 01,16,Negative,23
2030-01-16 04:45:00,-2176.6595420601807,2030 01,16,Negative,23
2030-01-16 05:00:00,-1327.1084893141888,2030 01,16,Negative,23
2030-01-16 05:15:00,-539.0882517969985,2030 01,16,Negative,23
2030-01-16 05:30:00,-92.95719415795975,2030 01,16,Negative,23
