,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
25,2030-01-01 06:15:00,-3731.6668420570404,102950.91853050175,-3731.6668420570404
26,2030-01-01 06:30:00,-3848.192995164949,106799.1115256667,-3848.192995164949
27,2030-01-01 06:45:00,-3810.2717156879335,110609.38324135463,-3810.2717156879335
28,2030-01-01 07:00:00,-4106.725215935145,114716.10845728978,-4106.725215935145
29,2030-01-01 07:15:00,-4063.66365318108,118779.77211047086,-4063.66365318108
30,2030-01-01 07:30:00,-4067.890818751257,122847.66292922212,-4067.890818751257
31,2030-01-01 07:45:00,-3901.2999637277044,126748.96289294983,-3901.2999637277044
32,2030-01-01 08:00:00,-4018.9329973498825,130767.89589029971,-4018.9329973498825
33,2030-01-01 08:15:00,-3912.564876747738,134680.46076704745,-3912.564876747738
34,2030-01-01 08:30:00,-3825.6354828594194,138506.09624990687,-3825.6354828594194
35,2030-01-01 08:45:00,-3856.3229819622884,142362.41923186916,-3856.3229819622884
36,2030-01-01 09:00:00,-3870.696638457617,146233.1158703268,-3870.696638457617
37,2030-01-01 09:15:00,-4000.5046113445715,150233.62048167136,-4000.5046113445715
38,2030-01-01 09:30:00,-4201.026406498688,154434.64688817004,-4201.026406498688
39,2030-01-01 09:45:00,-4664.364920296712,159099.01180846675,-4664.364920296712
40,2030-01-01 10:00:00,-5670.356330835119,164769.36813930186,-5670.356330835119
41,2030-01-01 10:15:00,-6108.678730374977,170878.04686967685,-6108.678730374977
42,2030-01-01 10:30:00,-6492.664858958135,177370.71172863498,-6492.664858958135
43,2030-01-01 10:45:00,-6701.483289631475,184072.19501826644,-6701.483289631475
44,2030-01-01 11:00:00,-6873.134655341673,190945.32967360812,-6873.134655341673
45,2030-01-01 11:15:00,-7127.248364576219,198072.57803818435,-7127.248364576219
46,2030-01-01 11:30:00,-7522.249682070669,205594.827720255,-7522.249682070669
47,2030-01-01 11:45:00,-7773.855664624529,213368.68338487955,-7773.855664624529
48,2030-01-01 12:00:00,-7967.191687932338,221335.87507281188,-7967.191687932338
49,2030-01-01 12:15:00,-7759.085746868572,229094.96081968045,-7759.085746868572
50,2030-01-01 12:30:00,-7543.480433397761,236638.4412530782,-7543.480433397761
51,2030-01-01 12:45:00,-7706.7521832846505,244345.19343636284,-7706.7521832846505
52,2030-01-01 13:00:00,-7584.90792087049,251930.10135723333,-7584.90792087049
