Datum,Differenz in MWh,Year Month,Day,Sign,Group
2030-08-13 13:30:00,41.214484477675796,2030 08,13,Positive,45
2030-08-13 13:45:00,337.0365643849964,2030 08,13,Positive,45
2030-08-13 14:00:00,523.5836154507779,2030 08,13,Positive,45
2030-08-13 14:15:00,769.1132278914883,2030 08,13,Positive,45
2030-08-13 14:30:00,999.4334080901299,2030 08,13,Positive,45
2030-08-13 14:45:00,1486.294713076566,2030 08,13,Positive,45
2030-08-13 15:00:00,2091.661237206061,2030 08,13,Positive,45
2030-08-13 15:15:00,2728.0328899405267,2030 08,13,Positive,45
2030-08-13 15:30:00,3322.2328792928565,2030 08,13,Positive,45
2030-08-13 15:45:00,3843.577203555433,2030 08,13,Positive,45
2030-08-13 16:00:00,4515.429648320607,2030 08,13,Positive,45
2030-08-13 16:15:00,5107.800749114402,2030 08,13,Positive,45
2030-08-13 16:30:00,5717.5522902808425,2030 08,13,Positive,45
2030-08-13 16:45:00,6257.238207903432,2030 08,13,Positive,45
2030-08-13 17:00:00,7310.341065645962,2030 08,13,Positive,45
2030-08-13 17:15:00,7962.185758023501,2030 08,13,Positive,45
2030-08-13 17:30:00,8788.541089815582,2030 08,13,Positive,45
2030-08-13 17:45:00,9542.914210793151,2030 08,13,Positive,45
2030-08-13 18:00:00,10511.770579839169,2030 08,13,Positive,45
2030-08-13 18:15:00,11027.190983947537,2030 08,13,Positive,45
2030-08-13 18:30:00,11572.687889702323,2030 08,13,Positive,45
2030-08-13 18:45:00,12053.080821230837,2030 08,13,Positive,45
2030-08-13 19:00:00,12561.23373137302,2030 08,13,Positive,45
2030-08-13 19:15:00,12649.472276993181,2030 08,13,Positive,45
2030-08-13 19:30:00,12669.385835772078,2030 08,13,Positive,45
2030-08-13 19:45:00,12741.858213817024,2030 08,13,Positive,45
2030-08-13 20:00:00,12830.039908549115,2030 08,13,Positive,45
2030-08-13 20:15:00,12698.615258478232,2030 08,13,Positive,45
2030-08-13 20:30:00,12556.791438502569,2030 08,13,Positive,45
2030-08-13 20:45:00,12515.89445801861,2030 08,13,Positive,45
2030-08-13 21:00:00,12690.382206886592,2030 08,13,Positive,45
2030-08-13 21:15:00,12680.85687379199,2030 08,13,Positive,45
2030-08-13 21:30:00,12552.524768840653,2030 08,13,Positive,45
2030-08-13 21:45:00,12433.266188701315,2030 08,13,Positive,45
2030-08-13 22:00:00,12296.43251212097,2030 08,13,Positive,45
2030-08-13 22:15:00,12169.03929508778,2030 08,13,Positive,45
2030-08-13 22:30:00,11950.717723591202,2030 08,13,Positive,45
2030-08-13 22:45:00,11703.152472116662,2030 08,13,Positive,45
2030-08-13 23:00:00,11443.685321561137,2030 08,13,Positive,45
2030-08-13 23:15:00,11253.326849560191,2030 08,13,Positive,45
2030-08-13 23:30:00,11101.312348646195,2030 08,13,Positive,45
2030-08-13 23:45:00,10995.939518535477,2030 08,13,Positive,45
2030-08-14 00:00:00,10828.940799687298,2030 08,14,Positive,45
2030-08-14 00:15:00,10784.135414583212,2030 08,14,Positive,45
2030-08-14 00:30:00,10695.808228818514,2030 08,14,Positive,45
2030-08-14 00:45:00,10668.333127121852,2030 08,14,Positive,45
2030-08-14 01:00:00,10439.580075181198,2030 08,14,Positive,45
2030-08-14 01:15:00,10425.112965849608,2030 08,14,Positive,45
2030-08-14 01:30:00,10350.405257967801,2030 08,14,Positive,45
2030-08-14 01:45:00,10328.404444322814,2030 08,14,Positive,45
2030-08-14 02:00:00,10239.246084727838,2030 08,14,Positive,45
2030-08-14 02:15:00,10203.01564709513,2030 08,14,Positive,45
2030-08-14 02:30:00,10149.819374758543,2030 08,14,Positive,45
2030-08-14 02:45:00,10197.901957363985,2030 08,14,Positive,45
2030-08-14 03:00:00,10269.312635448061,2030 08,14,Positive,45
2030-08-14 03:15:00,10301.413045117526,2030 08,14,Positive,45
2030-08-14 03:30:00,10387.714676571017,2030 08,14,Positive,45
2030-08-14 03:45:00,10402.498570140535,2030 08,14,Positive,45
2030-08-14 04:00:00,10563.816794394392,2030 08,14,Positive,45
2030-08-14 04:15:00,10697.792255325836,2030 08,14,Positive,45
2030-08-14 04:30:00,10898.51634372934,2030 08,14,Positive,45
2030-08-14 04:45:00,11059.889472624533,2030 08,14,Positive,45
2030-08-14 05:00:00,11507.44992212224,2030 08,14,Positive,45
2030-08-14 05:15:00,11583.028867852398,2030 08,14,Positive,45
2030-08-14 05:30:00,11823.471913137719,2030 08,14,Positive,45
2030-08-14 05:45:00,12041.492615336974,2030 08,14,Positive,45
2030-08-14 06:00:00,12486.115771618197,2030 08,14,Positive,45
2030-08-14 06:15:00,12585.417135438918,2030 08,14,Positive,45
2030-08-14 06:30:00,12502.238522096377,2030 08,14,Positive,45
2030-08-14 06:45:00,12365.430778973649,2030 08,14,Positive,45
2030-08-14 07:00:00,12159.057403144156,2030 08,14,Positive,45
2030-08-14 07:15:00,11808.028841279018,2030 08,14,Positive,45
2030-08-14 07:30:00,11468.592040065229,2030 08,14,Positive,45
2030-08-14 07:45:00,11050.87953411452,2030 08,14,Positive,45
2030-08-14 08:00:00,10424.822820415797,2030 08,14,Positive,45
2030-08-14 08:15:00,10028.106654930507,2030 08,14,Positive,45
2030-08-14 08:30:00,9390.273922671055,2030 08,14,Positive,45
2030-08-14 08:45:00,8718.063572038063,2030 08,14,Positive,45
2030-08-14 09:00:00,7920.651742570348,2030 08,14,Positive,45
2030-08-14 09:15:00,7532.549548225901,2030 08,14,Positive,45
2030-08-14 09:30:00,6995.427460688363,2030 08,14,Positive,45
2030-08-14 09:45:00,6513.566756621534,2030 08,14,Positive,45
2030-08-14 10:00:00,6025.520589850521,2030 08,14,Positive,45
2030-08-14 10:15:00,5693.998704797112,2030 08,14,Positive,45
2030-08-14 10:30:00,5416.785803717692,2030 08,14,Positive,45
2030-08-14 10:45:00,5169.5675746706,2030 08,14,Positive,45
2030-08-14 11:00:00,5033.030736812441,2030 08,14,Positive,45
2030-08-14 11:15:00,4996.078704775853,2030 08,14,Positive,45
2030-08-14 11:30:00,5036.612923755609,2030 08,14,Positive,45
2030-08-14 11:45:00,5069.335311423143,2030 08,14,Positive,45
2030-08-14 12:00:00,4800.136358725482,2030 08,14,Positive,45
2030-08-14 12:15:00,4765.82887279677,2030 08,14,Positive,45
2030-08-14 12:30:00,4698.117753655104,2030 08,14,Positive,45
2030-08-14 12:45:00,4688.740537524238,2030 08,14,Positive,45
2030-08-14 13:00:00,4865.391803268634,2030 08,14,Positive,45
2030-08-14 13:15:00,4955.428650040765,2030 08,14,Positive,45
2030-08-14 13:30:00,4877.068440753868,2030 08,14,Positive,45
2030-08-14 13:45:00,5141.405186767941,2030 08,14,Positive,45
2030-08-14 14:00:00,5355.302504246614,2030 08,14,Positive,45
2030-08-14 14:15:00,5568.096700905235,2030 08,14,Positive,45
2030-08-14 14:30:00,5865.69461134077,2030 08,14,Positive,45
2030-08-14 14:45:00,6340.895043858798,2030 08,14,Positive,45
2030-08-14 15:00:00,7086.397251146089,2030 08,14,Positive,45
2030-08-14 15:15:00,7415.843515827175,2030 08,14,Positive,45
2030-08-14 15:30:00,7895.735693294857,2030 08,14,Positive,45
2030-08-14 15:45:00,8478.214054371869,2030 08,14,Positive,45
2030-08-14 16:00:00,9163.90356305793,2030 08,14,Positive,45
2030-08-14 16:15:00,9802.05459494103,2030 08,14,Positive,45
2030-08-14 16:30:00,10352.484344730476,2030 08,14,Positive,45
2030-08-14 16:45:00,11182.534766159315,2030 08,14,Positive,45
2030-08-14 17:00:00,12128.853681591507,2030 08,14,Positive,45
2030-08-14 17:15:00,12750.879066394935,2030 08,14,Positive,45
2030-08-14 17:30:00,13609.209854841081,2030 08,14,Positive,45
2030-08-14 17:45:00,14360.044736268104,2030 08,14,Positive,45
2030-08-14 18:00:00,15040.745531385659,2030 08,14,Positive,45
2030-08-14 18:15:00,15591.24318918198,2030 08,14,Positive,45
2030-08-14 18:30:00,16005.788060222418,2030 08,14,Positive,45
2030-08-14 18:45:00,16523.810452135127,2030 08,14,Positive,45
2030-08-14 19:00:00,16912.266412052362,2030 08,14,Positive,45
2030-08-14 19:15:00,16803.591689116784,2030 08,14,Positive,45
2030-08-14 19:30:00,16802.919475552913,2030 08,14,Positive,45
2030-08-14 19:45:00,16649.598958463826,2030 08,14,Positive,45
2030-08-14 20:00:00,16346.814620316389,2030 08,14,Positive,45
2030-08-14 20:15:00,16168.065416869898,2030 08,14,Positive,45
2030-08-14 20:30:00,16048.43808892065,2030 08,14,Positive,45
2030-08-14 20:45:00,15890.140406232975,2030 08,14,Positive,45
2030-08-14 21:00:00,15799.15462597703,2030 08,14,Positive,45
2030-08-14 21:15:00,15680.175867487778,2030 08,14,Positive,45
2030-08-14 21:30:00,15466.877253756442,2030 08,14,Positive,45
2030-08-14 21:45:00,15232.011666486858,2030 08,14,Positive,45
2030-08-14 22:00:00,14957.31971905585,2030 08,14,Positive,45
2030-08-14 22:15:00,14647.881336629222,2030 08,14,Positive,45
2030-08-14 22:30:00,14195.524759530432,2030 08,14,Positive,45
2030-08-14 22:45:00,13926.520365144876,2030 08,14,Positive,45
2030-08-14 23:00:00,13588.987503237866,2030 08,14,Positive,45
2030-08-14 23:15:00,13283.19787515443,2030 08,14,Positive,45
2030-08-14 23:30:00,13055.910292876602,2030 08,14,Positive,45
2030-08-14 23:45:00,12725.312083257173,2030 08,14,Positive,45
2030-08-15 00:00:00,12667.97203494725,2030 08,15,Positive,45
2030-08-15 00:15:00,12558.621742137884,2030 08,15,Positive,45
2030-08-15 00:30:00,12351.485755829972,2030 08,15,Positive,45
2030-08-15 00:45:00,12104.943137878563,2030 08,15,Positive,45
2030-08-15 01:00:00,12030.35657912002,2030 08,15,Positive,45
2030-08-15 01:15:00,11871.85560740838,2030 08,15,Positive,45
2030-08-15 01:30:00,11840.881819328917,2030 08,15,Positive,45
2030-08-15 01:45:00,11660.881336644878,2030 08,15,Positive,45
2030-08-15 02:00:00,11414.909005784519,2030 08,15,Positive,45
2030-08-15 02:15:00,11329.759135338772,2030 08,15,Positive,45
2030-08-15 02:30:00,11473.963582768203,2030 08,15,Positive,45
2030-08-15 02:45:00,11627.615260671611,2030 08,15,Positive,45
2030-08-15 03:00:00,11673.033133266803,2030 08,15,Positive,45
2030-08-15 03:15:00,11652.946752235923,2030 08,15,Positive,45
2030-08-15 03:30:00,11667.389541658882,2030 08,15,Positive,45
2030-08-15 03:45:00,11579.821759507913,2030 08,15,Positive,45
2030-08-15 04:00:00,11473.597966927562,2030 08,15,Positive,45
2030-08-15 04:15:00,11268.56530107322,2030 08,15,Positive,45
2030-08-15 04:30:00,11491.602334165678,2030 08,15,Positive,45
2030-08-15 04:45:00,11712.276486387284,2030 08,15,Positive,45
2030-08-15 05:00:00,12229.298447784031,2030 08,15,Positive,45
2030-08-15 05:15:00,12099.917071821843,2030 08,15,Positive,45
2030-08-15 05:30:00,12232.69885587529,2030 08,15,Positive,45
2030-08-15 05:45:00,12448.863211434416,2030 08,15,Positive,45
2030-08-15 06:00:00,12900.151827163396,2030 08,15,Positive,45
2030-08-15 06:15:00,13078.48084169814,2030 08,15,Positive,45
2030-08-15 06:30:00,13155.2148456572,2030 08,15,Positive,45
2030-08-15 06:45:00,13153.057605318183,2030 08,15,Positive,45
2030-08-15 07:00:00,13194.644714145123,2030 08,15,Positive,45
2030-08-15 07:15:00,13043.713398362335,2030 08,15,Positive,45
2030-08-15 07:30:00,12877.017148777019,2030 08,15,Positive,45
2030-08-15 07:45:00,12665.553875671536,2030 08,15,Positive,45
2030-08-15 08:00:00,12250.497928763103,2030 08,15,Positive,45
2030-08-15 08:15:00,11899.346736147772,2030 08,15,Positive,45
2030-08-15 08:30:00,11337.312617777492,2030 08,15,Positive,45
2030-08-15 08:45:00,10556.126904466433,2030 08,15,Positive,45
2030-08-15 09:00:00,9884.19885471417,2030 08,15,Positive,45
2030-08-15 09:15:00,9436.223633812851,2030 08,15,Positive,45
2030-08-15 09:30:00,9033.569673844564,2030 08,15,Positive,45
2030-08-15 09:45:00,8718.273289683026,2030 08,15,Positive,45
2030-08-15 10:00:00,8256.373150232224,2030 08,15,Positive,45
2030-08-15 10:15:00,7972.955043234691,2030 08,15,Positive,45
2030-08-15 10:30:00,7848.258368374665,2030 08,15,Positive,45
2030-08-15 10:45:00,7816.430485499161,2030 08,15,Positive,45
2030-08-15 11:00:00,7736.768677085929,2030 08,15,Positive,45
2030-08-15 11:15:00,7672.681445981423,2030 08,15,Positive,45
2030-08-15 11:30:00,7596.346193335641,2030 08,15,Positive,45
2030-08-15 11:45:00,7630.908324157463,2030 08,15,Positive,45
2030-08-15 12:00:00,7304.331011896442,2030 08,15,Positive,45
2030-08-15 12:15:00,7126.767107159241,2030 08,15,Positive,45
2030-08-15 12:30:00,7332.073672095155,2030 08,15,Positive,45
2030-08-15 12:45:00,7380.591536309474,2030 08,15,Positive,45
2030-08-15 13:00:00,7397.620533096,2030 08,15,Positive,45
2030-08-15 13:15:00,7548.772774162955,2030 08,15,Positive,45
2030-08-15 13:30:00,7701.875458739945,2030 08,15,Positive,45
2030-08-15 13:45:00,7718.450312805897,2030 08,15,Positive,45
2030-08-15 14:00:00,8033.490064827432,2030 08,15,Positive,45
2030-08-15 14:15:00,8683.839451549668,2030 08,15,Positive,45
2030-08-15 14:30:00,8845.815180982358,2030 08,15,Positive,45
2030-08-15 14:45:00,9011.36975025794,2030 08,15,Positive,45
2030-08-15 15:00:00,9416.012408927407,2030 08,15,Positive,45
2030-08-15 15:15:00,9632.648564378082,2030 08,15,Positive,45
2030-08-15 15:30:00,10023.769640168275,2030 08,15,Positive,45
2030-08-15 15:45:00,10298.316653713375,2030 08,15,Positive,45
2030-08-15 16:00:00,10922.80069671442,2030 08,15,Positive,45
2030-08-15 16:15:00,11314.380932565953,2030 08,15,Positive,45
2030-08-15 16:30:00,11874.43089761096,2030 08,15,Positive,45
2030-08-15 16:45:00,12397.047311650314,2030 08,15,Positive,45
2030-08-15 17:00:00,13102.225617265573,2030 08,15,Positive,45
2030-08-15 17:15:00,13644.569961348061,2030 08,15,Positive,45
2030-08-15 17:30:00,14187.69461530315,2030 08,15,Positive,45
2030-08-15 17:45:00,14703.860942761288,2030 08,15,Positive,45
2030-08-15 18:00:00,15429.93063486813,2030 08,15,Positive,45
2030-08-15 18:15:00,15868.33771885842,2030 08,15,Positive,45
2030-08-15 18:30:00,16283.512792874413,2030 08,15,Positive,45
2030-08-15 18:45:00,16496.323072865984,2030 08,15,Positive,45
2030-08-15 19:00:00,16791.980698163905,2030 08,15,Positive,45
2030-08-15 19:15:00,16787.007193292848,2030 08,15,Positive,45
2030-08-15 19:30:00,16738.357582102166,2030 08,15,Positive,45
2030-08-15 19:45:00,16691.404911553676,2030 08,15,Positive,45
2030-08-15 20:00:00,16467.214821629663,2030 08,15,Positive,45
2030-08-15 20:15:00,16322.923704245326,2030 08,15,Positive,45
2030-08-15 20:30:00,16340.873978164582,2030 08,15,Positive,45
2030-08-15 20:45:00,16166.339988299585,2030 08,15,Positive,45
2030-08-15 21:00:00,16305.577522011445,2030 08,15,Positive,45
2030-08-15 21:15:00,16149.413366302542,2030 08,15,Positive,45
2030-08-15 21:30:00,15803.948721568999,2030 08,15,Positive,45
2030-08-15 21:45:00,15460.683040052912,2030 08,15,Positive,45
2030-08-15 22:00:00,15107.157923919534,2030 08,15,Positive,45
2030-08-15 22:15:00,14878.632146083097,2030 08,15,Positive,45
2030-08-15 22:30:00,14562.082924842596,2030 08,15,Positive,45
2030-08-15 22:45:00,14180.131049881602,2030 08,15,Positive,45
2030-08-15 23:00:00,13821.997432457769,2030 08,15,Positive,45
2030-08-15 23:15:00,13585.365087664655,2030 08,15,Positive,45
2030-08-15 23:30:00,13348.403324044477,2030 08,15,Positive,45
2030-08-15 23:45:00,13094.578857017032,2030 08,15,Positive,45
2030-08-16 00:00:00,12952.103071634036,2030 08,16,Positive,45
2030-08-16 00:15:00,12831.92943150671,2030 08,16,Positive,45
2030-08-16 00:30:00,12648.68303067162,2030 08,16,Positive,45
2030-08-16 00:45:00,12546.308981197744,2030 08,16,Positive,45
2030-08-16 01:00:00,12226.446015508012,2030 08,16,Positive,45
2030-08-16 01:15:00,12144.618161169488,2030 08,16,Positive,45
2030-08-16 01:30:00,11962.174203745222,2030 08,16,Positive,45
2030-08-16 01:45:00,11858.184375949917,2030 08,16,Positive,45
2030-08-16 02:00:00,11720.390580404528,2030 08,16,Positive,45
2030-08-16 02:15:00,11831.430401874686,2030 08,16,Positive,45
2030-08-16 02:30:00,11793.772412734734,2030 08,16,Positive,45
2030-08-16 02:45:00,11758.170189708042,2030 08,16,Positive,45
2030-08-16 03:00:00,11954.41542437402,2030 08,16,Positive,45
2030-08-16 03:15:00,11928.09196865459,2030 08,16,Positive,45
2030-08-16 03:30:00,12002.625073903573,2030 08,16,Positive,45
2030-08-16 03:45:00,11909.332108767265,2030 08,16,Positive,45
2030-08-16 04:00:00,12051.680618687526,2030 08,16,Positive,45
2030-08-16 04:15:00,12013.407573274533,2030 08,16,Positive,45
2030-08-16 04:30:00,12103.416300672558,2030 08,16,Positive,45
2030-08-16 04:45:00,12318.242773889064,2030 08,16,Positive,45
2030-08-16 05:00:00,12722.751557164243,2030 08,16,Positive,45
2030-08-16 05:15:00,12950.075661759864,2030 08,16,Positive,45
2030-08-16 05:30:00,13212.3489358958,2030 08,16,Positive,45
2030-08-16 05:45:00,13372.224373879804,2030 08,16,Positive,45
2030-08-16 06:00:00,13822.999994111007,2030 08,16,Positive,45
2030-08-16 06:15:00,13974.779065389506,2030 08,16,Positive,45
2030-08-16 06:30:00,13859.753831791339,2030 08,16,Positive,45
2030-08-16 06:45:00,13787.820690883538,2030 08,16,Positive,45
2030-08-16 07:00:00,13646.983814783829,2030 08,16,Positive,45
2030-08-16 07:15:00,13403.73384696362,2030 08,16,Positive,45
2030-08-16 07:30:00,13058.932508677677,2030 08,16,Positive,45
2030-08-16 07:45:00,12664.277476262097,2030 08,16,Positive,45
2030-08-16 08:00:00,12200.028882771274,2030 08,16,Positive,45
2030-08-16 08:15:00,11744.27104029217,2030 08,16,Positive,45
2030-08-16 08:30:00,11142.601449661483,2030 08,16,Positive,45
2030-08-16 08:45:00,10507.559140589801,2030 08,16,Positive,45
2030-08-16 09:00:00,9690.454440223768,2030 08,16,Positive,45
2030-08-16 09:15:00,9304.941043455623,2030 08,16,Positive,45
2030-08-16 09:30:00,8921.183076439354,2030 08,16,Positive,45
2030-08-16 09:45:00,8395.860854244043,2030 08,16,Positive,45
2030-08-16 10:00:00,7734.812833776321,2030 08,16,Positive,45
2030-08-16 10:15:00,7350.480600741483,2030 08,16,Positive,45
2030-08-16 10:30:00,7010.426801270705,2030 08,16,Positive,45
2030-08-16 10:45:00,6672.474458125596,2030 08,16,Positive,45
2030-08-16 11:00:00,6542.070455235209,2030 08,16,Positive,45
2030-08-16 11:15:00,6473.482308421133,2030 08,16,Positive,45
2030-08-16 11:30:00,6351.2178154142075,2030 08,16,Positive,45
2030-08-16 11:45:00,6209.574752634429,2030 08,16,Positive,45
2030-08-16 12:00:00,5770.060910985416,2030 08,16,Positive,45
2030-08-16 12:15:00,5769.244360530998,2030 08,16,Positive,45
2030-08-16 12:30:00,5771.168546508547,2030 08,16,Positive,45
2030-08-16 12:45:00,5889.226800506007,2030 08,16,Positive,45
2030-08-16 13:00:00,5941.583758086279,2030 08,16,Positive,45
2030-08-16 13:15:00,5948.695681071009,2030 08,16,Positive,45
2030-08-16 13:30:00,6003.190372387438,2030 08,16,Positive,45
2030-08-16 13:45:00,6199.370498749904,2030 08,16,Positive,45
2030-08-16 14:00:00,6563.739127774692,2030 08,16,Positive,45
2030-08-16 14:15:00,6820.930808675486,2030 08,16,Positive,45
2030-08-16 14:30:00,7140.232108873395,2030 08,16,Positive,45
2030-08-16 14:45:00,7533.229081286909,2030 08,16,Positive,45
2030-08-16 15:00:00,7986.056310645199,2030 08,16,Positive,45
2030-08-16 15:15:00,8366.219376363539,2030 08,16,Positive,45
2030-08-16 15:30:00,8925.643771453653,2030 08,16,Positive,45
2030-08-16 15:45:00,9405.752847821701,2030 08,16,Positive,45
2030-08-16 16:00:00,10103.220306645067,2030 08,16,Positive,45
2030-08-16 16:15:00,10640.011076706973,2030 08,16,Positive,45
2030-08-16 16:30:00,11255.713396379273,2030 08,16,Positive,45
2030-08-16 16:45:00,11940.136118081073,2030 08,16,Positive,45
2030-08-16 17:00:00,12947.886346767851,2030 08,16,Positive,45
2030-08-16 17:15:00,13803.681587339925,2030 08,16,Positive,45
2030-08-16 17:30:00,14426.031693116478,2030 08,16,Positive,45
2030-08-16 17:45:00,14968.426586670197,2030 08,16,Positive,45
2030-08-16 18:00:00,15681.951949409178,2030 08,16,Positive,45
2030-08-16 18:15:00,15992.878415414798,2030 08,16,Positive,45
2030-08-16 18:30:00,16367.167624629787,2030 08,16,Positive,45
2030-08-16 18:45:00,16610.206023710794,2030 08,16,Positive,45
2030-08-16 19:00:00,16910.270830254132,2030 08,16,Positive,45
2030-08-16 19:15:00,16791.91640392495,2030 08,16,Positive,45
2030-08-16 19:30:00,16629.2941169674,2030 08,16,Positive,45
2030-08-16 19:45:00,16501.52504967948,2030 08,16,Positive,45
2030-08-16 20:00:00,16265.586159790724,2030 08,16,Positive,45
2030-08-16 20:15:00,16014.583841356209,2030 08,16,Positive,45
2030-08-16 20:30:00,15966.350329276529,2030 08,16,Positive,45
2030-08-16 20:45:00,16029.032730842377,2030 08,16,Positive,45
2030-08-16 21:00:00,15779.059277297849,2030 08,16,Positive,45
2030-08-16 21:15:00,15489.535304228397,2030 08,16,Positive,45
2030-08-16 21:30:00,15163.783900283233,2030 08,16,Positive,45
2030-08-16 21:45:00,14825.884965073828,2030 08,16,Positive,45
2030-08-16 22:00:00,14467.550974768008,2030 08,16,Positive,45
2030-08-16 22:15:00,14169.255186347942,2030 08,16,Positive,45
2030-08-16 22:30:00,13785.52668051294,2030 08,16,Positive,45
2030-08-16 22:45:00,13484.503139098833,2030 08,16,Positive,45
2030-08-16 23:00:00,13086.276615398772,2030 08,16,Positive,45
2030-08-16 23:15:00,12767.06424204362,2030 08,16,Positive,45
2030-08-16 23:30:00,12510.516312116677,2030 08,16,Positive,45
2030-08-16 23:45:00,12214.544099758361,2030 08,16,Positive,45
2030-08-17 00:00:00,11850.915628098212,2030 08,17,Positive,45
2030-08-17 00:15:00,11628.362300408302,2030 08,17,Positive,45
2030-08-17 00:30:00,11458.800002086122,2030 08,17,Positive,45
2030-08-17 00:45:00,11362.645681382099,2030 08,17,Positive,45
2030-08-17 01:00:00,11260.717033215058,2030 08,17,Positive,45
2030-08-17 01:15:00,11154.573112605001,2030 08,17,Positive,45
2030-08-17 01:30:00,11167.511607456901,2030 08,17,Positive,45
2030-08-17 01:45:00,11078.930654089767,2030 08,17,Positive,45
2030-08-17 02:00:00,10964.617558440763,2030 08,17,Positive,45
2030-08-17 02:15:00,10947.965675848296,2030 08,17,Positive,45
2030-08-17 02:30:00,10985.268946494783,2030 08,17,Positive,45
2030-08-17 02:45:00,11024.451060825006,2030 08,17,Positive,45
2030-08-17 03:00:00,11136.944543590904,2030 08,17,Positive,45
2030-08-17 03:15:00,11048.51526366845,2030 08,17,Positive,45
2030-08-17 03:30:00,11045.681695014013,2030 08,17,Positive,45
2030-08-17 03:45:00,11121.615412328043,2030 08,17,Positive,45
2030-08-17 04:00:00,11227.877549551195,2030 08,17,Positive,45
2030-08-17 04:15:00,11339.330016903627,2030 08,17,Positive,45
2030-08-17 04:30:00,11350.290873936383,2030 08,17,Positive,45
2030-08-17 04:45:00,11522.131384148382,2030 08,17,Positive,45
2030-08-17 05:00:00,11897.747905554997,2030 08,17,Positive,45
2030-08-17 05:15:00,12093.472218964836,2030 08,17,Positive,45
2030-08-17 05:30:00,12342.216841899437,2030 08,17,Positive,45
2030-08-17 05:45:00,12641.904012359922,2030 08,17,Positive,45
2030-08-17 06:00:00,13124.062316179574,2030 08,17,Positive,45
2030-08-17 06:15:00,13273.998294583917,2030 08,17,Positive,45
2030-08-17 06:30:00,13239.52327772891,2030 08,17,Positive,45
2030-08-17 06:45:00,13197.95240192513,2030 08,17,Positive,45
2030-08-17 07:00:00,13191.567647659223,2030 08,17,Positive,45
2030-08-17 07:15:00,13021.695365769829,2030 08,17,Positive,45
2030-08-17 07:30:00,12825.605578394185,2030 08,17,Positive,45
2030-08-17 07:45:00,12602.440480750749,2030 08,17,Positive,45
2030-08-17 08:00:00,12317.526670889603,2030 08,17,Positive,45
2030-08-17 08:15:00,12094.173151147244,2030 08,17,Positive,45
2030-08-17 08:30:00,11775.22901671746,2030 08,17,Positive,45
2030-08-17 08:45:00,11355.426494436764,2030 08,17,Positive,45
2030-08-17 09:00:00,10872.520521082697,2030 08,17,Positive,45
2030-08-17 09:15:00,10526.896613098577,2030 08,17,Positive,45
2030-08-17 09:30:00,10393.134954024254,2030 08,17,Positive,45
2030-08-17 09:45:00,10084.635533960964,2030 08,17,Positive,45
2030-08-17 10:00:00,9598.571900562885,2030 08,17,Positive,45
2030-08-17 10:15:00,9339.727688099394,2030 08,17,Positive,45
2030-08-17 10:30:00,9285.979259171678,2030 08,17,Positive,45
2030-08-17 10:45:00,9035.471852862991,2030 08,17,Positive,45
2030-08-17 11:00:00,8841.664514554126,2030 08,17,Positive,45
2030-08-17 11:15:00,8823.982643042338,2030 08,17,Positive,45
2030-08-17 11:30:00,8833.756251482051,2030 08,17,Positive,45
2030-08-17 11:45:00,8892.691177383012,2030 08,17,Positive,45
2030-08-17 12:00:00,8678.873018399456,2030 08,17,Positive,45
2030-08-17 12:15:00,8575.40543728879,2030 08,17,Positive,45
2030-08-17 12:30:00,8505.806575671884,2030 08,17,Positive,45
2030-08-17 12:45:00,8556.024638630339,2030 08,17,Positive,45
2030-08-17 13:00:00,8607.312759156926,2030 08,17,Positive,45
2030-08-17 13:15:00,8657.133623243957,2030 08,17,Positive,45
2030-08-17 13:30:00,8799.448046861682,2030 08,17,Positive,45
2030-08-17 13:45:00,9059.514976748587,2030 08,17,Positive,45
2030-08-17 14:00:00,9299.996373804972,2030 08,17,Positive,45
2030-08-17 14:15:00,9471.937174212486,2030 08,17,Positive,45
2030-08-17 14:30:00,9629.06898873413,2030 08,17,Positive,45
2030-08-17 14:45:00,10007.96062428594,2030 08,17,Positive,45
2030-08-17 15:00:00,10303.454769710923,2030 08,17,Positive,45
2030-08-17 15:15:00,10478.837059373313,2030 08,17,Positive,45
2030-08-17 15:30:00,10911.263556153648,2030 08,17,Positive,45
2030-08-17 15:45:00,11237.120600666278,2030 08,17,Positive,45
2030-08-17 16:00:00,11750.497003026172,2030 08,17,Positive,45
2030-08-17 16:15:00,12190.332874119318,2030 08,17,Positive,45
2030-08-17 16:30:00,12616.827421073598,2030 08,17,Positive,45
2030-08-17 16:45:00,13119.641307345533,2030 08,17,Positive,45
2030-08-17 17:00:00,13573.816931328784,2030 08,17,Positive,45
2030-08-17 17:15:00,13999.738708923029,2030 08,17,Positive,45
2030-08-17 17:30:00,14520.15703261066,2030 08,17,Positive,45
2030-08-17 17:45:00,15039.46565765587,2030 08,17,Positive,45
2030-08-17 18:00:00,15573.988675854682,2030 08,17,Positive,45
2030-08-17 18:15:00,15886.251356204637,2030 08,17,Positive,45
2030-08-17 18:30:00,16295.13105246027,2030 08,17,Positive,45
2030-08-17 18:45:00,16538.28148866372,2030 08,17,Positive,45
2030-08-17 19:00:00,16665.97522154123,2030 08,17,Positive,45
2030-08-17 19:15:00,16646.66269571577,2030 08,17,Positive,45
2030-08-17 19:30:00,16487.103535608527,2030 08,17,Positive,45
2030-08-17 19:45:00,16459.98082501639,2030 08,17,Positive,45
