,Datum,Photovoltaik,Wind Onshore,Wind Offshore
0,2018-01-01 00:00:00,0.0,0.5385702941916991,0.5878043951692734
1,2018-01-01 00:15:00,0.0,0.549900257587202,0.5915660265294002
2,2018-01-01 00:30:00,0.0,0.557182422094397,0.5775094040784003
3,2018-01-01 00:45:00,0.0,0.5625084732632232,0.550980003959612
4,2018-01-01 01:00:00,0.0,0.5690740417949761,0.5731538309245694
5,2018-01-01 01:15:00,0.0,0.5687254275366529,0.594931696693724
6,2018-01-01 01:30:00,0.0,0.5755621404915461,0.600277172837062
7,2018-01-01 01:45:00,0.0,0.5826893653283752,0.6056226489804
8,2018-01-01 02:00:00,0.0,0.585594484147735,0.6115620669174421
9,2018-01-01 02:15:00,0.0,0.5868921038870489,0.6121560087111463
10,2018-01-01 02:30:00,0.0,0.5817790947649759,0.6141358146901603
11,2018-01-01 02:45:00,0.0,0.583289756551043,0.6117600475153435
12,2018-01-01 03:00:00,0.0,0.5964983634497317,0.610572163927935
13,2018-01-01 03:15:00,0.0,0.6021536614180854,0.6198772520293011
14,2018-01-01 03:30:00,0.0,0.6012821257722775,0.6234409027915264
15,2018-01-01 03:45:00,0.0,0.6032963414870335,0.6283904177390616
16,2018-01-01 04:00:00,0.0,0.6005655297968353,0.6365076222530192
17,2018-01-01 04:15:00,0.0,0.6021149265004939,0.6347257968719066
18,2018-01-01 04:30:00,0.0,0.6001781806209208,0.6311621461096812
19,2018-01-01 04:45:00,0.0,0.599868301280189,0.6392793506236388
20,2018-01-01 05:00:00,0.0,0.6098619100187864,0.6497723223124133
21,2018-01-01 05:15:00,0.0,0.6113919392636492,0.6501682835082162
22,2018-01-01 05:30:00,0.0,0.6116630836867895,0.6477925163333993
23,2018-01-01 05:45:00,0.0,0.6100168496891523,0.6485844387250049
24,2018-01-01 06:00:00,0.0,0.6071117308697925,0.651554147693526
25,2018-01-01 06:15:00,0.0,0.599655259233436,0.6511581864977232
26,2018-01-01 06:30:00,0.0,0.5926248716905855,0.6501682835082162
27,2018-01-01 06:45:00,0.0,0.5947940270757074,0.6511581864977232
28,2018-01-01 07:00:00,0.0,0.591579028915616,0.6489803999208078
29,2018-01-01 07:15:00,0.0,0.5932833652896403,0.6491783805187091
30,2018-01-01 07:30:00,0.0,0.5817597273061802,0.6499703029103148
31,2018-01-01 07:45:00,0.0,0.5851877675130246,0.6483864581271035
32,2018-01-01 08:00:00,4.6724605177086255e-05,0.5799391861793814,0.6491783805187091
33,2018-01-01 08:15:00,0.0006541444724792075,0.5841419247380552,0.6503662641061176
34,2018-01-01 08:30:00,0.004228576768526306,0.580617047237232,0.6501682835082162
35,2018-01-01 08:45:00,0.01128399215026633,0.5805008424844577,0.6493763611166106
36,2018-01-01 09:00:00,0.020745724698626296,0.5848778881722929,0.649574341714512
37,2018-01-01 09:15:00,0.030160732641809178,0.5919857455503263,0.6473965551375965
38,2018-01-01 09:30:00,0.04130455097654425,0.5893905060716983,0.6473965551375965
39,2018-01-01 09:45:00,0.05403700588730025,0.5907074932698081,0.6485844387250049
40,2018-01-01 10:00:00,0.06882534342584805,0.601746944783375,0.6319540685012869
41,2018-01-01 10:15:00,0.08681431641902626,0.6078670617628261,0.6347257968719066
42,2018-01-01 10:30:00,0.1035183627698346,0.6101911568183138,0.6301722431201742
43,2018-01-01 10:45:00,0.11807307728249697,0.610830282958573,0.630568204315977
44,2018-01-01 11:00:00,0.12772170825156529,0.6189646156527802,0.643238962581667
45,2018-01-01 11:15:00,0.13893561349406597,0.6231092518350667,0.6503662641061176
46,2018-01-01 11:30:00,0.1458274927576862,0.6173377491139388,0.6450207879627796
47,2018-01-01 11:45:00,0.1482104476217176,0.6135417271899753,0.634923777469808
48,2018-01-01 12:00:00,0.15320998037566583,0.61061724091182,0.6499703029103148
49,2018-01-01 12:15:00,0.15047659097280627,0.6072860379989542,0.650564244704019
50,2018-01-01 12:30:00,0.1476731146621811,0.6060077857184358,0.6519501088893288
51,2018-01-01 12:45:00,0.14757966545182694,0.5955299905099452,0.6487824193229064
52,2018-01-01 13:00:00,0.1426969442108214,0.586311080123177,0.649574341714512
53,2018-01-01 13:15:00,0.1375338753387534,0.5684155481959212,0.6497723223124133
54,2018-01-01 13:30:00,0.12858611344734136,0.5556330253907384,0.6503662641061176
55,2018-01-01 13:45:00,0.12244182786655453,0.5357426452075223,0.6501682835082162
56,2018-01-01 14:00:00,0.11237267545089244,0.5127147366993977,0.6507622253019204
57,2018-01-01 14:15:00,0.10069152415662087,0.5005132376580869,0.6499703029103148
58,2018-01-01 14:30:00,0.0885197645079899,0.4848643309511359,0.6471985745396951
59,2018-01-01 14:45:00,0.07485281749369217,0.46590358879011484,0.6470005939417937
60,2018-01-01 15:00:00,0.05938697318007663,0.44957682102531327,0.7994456543258761
61,2018-01-01 15:15:00,0.04373423044575273,0.4366393585497647,0.8443872500494951
62,2018-01-01 15:30:00,0.02803476310625175,0.4263939728468228,0.8538903187487626
63,2018-01-01 15:45:00,0.01345668629100084,0.4077237425677377,0.8505246485844388
64,2018-01-01 16:00:00,0.0034108961779272967,0.395657815737997,0.8311225499901009
65,2018-01-01 16:15:00,0.00030370993365106064,0.3842891174249027,0.8041971886755098
66,2018-01-01 16:30:00,0.0,0.3716227993724943,0.7796475945357355
67,2018-01-01 16:45:00,9.344921035417251e-05,0.36619991090968956,0.7509404078400317
68,2018-01-01 17:00:00,0.0,0.3619390699746286,0.7311423480498911
69,2018-01-01 17:15:00,0.0,0.3610094319524335,0.7446050287071867
70,2018-01-01 17:30:00,0.0,0.3559932601243391,0.7273807166897645
71,2018-01-01 17:45:00,0.0,0.35064784149671724,0.7117402494555534
72,2018-01-01 18:00:00,0.0,0.34832374644122943,0.6743219164521876
73,2018-01-01 18:15:00,0.0,0.3502023899444154,0.649574341714512
74,2018-01-01 18:30:00,0.0,0.34694865686673254,0.6279944565432588
75,2018-01-01 18:45:00,0.0,0.3435012492010923,0.6208671550188082
76,2018-01-01 19:00:00,0.0,0.34301706273119903,0.6200752326272025
77,2018-01-01 19:15:00,0.0,0.34216489454418686,0.6157196594733716
78,2018-01-01 19:30:00,0.0,0.3402281486646137,0.6103741833300337
79,2018-01-01 19:45:00,0.0,0.33676137354017777,0.6068105325678084
80,2018-01-01 20:00:00,0.0,0.32839463134042185,0.5953276578895268
81,2018-01-01 20:15:00,0.0,0.3247535490868243,0.5769154622846961
82,2018-01-01 20:30:00,0.0,0.32304921271279996,0.5588992278756681
83,2018-01-01 20:45:00,0.0,0.3173551798268549,0.5272223322114433
84,2018-01-01 21:00:00,0.0,0.3179749385083183,0.5189071470995842
85,2018-01-01 21:15:00,0.0,0.31979547963511706,0.49851514551573944
86,2018-01-01 21:30:00,0.0,0.32033776848139756,0.5004949514947535
87,2018-01-01 21:45:00,0.0,0.31855596227219024,0.5012868738863592
88,2018-01-01 22:00:00,0.0,0.31338485077372996,0.48465650366264107
89,2018-01-01 22:15:00,0.0,0.3108864485890806,0.4717877647990497
90,2018-01-01 22:30:00,0.0,0.3147018379718397,0.44704019006137397
91,2018-01-01 22:45:00,0.0,0.3120678635756202,0.44981191843199364
92,2018-01-01 23:00:00,0.0,0.30774892026417217,0.4395169273411206
93,2018-01-01 23:15:00,0.0,0.30755524567621484,0.4013066719461493
94,2018-01-01 23:30:00,0.0,0.3078263900993551,0.3666600673134033
95,2018-01-01 23:45:00,0.0,0.30753587821741907,0.32706394773312214
96,2018-01-02 00:00:00,0.0,0.3056061594733877,0.2957657007724299
97,2018-01-02 00:15:00,0.0,0.30204269094720876,0.29438084464841185
98,2018-01-02 00:30:00,0.0,0.29906022272421123,0.30367916433824743
99,2018-01-02 00:45:00,0.0,0.2966974881579404,0.30447051069482917
100,2018-01-02 01:00:00,0.0,0.29663938812762225,0.3165385426327009
101,2018-01-02 01:15:00,0.0,0.29642635468312245,0.31732988898928266
102,2018-01-02 01:30:00,0.0,0.29617458788507717,0.32128662077219144
103,2018-01-02 01:45:00,0.0,0.29412172014716975,0.317923398756719
104,2018-01-02 02:00:00,0.0,0.29088748512612694,0.3048661838731201
105,2018-01-02 02:15:00,0.0,0.2846320485285411,0.2991289227879024
106,2018-01-02 02:30:00,0.0,0.2835281479524966,0.29734839348559344
107,2018-01-02 02:45:00,0.0,0.2810492133255895,0.30941642542346515
108,2018-01-02 03:00:00,0.0,0.27862837872900054,0.3230671500745004
109,2018-01-02 03:15:00,0.0,0.28215311390163406,0.33711354790382647
110,2018-01-02 03:30:00,0.0,0.28536798224590415,0.33830056743869913
111,2018-01-02 03:45:00,0.0,0.28414788160922333,0.3448291748804986
112,2018-01-02 04:00:00,0.0,0.28889271741853767,0.348192396895971
