,Datum,Photovoltaik,Wind Onshore,Wind Offshore
0,2015-01-01 00:00:00,0.0,0.2151932309487812,0.5236656596173213
1,2015-01-01 00:15:00,0.0,0.21463621654598022,0.5206445115810675
2,2015-01-01 00:30:00,0.0,0.21646640672661202,0.5176233635448136
3,2015-01-01 00:45:00,0.0,0.2160685392960399,0.5186304128902316
4,2015-01-01 01:00:00,0.0,0.2170499456247845,0.5186304128902316
5,2015-01-01 01:15:00,0.0,0.2201798360786186,0.5206445115810675
6,2015-01-01 01:30:00,0.0,0.2200737380971327,0.5206445115810675
7,2015-01-01 01:45:00,0.0,0.22304448157873796,0.5196374622356495
8,2015-01-01 02:00:00,0.0,0.2264661414816583,0.5196374622356495
9,2015-01-01 02:15:00,0.0,0.22638656799554388,0.5196374622356495
10,2015-01-01 02:30:00,0.0,0.22585607808811436,0.5166163141993958
11,2015-01-01 02:45:00,0.0,0.22736797432428849,0.5146022155085599
12,2015-01-01 03:00:00,0.0,0.22805761120394685,0.5176233635448136
13,2015-01-01 03:15:00,0.0,0.22548473515291373,0.5226586102719033
14,2015-01-01 03:30:00,0.0,0.22508686772234157,0.5226586102719033
15,2015-01-01 03:45:00,0.0,0.22872072358823373,0.5226586102719033
16,2015-01-01 04:00:00,0.0,0.23171799156521047,0.5226586102719033
17,2015-01-01 04:15:00,0.0,0.23139969762075277,0.5226586102719033
18,2015-01-01 04:30:00,0.0,0.22808413569931832,0.5246727089627392
19,2015-01-01 04:45:00,0.0,0.22585607808811436,0.5236656596173213
20,2015-01-01 05:00:00,0.0,0.2335216572504708,0.5196374622356495
21,2015-01-01 05:15:00,0.0,0.23198323651892522,0.5246727089627392
22,2015-01-01 05:30:00,0.0,0.23028566881515078,0.5246727089627392
23,2015-01-01 05:45:00,0.0,0.22850852762526194,0.525679758308157
24,2015-01-01 06:00:00,0.0,0.23155884459298162,0.525679758308157
25,2015-01-01 06:15:00,0.0,0.23723508660247739,0.525679758308157
26,2015-01-01 06:30:00,0.0,0.24887934007055515,0.5246727089627392
27,2015-01-01 06:45:00,0.0,0.25495344951062304,0.5246727089627392
28,2015-01-01 07:00:00,0.0,0.2552452189597093,0.5236656596173213
29,2015-01-01 07:15:00,0.0,0.25856078088114376,0.5236656596173213
30,2015-01-01 07:30:00,0.0,0.2630168961035516,0.5236656596173213
31,2015-01-01 07:45:00,0.0,0.26410440041378214,0.5246727089627392
32,2015-01-01 08:00:00,0.0,0.26155804885812045,0.527693856998993
33,2015-01-01 08:15:00,0.00037562716321000244,0.2628312246359513,0.527693856998993
34,2015-01-01 08:30:00,0.0013146950712350084,0.2526988674040476,0.5297079556898288
35,2015-01-01 08:45:00,0.00399774623702074,0.2502586138298719,0.5307150050352467
36,2015-01-01 09:00:00,0.009149204475329345,0.24773878676958172,0.5307150050352467
