,Datum,Photovoltaik,Wind Onshore,Wind Offshore
0,2016-01-01 00:00:00,0.0,0.16306354450058297,0.697837343892781
1,2016-01-01 00:15:00,0.0,0.1579139137193937,0.6960097471824551
2,2016-01-01 00:30:00,0.0,0.15368732996502138,0.696314346634176
3,2016-01-01 00:45:00,0.0,0.15171978235522737,0.6908315565031983
4,2016-01-01 01:00:00,0.0,0.15184123591138748,0.6938775510204082
5,2016-01-01 01:15:00,0.0,0.15103964244073068,0.7005787389582698
6,2016-01-01 01:30:00,0.0,0.15198698017877962,0.7048431312823636
7,2016-01-01 01:45:00,0.0,0.15276428293820443,0.6944867499238502
8,2016-01-01 02:00:00,0.0,0.15286144578313254,0.6883947608894304
9,2016-01-01 02:15:00,0.0,0.1520598523124757,0.6853487663722205
10,2016-01-01 02:30:00,0.0,0.1516469102215313,0.6786475784343589
11,2016-01-01 02:45:00,0.0,0.15198698017877962,0.6722509899482181
12,2016-01-01 03:00:00,0.0,0.15300719005052468,0.6347852573865367
13,2016-01-01 03:15:00,0.0,0.15572774970851147,0.6216874809625342
14,2016-01-01 03:30:00,0.0,0.15645647104547222,0.6091989034419738
15,2016-01-01 03:45:00,0.0,0.1565536338904003,0.5890953396283887
16,2016-01-01 04:00:00,0.0,0.15701515740380878,0.5909229363387146
17,2016-01-01 04:15:00,0.0,0.15706373882627284,0.6143770941212305
18,2016-01-01 04:30:00,0.0,0.1564321803342402,0.5991471215351812
19,2016-01-01 04:45:00,0.0,0.1532258064516129,0.5662503807493147
20,2016-01-01 05:00:00,0.0,0.1469588029537505,0.5239110569600974
21,2016-01-01 05:15:00,0.0,0.14224640497473767,0.4815717331708803
22,2016-01-01 05:30:00,0.0,0.13874854255732608,0.4794395370088334
23,2016-01-01 05:45:00,0.0,0.1376068791294209,0.44441060006091987
24,2016-01-01 06:00:00,0.0,0.13503206373882629,0.41760584830947306
25,2016-01-01 06:15:00,0.0,0.13082977069568597,0.4169966494060311
26,2016-01-01 06:30:00,0.0,0.12599591916051303,0.3929332927200731
27,2016-01-01 06:45:00,0.0,0.12220656820831714,0.39445628997867804
28,2016-01-01 07:00:00,0.0,0.11773707734162456,0.34328358208955223
29,2016-01-01 07:15:00,0.0,0.11482219199378157,0.279317697228145
30,2016-01-01 07:30:00,0.0,0.11178585308977847,0.2890648796832166
31,2016-01-01 07:45:00,0.0,0.10792363000388651,0.24276576302162656
32,2016-01-01 08:00:00,0.00020679315514656466,0.10308977846871356,0.21017362168748097
33,2016-01-01 08:15:00,0.0010856640645194645,0.09813447337738049,0.2074322266219921
34,2016-01-01 08:30:00,0.0037998242258181253,0.09439370384764866,0.19372525129454768
35,2016-01-01 08:45:00,0.009073049682055525,0.09094442285270113,0.18062747487054523
36,2016-01-01 09:00:00,0.015070051181305898,0.08686358336572095,0.15047212915016753
37,2016-01-01 09:15:00,0.02003308690482345,0.08195685969685193,0.1303685653365824
38,2016-01-01 09:30:00,0.02618518327043375,0.07692868247182277,0.12975936643314043
39,2016-01-01 09:45:00,0.038437677712867706,0.07277497085114652,0.1279317697228145
40,2016-01-01 10:00:00,0.04900997776973582,0.0675767586474932,0.11757538836430094
41,2016-01-01 10:15:00,0.06022850643643696,0.061479790128254955,0.10356381358513554
42,2016-01-01 10:30:00,0.07030967274983198,0.05618441507967353,0.08437404812671337
43,2016-01-01 10:45:00,0.08126970997259991,0.05008744656043529,0.06670727992689614
44,2016-01-01 11:00:00,0.08964483275603577,0.04532646715895841,0.05239110569600975
45,2016-01-01 11:15:00,0.09556428682210619,0.04175573260785076,0.05269570514773073
46,2016-01-01 11:30:00,0.09975184821382413,0.0376020209871745,0.05513250076149863
47,2016-01-01 11:45:00,0.10458563821537507,0.03315682083171395,0.04904051172707889
48,2016-01-01 12:00:00,0.10657602233366076,0.030266226195102993,0.046299116661590006
49,2016-01-01 12:15:00,0.10704130693274053,0.027885736494364554,0.04233932378921718
50,2016-01-01 12:30:00,0.10559375484671457,0.025675281772250293,0.03837953091684435
51,2016-01-01 12:45:00,0.1068862120663806,0.02307617567042363,0.031069144075540664
52,2016-01-01 13:00:00,0.10282789639662927,0.020792848814613293,0.024977155041120927
53,2016-01-01 13:15:00,0.10032052939047717,0.01739214924212981,0.026804751751446847
54,2016-01-01 13:30:00,0.09401333815850696,0.014841624562767199,0.025281754492841913
55,2016-01-01 13:45:00,0.087163314894277,0.013287019043917606,0.022844958879074017
56,2016-01-01 14:00:00,0.0785038515225146,0.01246113486202876,0.020103563813585135
