Datum,Photovoltaik,Wind Onshore,Wind Offshore
2023-01-01 00:00:00,3.171280880347572e-05,0.4963188053481507,0.33669578053881166
2023-01-01 00:15:00,1.585640440173786e-05,0.4971870116339642,0.3658506581375323
2023-01-01 00:30:00,1.585640440173786e-05,0.5071887480465359,0.402017468323287
2023-01-01 00:45:00,1.585640440173786e-05,0.4934363604792499,0.4007873047115266
2023-01-01 01:00:00,1.585640440173786e-05,0.5085605139781212,0.38651740681510643
2023-01-01 01:15:00,1.585640440173786e-05,0.5093071713839208,0.44212080206667487
2023-01-01 01:30:00,1.585640440173786e-05,0.50423684667477,0.46438676343953744
2023-01-01 01:45:00,1.585640440173786e-05,0.5133182844243792,0.4715217123877476
2023-01-01 02:00:00,3.171280880347572e-05,0.5021010592116687,0.49686308279001107
2023-01-01 02:15:00,1.585640440173786e-05,0.515488800138913,0.47582728502890886
2023-01-01 02:30:00,1.585640440173786e-05,0.5044625803090814,0.4606962726042564
2023-01-01 02:45:00,1.585640440173786e-05,0.5106615731897899,0.45725181449132735
2023-01-01 03:00:00,1.585640440173786e-05,0.4810036464664004,0.44630335834666013
2023-01-01 03:15:00,1.585640440173786e-05,0.47004688313943394,0.4360930003690491
2023-01-01 03:30:00,1.585640440173786e-05,0.4623893036985588,0.43129536228318366
2023-01-01 03:45:00,1.585640440173786e-05,0.46247612432714014,0.39045393037273957
2023-01-01 04:00:00,3.171280880347572e-05,0.4680326445563466,0.40423176282445566
2023-01-01 04:15:00,1.585640440173786e-05,0.45909011981246745,0.4364620494525772
2023-01-01 04:30:00,3.171280880347572e-05,0.4529605834346241,0.44851765284782874
2023-01-01 04:45:00,1.585640440173786e-05,0.4562597673207154,0.41444212080206666
2023-01-01 05:00:00,4.756921320521359e-05,0.4744052786942177,0.4171484807479395
2023-01-01 05:15:00,1.585640440173786e-05,0.4669734328876541,0.40349366465739944
2023-01-01 05:30:00,1.585640440173786e-05,0.4598020489668345,0.4100135317997294
2023-01-01 05:45:00,1.585640440173786e-05,0.45990623372113215,0.4128429081067782
2023-01-01 06:00:00,3.171280880347572e-05,0.46490710192741797,0.41641038258088325
2023-01-01 06:15:00,1.585640440173786e-05,0.4629623198471957,0.3968507811538935
2023-01-01 06:30:00,1.585640440173786e-05,0.46205938530994967,0.3977118956821257
2023-01-01 06:45:00,1.585640440173786e-05,0.4591943045667651,0.3973428465985976
2023-01-01 07:00:00,1.585640440173786e-05,0.47318978989407884,0.4396604748431541
2023-01-01 07:15:00,1.585640440173786e-05,0.47162701857961453,0.4202238897773404
2023-01-01 07:30:00,1.585640440173786e-05,0.47266886612259074,0.42342231516791734
2023-01-01 07:45:00,3.171280880347572e-05,0.4663483243618684,0.428958051420839
2023-01-01 08:00:00,0.00019027685282085435,0.4655322104532037,0.38356501414688154
2023-01-01 08:15:00,0.0016807788665842134,0.4626150373328703,0.3962356993480133
2023-01-01 08:30:00,0.009513842641042717,0.45693696822364993,0.3766760979210235
2023-01-01 08:45:00,0.021311007515935686,0.4498524049314117,0.37753721244925575
2023-01-01 09:00:00,0.034598674404592016,0.440232679284598,0.42723582236437446
2023-01-01 09:15:00,0.04725208511717883,0.4402500434103143,0.42526756058555787
2023-01-01 09:30:00,0.059731075381346525,0.43420732766105224,0.42723582236437446
2023-01-01 09:45:00,0.07240034249833507,0.4307518666435145,0.4266207405584943
2023-01-01 10:00:00,0.08565629657818793,0.4323667303351276,0.4202238897773404
2023-01-01 10:15:00,0.0971997589826531,0.4238235804827227,0.42034690613851644
2023-01-01 10:30:00,0.10744299622617576,0.4162528216704289,0.41025956452208145
2023-01-01 10:45:00,0.11754352583008278,0.4059558951206807,0.42034690613851644
2023-01-01 11:00:00,0.12626454825103858,0.4009897551658274,0.42354533152909335
2023-01-01 11:15:00,0.1331303713569911,0.39977426636568847,0.4415057202607947
2023-01-01 11:30:00,0.13909237941204453,0.403021357874631,0.4477795546807725
2023-01-01 11:45:00,0.1425173627628199,0.40003472825143255,0.45835896174191165
2023-01-01 12:00:00,0.1422319474835886,0.38984198645598195,0.43830729487021775
2023-01-01 12:15:00,0.1416769733295278,0.3792845980204897,0.4250215278632058
2023-01-01 12:30:00,0.14232708590999904,0.3675117207848585,0.4379382457866896
2023-01-01 12:45:00,0.1401706149113627,0.36054870637263414,0.48406938122770327
2023-01-01 13:00:00,0.137189610883836,0.36393471088730683,0.48837495386886454
2023-01-01 13:15:00,0.13051406463070434,0.35763153325230074,0.4945257719276664
2023-01-01 13:30:00,0.12014397615196779,0.3468657753082132,0.5071964571287981
2023-01-01 13:45:00,0.10931405194558082,0.3442090640736239,0.5095337679911428
2023-01-01 14:00:00,0.09907081470205815,0.35995832609828093,0.7560585557879198
2023-01-01 14:15:00,0.08724193701836172,0.358291370029519,0.8224873908229795
2023-01-01 14:30:00,0.07360542923286716,0.34771661746831045,0.8240866035182679
2023-01-01 14:45:00,0.05984207021215869,0.3545754471262372,0.8263008980194366
2023-01-01 15:00:00,0.04641169568388672,0.3786247612432714,0.8255627998523803
2023-01-01 15:15:00,0.033996131037325975,0.39071019274179547,0.8247016853241481
2023-01-01 15:30:00,0.02216725335362953,0.38932106268449385,0.824209619879444
2023-01-01 15:45:00,0.012288713411346843,0.3835040805695433,0.8228564399065076
2023-01-01 16:00:00,0.005185044239368281,0.374804653585692,0.8206421454053389
2023-01-01 16:15:00,0.0013477943741477183,0.3661225907275569,0.8187968999876983
2023-01-01 16:30:00,0.00015856404401737862,0.35900329918388607,0.8199040472382827
2023-01-01 16:45:00,4.756921320521359e-05,0.35122417086299706,0.8171976872924099
2023-01-01 17:00:00,3.171280880347572e-05,0.34504254210800483,0.8106778201500799
2023-01-01 17:15:00,3.171280880347572e-05,0.34330612953637785,0.8093246401771436
2023-01-01 17:30:00,4.756921320521359e-05,0.34332349366209414,0.8034198548406938
2023-01-01 17:45:00,4.756921320521359e-05,0.3442611564507727,0.8020666748677574
2023-01-01 18:00:00,3.171280880347572e-05,0.3429067546449036,0.7732808463525649
2023-01-01 18:15:00,3.171280880347572e-05,0.33965966313596113,0.7604871447902571
2023-01-01 18:30:00,3.171280880347572e-05,0.3395554783816635,0.750030754090294
2023-01-01 18:45:00,1.585640440173786e-05,0.335023441569717,0.7571657030385042
2023-01-01 19:00:00,1.585640440173786e-05,0.3303698558777566,0.7629474720137779
2023-01-01 19:15:00,1.585640440173786e-05,0.3328008334780344,0.7558125230655677
