Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
17:15:00,0.602622095545906,0.017628693445361766,49360.341647012945,315906.18654088286
17:30:00,0.610026088102157,0.017845284765213142,49966.7973425968,319787.5029926195
17:45:00,0.613946744505473,0.017959976958462447,50287.935483694855,321842.7870956471
18:00:00,0.618958163893055,0.01810657758390051,50698.41723492143,324469.8703034972
18:15:00,0.61220761407069,0.017909101629590685,50145.48456285392,320931.1012022651
18:30:00,0.604366301264058,0.017679717243092075,49503.20828065781,316820.53299621004
18:45:00,0.596308865973921,0.017444010557699147,48843.22956155761,312596.6691939687
19:00:00,0.589337118384681,0.01724006383563643,48272.17873978201,308941.9439346049
19:15:00,0.571040721835874,0.016704833600473035,46773.5340813245,299350.6181204768
19:30:00,0.551437439819294,0.016131372634226513,45167.843375834236,289074.1976053391
