Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
00:00:00,0.24882290171803,0.007182655579621629,20111.43562294056,128713.1879868196
00:15:00,0.216914009139872,0.0062615563410323444,17532.357754890563,112207.0896312996
00:30:00,0.183493602835381,0.005296824935045449,14831.10981812726,94919.10283601447
00:45:00,0.151383800699694,0.004369926133214915,12235.793173001763,78309.07630721129
01:00:00,0.119929300648408,0.003461943633462533,9693.442173695094,62038.0299116486
01:15:00,0.104202050622765,0.003007952383586342,8422.266674041757,53902.506713867246
01:30:00,0.0897854047659267,0.0025917937378665324,7257.022466026291,46444.94378256827
01:45:00,0.0753687589090876,0.0021756350921467,6091.77825801076,38987.38085126886
02:00:00,0.0583309047146411,0.0016838112381141618,4714.671466719653,30173.89738700578
02:15:00,0.055709696377034,0.001608146029801465,4502.808883444102,28817.976854042256
02:30:00,0.0524331859550253,0.0015135645194105994,4237.980654349678,27123.07618783794
02:45:00,0.0498119776174181,0.0014378993110979001,4026.1180710741205,25767.155654874372
03:00:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
03:15:00,0.0491566755330163,0.001418983009019725,3973.15242525523,25428.17552163347
03:30:00,0.0491566755330163,0.001418983009019725,3973.15242525523,25428.17552163347
03:45:00,0.0491566755330163,0.001418983009019725,3973.15242525523,25428.17552163347
04:00:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
04:15:00,0.0478460713642128,0.0013811504048633783,3867.221133617459,24750.21525515174
04:30:00,0.0478460713642128,0.0013811504048633783,3867.221133617459,24750.21525515174
04:45:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
05:00:00,0.047190769279811,0.0013622341027852035,3814.2554877985694,24411.235121910846
05:15:00,0.047190769279811,0.0013622341027852035,3814.2554877985694,24411.235121910846
05:30:00,0.047190769279811,0.0013622341027852035,3814.2554877985694,24411.235121910846
05:45:00,0.047190769279811,0.0013622341027852035,3814.2554877985694,24411.235121910846
06:00:00,0.0478460713642128,0.0013811504048633783,3867.221133617459,24750.21525515174
06:15:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
06:30:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
06:45:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
07:00:00,0.0485013734486146,0.001400066706941553,3920.1867794363484,25089.195388392633
07:15:00,0.0491566755330163,0.001418983009019725,3973.15242525523,25428.17552163347
07:30:00,0.0524331859550253,0.0015135645194105994,4237.980654349678,27123.07618783794
07:45:00,0.055709696377034,0.001608146029801465,4502.808883444102,28817.976854042256
08:00:00,0.0570203005458376,0.0016459786339578148,4608.740175081882,29495.937120524046
08:15:00,0.064883925558659,0.0018729742588959077,5244.327924908542,33563.69871941467
08:30:00,0.0714369464026769,0.0020621372796776533,5773.98438309743,36953.500051823554
08:45:00,0.0793005714154984,0.0022891329046157488,6409.572132924097,41021.26165071422
09:00:00,0.0878194985127214,0.002535044831632011,7098.125528569631,45428.003382845636
09:15:00,0.0969937276943464,0.002799873060726453,7839.644570034068,50173.72524821804
09:30:00,0.106823258960373,0.0030836175918990644,8634.12925731738,55258.427246831234
09:45:00,0.116652790226399,0.003367362123071659,9428.613944600645,60343.129245444135
10:00:00,0.128448227745631,0.003707855560478795,10381.995569340625,66444.77164378
10:15:00,0.144175477771274,0.0041618468103549865,11653.171068993963,74580.29484156136
10:30:00,0.162523936134524,0.004691503268543871,13136.209151922838,84071.73857230617
10:45:00,0.178906488244569,0.005164410820498243,14460.35029739508,92546.24190332851
11:00:00,0.197254946607818,0.005694067278687098,15943.388380323875,102037.68563407281
11:15:00,0.20905038412705,0.006034560716094234,16896.770005063856,108139.32803240868
11:30:00,0.22346702998389,0.006450719361814093,18062.01421307946,115596.89096370855
11:45:00,0.235917769587523,0.006810129101299381,19068.361483638266,122037.5134952849
12:00:00,0.24574730085355,0.007093873632472004,19862.84617092161,127122.21549389831
12:15:00,0.2640957592168,0.007623530090660889,21345.88425385049,136613.65922464314
12:30:00,0.281133613411246,0.008115353944693413,22722.991045141556,145427.14268890597
12:45:00,0.298826769690094,0.008626094100804116,24153.063482251524,154579.60628640975
13:00:00,0.316519925968942,0.009136834256914821,25583.1359193615,163732.06988391362
13:15:00,0.332902478078987,0.009609741808869192,26907.277064833735,172206.57321493592
13:30:00,0.351906238526639,0.010158314569136257,28443.280793581518,182036.99707892173
13:45:00,0.370254696889888,0.010687971027325114,29926.31887651032,191528.44080966606
14:00:00,0.387292551084335,0.011179794881357667,31303.425667801468,200341.9242739294
14:15:00,0.416781144882415,0.012031028474875508,33686.879729651424,215596.03026976914
14:30:00,0.4482356449337,0.01293901097462786,36229.230728958006,231867.07666533126
14:45:00,0.481000749153789,0.013884826078536574,38877.513019902406,248816.0833273754
15:00:00,0.513765853373878,0.01483064118244529,41525.795310846814,265765.0899894196
15:15:00,0.566190020126021,0.016343945348699252,45763.04697635791,292883.5006486906
15:30:00,0.627133113975386,0.018103161441969443,50688.85203751444,324408.65304009244
15:45:00,0.685454999487145,0.01978671232692697,55402.794515395515,354577.8848985313
16:00:00,0.744432187083305,0.021489179513962654,60169.702639095434,385086.0968902108
16:15:00,0.792269239244635,0.02287006956566938,64036.19478387426,409831.64661679533
16:30:00,0.84207219765917,0.024307708523610614,68061.58386610972,435594.1367431022
16:45:00,0.893185760242509,0.025783180085708214,72192.90423998299,462034.5871358912
17:00:00,0.941022812403839,0.027164070137414943,76059.39638476184,486780.13686247583
17:15:00,0.958715968682687,0.027674810293525646,77489.46882187181,495932.6004599796
17:30:00,0.970511406201919,0.02801530373093278,78442.85044661179,502034.24285831547
17:45:00,0.984272749974357,0.028412546074574458,79555.12900880848,509152.8256563743
18:00:00,0.994757583324785,0.028715206907825235,80402.57934191066,514576.5077882283
18:15:00,0.983617447889955,0.02839362977249628,79502.16336298958,508813.84552313335
18:30:00,0.970511406201919,0.02801530373093278,78442.85044661179,502034.24285831547
18:45:00,0.95609476034508,0.02759914508521295,77277.60623859626,494576.6799270161
19:00:00,0.939056906150634,0.027107321231180426,75900.49944730519,485763.1964627532
19:15:00,0.897772874833322,0.02591559420025545,72563.66376071527,464407.44806857774
19:30:00,0.854522937262804,0.024667118263095936,69067.93113666862,442034.7592746792
19:45:00,0.807341187185876,0.02330514451346739,65254.40463770869,417628.18968133564
20:00:00,0.764091249615359,0.0220566685763079,61758.672013662115,395255.50088743755
20:15:00,0.733292051648475,0.021167602378633698,59269.28666017435,379323.4346251159
20:30:00,0.7057693641036,0.020373117691350372,57044.72953578104,365086.2690289987
20:45:00,0.678901978643127,0.019597549306145223,54873.13805720663,351188.08356612246
21:00:00,0.651379291098252,0.018803064618861897,52648.58093281331,336950.9179700052
21:15:00,0.627133113975386,0.018103161441969443,50688.85203751444,324408.65304009244
21:30:00,0.603542238936922,0.017422174567155172,48782.08878803448,312205.3682434207
21:45:00,0.575364249307646,0.01660877357779369,46504.56601782233,297629.22251406295
22:00:00,0.55111807218478,0.01590887040090124,44544.83712252347,285086.95758415025
22:15:00,0.532114311737128,0.015360297640634173,43008.83339377568,275256.5337201644
22:30:00,0.511144645036271,0.014754975974132596,41313.93272757127,264409.16945645615
22:45:00,0.490830280419816,0.014168570609709198,39671.99770718576,253900.78532598887
23:00:00,0.473373082639707,0.013664641758409365,38260.99692354622,244870.38031069582
23:15:00,0.417235537,0.01204414520189771,33723.60656531359,215831.08201800697
23:30:00,0.361097992,0.010423648663852182,29186.21625878611,186791.78405623112
23:45:00,0.304960447,0.008803152125806655,24648.825952258634,157752.48609445526
