Datum,Gesamterzeugung_EE,Speicher Ladeleistung,Speicher Entladeleistung,Speicher + Erneuerbare in MWh,Leistung Flexkraftwerk,EE + Speicher + Flexible in MWh
2030-04-09 17:30:00,7175.779046537564,0.0,0.0,7175.779046537564,47.0,7222.779046537564
2030-04-09 17:45:00,6507.026718363866,0.0,0.0,6507.026718363866,47.0,6554.026718363866
2030-04-09 18:00:00,5940.953212458472,0.0,0.0,5940.953212458472,47.0,5987.953212458472
2030-04-09 18:15:00,5469.978976003143,0.0,0.0,5469.978976003143,47.0,5516.978976003143
2030-04-09 18:30:00,5263.6486397875215,0.0,0.0,5263.6486397875215,47.0,5310.6486397875215
2030-04-09 18:45:00,5185.646733945049,0.0,0.0,5185.646733945049,47.0,5232.646733945049
2030-04-09 19:00:00,5245.056723366124,0.0,0.0,5245.056723366124,47.0,5292.056723366124
2030-04-09 19:15:00,5420.357119807524,0.0,0.0,5420.357119807524,47.0,5467.357119807524
2030-04-09 19:30:00,5675.508091138577,0.0,0.0,5675.508091138577,47.0,5722.508091138577
2030-04-09 19:45:00,5941.798262973311,0.0,0.0,5941.798262973311,47.0,5988.798262973311
2030-04-09 20:00:00,6072.712465224585,0.0,0.0,6072.712465224585,47.0,6119.712465224585
2030-04-09 20:15:00,6274.258621620274,0.0,0.0,6274.258621620274,47.0,6321.258621620274
2030-04-09 20:30:00,6580.441461479192,0.0,0.0,6580.441461479192,47.0,6627.441461479192
2030-04-09 20:45:00,6880.4131188108695,0.0,0.0,6880.4131188108695,47.0,6927.4131188108695
2030-04-09 21:00:00,6985.126261638415,0.0,0.0,6985.126261638415,47.0,7032.126261638415
2030-04-09 21:15:00,7076.771933152385,0.0,0.0,7076.771933152385,47.0,7123.771933152385
2030-04-09 21:30:00,7268.025093637822,0.0,0.0,7268.025093637822,47.0,7315.025093637822
2030-04-09 21:45:00,7534.574170519041,0.0,0.0,7534.574170519041,47.0,7581.574170519041
2030-04-09 22:00:00,7707.682866003391,0.0,0.0,7707.682866003391,47.0,7754.682866003391
2030-04-09 22:15:00,7859.733960578994,0.0,0.0,7859.733960578994,47.0,7906.733960578994
2030-04-09 22:30:00,7966.830604840165,0.0,0.0,7966.830604840165,47.0,8013.830604840165
2030-04-09 22:45:00,7941.877748804712,0.0,0.0,7941.877748804712,47.0,7988.877748804712
2030-04-09 23:00:00,7997.318976533209,0.0,0.0,7997.318976533209,47.0,8044.318976533209
2030-04-09 23:15:00,8053.034767563732,0.0,0.0,8053.034767563732,47.0,8100.034767563732
2030-04-09 23:30:00,8056.9966006483555,0.0,0.0,8056.9966006483555,47.0,8103.9966006483555
2030-04-09 23:45:00,7996.250171926326,0.0,0.0,7996.250171926326,47.0,8043.250171926326
2030-04-10 00:00:00,7988.962581102568,0.0,0.0,7988.962581102568,47.0,8035.962581102568
2030-04-10 00:15:00,7966.425699493091,0.0,0.0,7966.425699493091,47.0,8013.425699493091
2030-04-10 00:30:00,8064.965409748924,0.0,0.0,8064.965409748924,47.0,8111.965409748924
2030-04-10 00:45:00,8121.188874353284,0.0,0.0,8121.188874353284,47.0,8168.188874353284
2030-04-10 01:00:00,8157.660140927792,0.0,0.0,8157.660140927792,47.0,8204.660140927792
2030-04-10 01:15:00,8134.998814021264,0.0,0.0,8134.998814021264,47.0,8181.998814021264
2030-04-10 01:30:00,8069.044039443726,0.0,0.0,8069.044039443726,47.0,8116.044039443726
2030-04-10 01:45:00,8041.865616030022,0.0,0.0,8041.865616030022,47.0,8088.865616030022
2030-04-10 02:00:00,8084.067008788811,0.0,0.0,8084.067008788811,47.0,8131.067008788811
2030-04-10 02:15:00,8207.195006454418,0.0,0.0,8207.195006454418,47.0,8254.195006454418
2030-04-10 02:30:00,8365.85677183906,0.0,0.0,8365.85677183906,47.0,8412.85677183906
2030-04-10 02:45:00,8334.43999214199,0.0,0.0,8334.43999214199,47.0,8381.43999214199
2030-04-10 03:00:00,8174.28990397633,0.0,0.0,8174.28990397633,47.0,8221.289903976329
2030-04-10 03:15:00,8213.10284851081,0.0,0.0,8213.10284851081,47.0,8260.10284851081
2030-04-10 03:30:00,8330.894925988661,0.0,0.0,8330.894925988661,47.0,8377.894925988661
2030-04-10 03:45:00,8403.82161321144,0.0,0.0,8403.82161321144,47.0,8450.82161321144
2030-04-10 04:00:00,8547.55270156912,0.0,0.0,8547.55270156912,47.0,8594.55270156912
2030-04-10 04:15:00,8550.97584469432,0.0,0.0,8550.97584469432,47.0,8597.97584469432
2030-04-10 04:30:00,8522.762479958707,0.0,0.0,8522.762479958707,47.0,8569.762479958707
2030-04-10 04:45:00,8458.82846846346,0.0,0.0,8458.82846846346,47.0,8505.82846846346
2030-04-10 05:00:00,8546.39289145402,0.0,0.0,8546.39289145402,47.0,8593.39289145402
2030-04-10 05:15:00,8575.510666899598,0.0,0.0,8575.510666899598,47.0,8622.510666899598
2030-04-10 05:30:00,8736.676250400034,0.0,0.0,8736.676250400034,47.0,8783.676250400034
2030-04-10 05:45:00,9179.166397833033,0.0,0.0,9179.166397833033,47.0,9226.166397833033
2030-04-10 06:00:00,9734.144880990436,0.0,0.0,9734.144880990436,47.0,9781.144880990436
2030-04-10 06:15:00,10424.150872452541,0.0,0.0,10424.150872452541,47.0,10471.150872452541
2030-04-10 06:30:00,11430.842086927458,0.0,0.0,11430.842086927458,47.0,11477.842086927458
2030-04-10 06:45:00,12302.566607168124,0.0,0.0,12302.566607168124,47.0,12349.566607168124
2030-04-10 07:00:00,13607.147061136793,250.0,0.0,13357.147061136793,0.0,13357.147061136793
2030-04-10 07:15:00,14720.750396472746,150.0,0.0,14570.750396472746,0.0,14570.750396472746
2030-04-10 07:30:00,15778.268778119414,0.0,0.0,15778.268778119414,0.0,15778.268778119414
2030-04-10 07:45:00,16761.419028261975,0.0,0.0,16761.419028261975,0.0,16761.419028261975
2030-04-10 08:00:00,17728.646516457757,0.0,0.0,17728.646516457757,0.0,17728.646516457757
2030-04-10 08:15:00,18855.675779408437,0.0,0.0,18855.675779408437,0.0,18855.675779408437
2030-04-10 08:30:00,19704.70859945965,0.0,0.0,19704.70859945965,0.0,19704.70859945965
2030-04-10 08:45:00,20402.70011815339,0.0,0.0,20402.70011815339,0.0,20402.70011815339
2030-04-10 09:00:00,21940.445672408907,0.0,0.0,21940.445672408907,0.0,21940.445672408907
2030-04-10 09:15:00,23130.880895096656,0.0,0.0,23130.880895096656,0.0,23130.880895096656
2030-04-10 09:30:00,24301.5130131166,0.0,0.0,24301.5130131166,0.0,24301.5130131166
2030-04-10 09:45:00,25339.46622493904,0.0,0.0,25339.46622493904,0.0,25339.46622493904
2030-04-10 10:00:00,26264.679835914318,0.0,0.0,26264.679835914318,0.0,26264.679835914318
2030-04-10 10:15:00,27164.923648416752,0.0,0.0,27164.923648416752,0.0,27164.923648416752
2030-04-10 10:30:00,28072.534238012202,0.0,0.0,28072.534238012202,0.0,28072.534238012202
2030-04-10 10:45:00,28940.31179327036,0.0,0.0,28940.31179327036,0.0,28940.31179327036
2030-04-10 11:00:00,29539.25616583708,0.0,0.0,29539.25616583708,0.0,29539.25616583708
2030-04-10 11:15:00,29931.26393476022,0.0,0.0,29931.26393476022,0.0,29931.26393476022
2030-04-10 11:30:00,30241.666038464406,0.0,0.0,30241.666038464406,0.0,30241.666038464406
2030-04-10 11:45:00,30526.995154217177,0.0,0.0,30526.995154217177,0.0,30526.995154217177
2030-04-10 12:00:00,30381.172988360486,0.0,0.0,30381.172988360486,0.0,30381.172988360486
2030-04-10 12:15:00,29961.17556517203,0.0,0.0,29961.17556517203,0.0,29961.17556517203
2030-04-10 12:30:00,29843.798611117978,0.0,0.0,29843.798611117978,0.0,29843.798611117978
2030-04-10 12:45:00,29624.030777802298,0.0,0.0,29624.030777802298,0.0,29624.030777802298
2030-04-10 13:00:00,29425.050282668315,0.0,0.0,29425.050282668315,0.0,29425.050282668315
2030-04-10 13:15:00,28880.635022549624,0.0,0.0,28880.635022549624,0.0,28880.635022549624
2030-04-10 13:30:00,28508.370807576,0.0,0.0,28508.370807576,0.0,28508.370807576
2030-04-10 13:45:00,28443.5629704374,0.0,0.0,28443.5629704374,0.0,28443.5629704374
2030-04-10 14:00:00,28061.008244120374,0.0,0.0,28061.008244120374,0.0,28061.008244120374
2030-04-10 14:15:00,27396.345280742727,0.0,0.0,27396.345280742727,0.0,27396.345280742727
2030-04-10 14:30:00,26651.088448601207,0.0,0.0,26651.088448601207,0.0,26651.088448601207
2030-04-10 14:45:00,25905.985976615328,0.0,0.0,25905.985976615328,0.0,25905.985976615328
2030-04-10 15:00:00,24561.447194735265,0.0,0.0,24561.447194735265,0.0,24561.447194735265
2030-04-10 15:15:00,23088.42374689589,0.0,0.0,23088.42374689589,0.0,23088.42374689589
2030-04-10 15:30:00,22161.875119591823,0.0,0.0,22161.875119591823,0.0,22161.875119591823
2030-04-10 15:45:00,21288.205614029313,0.0,0.0,21288.205614029313,0.0,21288.205614029313
2030-04-10 16:00:00,20858.23193917927,0.0,0.0,20858.23193917927,0.0,20858.23193917927
2030-04-10 16:15:00,20473.720739756514,0.0,0.0,20473.720739756514,0.0,20473.720739756514
2030-04-10 16:30:00,19293.95479648807,0.0,0.0,19293.95479648807,0.0,19293.95479648807
2030-04-10 16:45:00,18313.378393422143,0.0,0.0,18313.378393422143,0.0,18313.378393422143
2030-04-10 17:00:00,17796.750706128754,0.0,0.0,17796.750706128754,0.0,17796.750706128754
2030-04-10 17:15:00,17046.43647823138,0.0,0.0,17046.43647823138,0.0,17046.43647823138
2030-04-10 17:30:00,16512.498377491647,0.0,0.0,16512.498377491647,0.0,16512.498377491647
2030-04-10 17:45:00,15550.297419467663,0.0,172.55224189415094,15722.849661361814,0.0,15722.849661361814
2030-04-10 18:00:00,15160.41888080056,0.0,227.44775810584906,15387.86663890641,47.0,15434.86663890641
2030-04-10 18:15:00,14768.647242412377,0.0,0.0,14768.647242412377,47.0,14815.647242412377
2030-04-10 18:30:00,14602.985126046982,0.0,0.0,14602.985126046982,47.0,14649.985126046982
2030-04-10 18:45:00,14779.84448374771,0.0,0.0,14779.84448374771,47.0,14826.84448374771
2030-04-10 19:00:00,15154.841403241071,0.0,0.0,15154.841403241071,47.0,15201.841403241071
2030-04-10 19:15:00,15614.990627594816,0.0,0.0,15614.990627594816,47.0,15661.990627594816
2030-04-10 19:30:00,16157.234570992188,0.0,0.0,16157.234570992188,47.0,16204.234570992188
2030-04-10 19:45:00,16487.73876323537,0.0,0.0,16487.73876323537,47.0,16534.73876323537
2030-04-10 20:00:00,16824.606267611438,91.6638537191393,0.0,16732.9424138923,0.0,16732.9424138923
2030-04-10 20:15:00,16963.153050041354,250.0,0.0,16713.153050041354,0.0,16713.153050041354
2030-04-10 20:30:00,16694.53445819048,58.3361462808607,0.0,16636.19831190962,0.0,16636.19831190962
2030-04-10 20:45:00,16694.8539443977,0.0,0.0,16694.8539443977,0.0,16694.8539443977
2030-04-10 21:00:00,16646.682498307357,0.0,0.0,16646.682498307357,0.0,16646.682498307357
2030-04-10 21:15:00,16815.368048484,0.0,0.0,16815.368048484,0.0,16815.368048484
2030-04-10 21:30:00,16834.3184056333,0.0,0.0,16834.3184056333,0.0,16834.3184056333
2030-04-10 21:45:00,16547.77401446992,0.0,0.0,16547.77401446992,0.0,16547.77401446992
2030-04-10 22:00:00,16256.318931267451,0.0,250.0,16506.31893126745,47.0,16553.31893126745
2030-04-10 22:15:00,16017.876371989903,0.0,150.0,16167.876371989903,47.0,16214.876371989903
2030-04-10 22:30:00,15970.644671049406,0.0,0.0,15970.644671049406,47.0,16017.644671049406
2030-04-10 22:45:00,16019.488686925317,0.0,0.0,16019.488686925317,47.0,16066.488686925317
2030-04-10 23:00:00,16145.655210298928,250.0,0.0,15895.655210298928,0.0,15895.655210298928
2030-04-10 23:15:00,15797.652867384548,150.0,0.0,15647.652867384548,0.0,15647.652867384548
2030-04-10 23:30:00,15625.934976280008,0.0,0.0,15625.934976280008,0.0,15625.934976280008
2030-04-10 23:45:00,15387.633158109338,0.0,0.0,15387.633158109338,0.0,15387.633158109338
2030-04-11 00:00:00,14763.77514760087,0.0,0.0,14763.77514760087,0.0,14763.77514760087
2030-04-11 00:15:00,14405.400559783076,0.0,188.83470214970657,14594.235261932783,0.0,14594.235261932783
2030-04-11 00:30:00,14003.114523884024,0.0,211.16529785029343,14214.279821734317,47.0,14261.279821734317
2030-04-11 00:45:00,13965.57158418869,0.0,0.0,13965.57158418869,47.0,14012.57158418869
2030-04-11 01:00:00,13507.556338728475,0.0,0.0,13507.556338728475,47.0,13554.556338728475
2030-04-11 01:15:00,13219.457811843195,0.0,0.0,13219.457811843195,47.0,13266.457811843195
2030-04-11 01:30:00,13030.757414517055,0.0,0.0,13030.757414517055,47.0,13077.757414517055
2030-04-11 01:45:00,13236.77726250369,0.0,0.0,13236.77726250369,47.0,13283.77726250369
2030-04-11 02:00:00,13337.220453300699,0.0,0.0,13337.220453300699,47.0,13384.220453300699
2030-04-11 02:15:00,13058.229488886846,0.0,0.0,13058.229488886846,47.0,13105.229488886846
2030-04-11 02:30:00,12787.792359281653,0.0,0.0,12787.792359281653,47.0,12834.792359281653
2030-04-11 02:45:00,12911.87151980391,0.0,0.0,12911.87151980391,47.0,12958.87151980391
2030-04-11 03:00:00,12805.448475128698,0.0,0.0,12805.448475128698,47.0,12852.448475128698
2030-04-11 03:15:00,13131.6052609612,0.0,0.0,13131.6052609612,47.0,13178.6052609612
2030-04-11 03:30:00,13525.15445821665,0.0,0.0,13525.15445821665,47.0,13572.15445821665
2030-04-11 03:45:00,13670.497608704009,12.99731510503625,0.0,13657.500293598972,0.0,13657.500293598972
2030-04-11 04:00:00,13829.136701682535,0.0,12.99731510503625,13842.134016787571,47.0,13889.134016787571
2030-04-11 04:15:00,13961.123499604975,0.0,0.0,13961.123499604975,47.0,14008.123499604975
2030-04-11 04:30:00,13966.114430082667,0.0,0.0,13966.114430082667,47.0,14013.114430082667
2030-04-11 04:45:00,13854.10842921446,0.0,0.0,13854.10842921446,47.0,13901.10842921446
2030-04-11 05:00:00,14008.356295640968,0.0,0.0,14008.356295640968,47.0,14055.356295640968
2030-04-11 05:15:00,13992.601507700707,0.0,0.0,13992.601507700707,47.0,14039.601507700707
2030-04-11 05:30:00,14160.564052292202,0.0,0.0,14160.564052292202,47.0,14207.564052292202
2030-04-11 05:45:00,14318.873476312614,0.0,0.0,14318.873476312614,47.0,14365.873476312614
2030-04-11 06:00:00,14639.34185521969,0.0,0.0,14639.34185521969,47.0,14686.34185521969
2030-04-11 06:15:00,15186.234630962485,0.0,0.0,15186.234630962485,47.0,15233.234630962485
2030-04-11 06:30:00,15919.918856890119,0.0,0.0,15919.918856890119,47.0,15966.918856890119
2030-04-11 06:45:00,16906.440417929476,0.0,0.0,16906.440417929476,47.0,16953.440417929476
2030-04-11 07:00:00,18049.808699014215,0.0,0.0,18049.808699014215,47.0,18096.808699014215
2030-04-11 07:15:00,19086.056518516907,0.0,0.0,19086.056518516907,21.53772461041808,19107.594243127325
2030-04-11 07:30:00,20390.53568467748,250.0,0.0,20140.53568467748,0.0,20140.53568467748
2030-04-11 07:45:00,21905.361030899927,150.0,0.0,21755.361030899927,0.0,21755.361030899927
2030-04-11 08:00:00,23414.348678213537,0.0,0.0,23414.348678213537,0.0,23414.348678213537
2030-04-11 08:15:00,25133.05628098471,0.0,0.0,25133.05628098471,0.0,25133.05628098471
2030-04-11 08:30:00,26840.515208967525,0.0,0.0,26840.515208967525,0.0,26840.515208967525
2030-04-11 08:45:00,28016.243141519575,0.0,0.0,28016.243141519575,0.0,28016.243141519575
2030-04-11 09:00:00,29156.429905807774,0.0,0.0,29156.429905807774,0.0,29156.429905807774
2030-04-11 09:15:00,30597.70050993122,0.0,0.0,30597.70050993122,0.0,30597.70050993122
2030-04-11 09:30:00,32370.998366547577,0.0,0.0,32370.998366547577,0.0,32370.998366547577
2030-04-11 09:45:00,33705.45682981024,0.0,0.0,33705.45682981024,0.0,33705.45682981024
2030-04-11 10:00:00,34706.19139216901,0.0,0.0,34706.19139216901,0.0,34706.19139216901
2030-04-11 10:15:00,35587.54242224249,0.0,0.0,35587.54242224249,0.0,35587.54242224249
2030-04-11 10:30:00,36669.004516307716,0.0,0.0,36669.004516307716,0.0,36669.004516307716
2030-04-11 10:45:00,37420.65277829372,0.0,0.0,37420.65277829372,0.0,37420.65277829372
2030-04-11 11:00:00,37958.82894770454,0.0,0.0,37958.82894770454,0.0,37958.82894770454
2030-04-11 11:15:00,38128.80158805594,0.0,0.0,38128.80158805594,0.0,38128.80158805594
2030-04-11 11:30:00,37974.9553163592,0.0,0.0,37974.9553163592,0.0,37974.9553163592
2030-04-11 11:45:00,38285.95923307189,0.0,0.0,38285.95923307189,0.0,38285.95923307189
2030-04-11 12:00:00,37925.31242963348,0.0,0.0,37925.31242963348,0.0,37925.31242963348
2030-04-11 12:15:00,37916.696868801744,0.0,0.0,37916.696868801744,0.0,37916.696868801744
2030-04-11 12:30:00,37334.843732330446,0.0,0.0,37334.843732330446,0.0,37334.843732330446
2030-04-11 12:45:00,37207.752650801805,0.0,0.0,37207.752650801805,0.0,37207.752650801805
2030-04-11 13:00:00,36828.00105175028,0.0,0.0,36828.00105175028,0.0,36828.00105175028
2030-04-11 13:15:00,36651.740973755856,0.0,0.0,36651.740973755856,0.0,36651.740973755856
2030-04-11 13:30:00,36794.23788057109,0.0,0.0,36794.23788057109,0.0,36794.23788057109
2030-04-11 13:45:00,36165.922270194016,0.0,0.0,36165.922270194016,0.0,36165.922270194016
2030-04-11 14:00:00,35697.941900359074,0.0,0.0,35697.941900359074,0.0,35697.941900359074
2030-04-11 14:15:00,35428.47230474954,0.0,0.0,35428.47230474954,0.0,35428.47230474954
2030-04-11 14:30:00,34423.190568395345,0.0,0.0,34423.190568395345,0.0,34423.190568395345
2030-04-11 14:45:00,33486.661410765286,0.0,0.0,33486.661410765286,0.0,33486.661410765286
2030-04-11 15:00:00,32785.91337163482,0.0,0.0,32785.91337163482,0.0,32785.91337163482
2030-04-11 15:15:00,31910.30659842866,0.0,0.0,31910.30659842866,0.0,31910.30659842866
2030-04-11 15:30:00,30460.32912322111,0.0,0.0,30460.32912322111,0.0,30460.32912322111
2030-04-11 15:45:00,29069.419793876103,0.0,0.0,29069.419793876103,0.0,29069.419793876103
2030-04-11 16:00:00,27037.08536516576,0.0,0.0,27037.08536516576,0.0,27037.08536516576
2030-04-11 16:15:00,25020.596208894065,0.0,0.0,25020.596208894065,0.0,25020.596208894065
2030-04-11 16:30:00,22783.627700578683,0.0,0.0,22783.627700578683,0.0,22783.627700578683
2030-04-11 16:45:00,21066.44061813143,0.0,0.0,21066.44061813143,0.0,21066.44061813143
2030-04-11 17:00:00,19284.325689524077,0.0,66.65744322803585,19350.983132752113,0.0,19350.983132752113
2030-04-11 17:15:00,17321.1405790379,0.0,250.0,17571.1405790379,47.0,17618.1405790379
2030-04-11 17:30:00,15775.990259065384,0.0,83.34255677196415,15859.332815837348,47.0,15906.332815837348
2030-04-11 17:45:00,13814.581754747262,0.0,0.0,13814.581754747262,47.0,13861.581754747262
2030-04-11 18:00:00,11922.176160223946,0.0,0.0,11922.176160223946,47.0,11969.176160223946
2030-04-11 18:15:00,10353.425207708677,0.0,0.0,10353.425207708677,47.0,10400.425207708677
2030-04-11 18:30:00,9260.649311325491,0.0,0.0,9260.649311325491,47.0,9307.649311325491
2030-04-11 18:45:00,8701.14446073627,0.0,0.0,8701.14446073627,47.0,8748.14446073627
2030-04-11 19:00:00,8137.856122981268,0.0,0.0,8137.856122981268,47.0,8184.856122981268
2030-04-11 19:15:00,7754.4207074491505,0.0,0.0,7754.4207074491505,47.0,7801.4207074491505
2030-04-11 19:30:00,7486.947859014979,0.0,0.0,7486.947859014979,47.0,7533.947859014979
2030-04-11 19:45:00,7114.516246362473,0.0,0.0,7114.516246362473,47.0,7161.516246362473
2030-04-11 20:00:00,6927.968430235782,0.0,0.0,6927.968430235782,47.0,6974.968430235782
2030-04-11 20:15:00,6840.199236057828,0.0,0.0,6840.199236057828,47.0,6887.199236057828
2030-04-11 20:30:00,6724.935309477463,0.0,0.0,6724.935309477463,47.0,6771.935309477463
2030-04-11 20:45:00,6623.924525002775,0.0,0.0,6623.924525002775,47.0,6670.924525002775
2030-04-11 21:00:00,6519.607573265002,0.0,0.0,6519.607573265002,47.0,6566.607573265002
2030-04-11 21:15:00,6718.638738444485,0.0,0.0,6718.638738444485,47.0,6765.638738444485
2030-04-11 21:30:00,6976.714861500163,0.0,0.0,6976.714861500163,47.0,7023.714861500163
2030-04-11 21:45:00,7221.458051255447,0.0,0.0,7221.458051255447,47.0,7268.458051255447
2030-04-11 22:00:00,7275.090166378555,0.0,0.0,7275.090166378555,47.0,7322.090166378555
2030-04-11 22:15:00,7416.882534856056,0.0,0.0,7416.882534856056,47.0,7463.882534856056
2030-04-11 22:30:00,7629.546826928954,0.0,0.0,7629.546826928954,47.0,7676.546826928954
2030-04-11 22:45:00,8016.641581291503,0.0,0.0,8016.641581291503,47.0,8063.641581291503
2030-04-11 23:00:00,8276.870618913023,0.0,0.0,8276.870618913023,47.0,8323.870618913023
2030-04-11 23:15:00,8533.555120724479,0.0,0.0,8533.555120724479,47.0,8580.555120724479
2030-04-11 23:30:00,8925.766069220992,0.0,0.0,8925.766069220992,47.0,8972.766069220992
2030-04-11 23:45:00,9299.020699370303,0.0,0.0,9299.020699370303,47.0,9346.020699370303
2030-04-12 00:00:00,9656.561218936498,0.0,0.0,9656.561218936498,47.0,9703.561218936498
2030-04-12 00:15:00,9976.451613431866,0.0,0.0,9976.451613431866,47.0,10023.451613431866
2030-04-12 00:30:00,10425.071593279248,0.0,0.0,10425.071593279248,47.0,10472.071593279248
2030-04-12 00:45:00,10730.187161131005,0.0,0.0,10730.187161131005,47.0,10777.187161131005
2030-04-12 01:00:00,10959.252406656227,0.0,0.0,10959.252406656227,47.0,11006.252406656227
2030-04-12 01:15:00,11230.90019812211,0.0,0.0,11230.90019812211,47.0,11277.90019812211
2030-04-12 01:30:00,11482.624026938482,0.0,0.0,11482.624026938482,47.0,11529.624026938482
2030-04-12 01:45:00,11693.501421926318,0.0,0.0,11693.501421926318,47.0,11740.501421926318
2030-04-12 02:00:00,11961.60519437804,0.0,0.0,11961.60519437804,47.0,12008.60519437804
2030-04-12 02:15:00,12187.266650864813,0.0,0.0,12187.266650864813,47.0,12234.266650864813
2030-04-12 02:30:00,12428.85660028884,0.0,0.0,12428.85660028884,47.0,12475.85660028884
2030-04-12 02:45:00,12642.75121553306,0.0,0.0,12642.75121553306,47.0,12689.75121553306
2030-04-12 03:00:00,12827.9000283797,0.0,0.0,12827.9000283797,47.0,12874.9000283797
2030-04-12 03:15:00,13057.926026830844,0.0,0.0,13057.926026830844,47.0,13104.926026830844
2030-04-12 03:30:00,13285.746870717838,0.0,0.0,13285.746870717838,47.0,13332.746870717838
2030-04-12 03:45:00,13521.832237925102,0.0,0.0,13521.832237925102,47.0,13568.832237925102
2030-04-12 04:00:00,13664.427349613397,0.0,0.0,13664.427349613397,47.0,13711.427349613397
2030-04-12 04:15:00,13661.358702267415,0.0,0.0,13661.358702267415,47.0,13708.358702267415
2030-04-12 04:30:00,13827.487264883763,0.0,0.0,13827.487264883763,47.0,13874.487264883763
2030-04-12 04:45:00,14071.52001788456,0.0,0.0,14071.52001788456,47.0,14118.52001788456
2030-04-12 05:00:00,14741.727351354923,0.0,0.0,14741.727351354923,47.0,14788.727351354923
2030-04-12 05:15:00,14978.806850987945,0.0,0.0,14978.806850987945,47.0,15025.806850987945
2030-04-12 05:30:00,15070.746912960625,0.0,0.0,15070.746912960625,47.0,15117.746912960625
2030-04-12 05:45:00,15409.223420808801,0.0,0.0,15409.223420808801,47.0,15456.223420808801
2030-04-12 06:00:00,15906.559844773481,0.0,0.0,15906.559844773481,47.0,15953.559844773481
2030-04-12 06:15:00,16798.003450258566,0.0,0.0,16798.003450258566,47.0,16845.003450258566
2030-04-12 06:30:00,17482.15638121019,0.0,0.0,17482.15638121019,47.0,17529.15638121019
2030-04-12 06:45:00,18299.501227038196,0.0,0.0,18299.501227038196,47.0,18346.501227038196
2030-04-12 07:00:00,19280.845283767932,0.0,0.0,19280.845283767932,47.0,19327.845283767932
2030-04-12 07:15:00,20388.74086816492,250.0,0.0,20138.74086816492,0.0,20138.74086816492
2030-04-12 07:30:00,21450.8196877767,150.0,0.0,21300.8196877767,0.0,21300.8196877767
2030-04-12 07:45:00,22144.845683830597,0.0,0.0,22144.845683830597,0.0,22144.845683830597
2030-04-12 08:00:00,23165.827762291592,0.0,0.0,23165.827762291592,0.0,23165.827762291592
2030-04-12 08:15:00,24399.568619162284,0.0,0.0,24399.568619162284,0.0,24399.568619162284
2030-04-12 08:30:00,25729.323007272425,0.0,0.0,25729.323007272425,0.0,25729.323007272425
2030-04-12 08:45:00,27286.06249380135,0.0,0.0,27286.06249380135,0.0,27286.06249380135
2030-04-12 09:00:00,28415.483091992977,0.0,0.0,28415.483091992977,0.0,28415.483091992977
2030-04-12 09:15:00,30029.029459847254,0.0,0.0,30029.029459847254,0.0,30029.029459847254
2030-04-12 09:30:00,30987.40539047319,0.0,0.0,30987.40539047319,0.0,30987.40539047319
2030-04-12 09:45:00,31630.981455799923,0.0,0.0,31630.981455799923,0.0,31630.981455799923
2030-04-12 10:00:00,32420.349263811888,0.0,0.0,32420.349263811888,0.0,32420.349263811888
2030-04-12 10:15:00,33136.46530161555,0.0,0.0,33136.46530161555,0.0,33136.46530161555
2030-04-12 10:30:00,33625.083019714715,0.0,0.0,33625.083019714715,0.0,33625.083019714715
2030-04-12 10:45:00,34136.32321544516,0.0,0.0,34136.32321544516,0.0,34136.32321544516
2030-04-12 11:00:00,34532.377114074014,0.0,0.0,34532.377114074014,0.0,34532.377114074014
2030-04-12 11:15:00,34822.07828664453,0.0,0.0,34822.07828664453,0.0,34822.07828664453
2030-04-12 11:30:00,34648.37791532629,0.0,0.0,34648.37791532629,0.0,34648.37791532629
2030-04-12 11:45:00,34751.631145539184,0.0,0.0,34751.631145539184,0.0,34751.631145539184
2030-04-12 12:00:00,34514.247349961515,0.0,0.0,34514.247349961515,0.0,34514.247349961515
2030-04-12 12:15:00,34353.94906521744,0.0,0.0,34353.94906521744,0.0,34353.94906521744
2030-04-12 12:30:00,34108.04992582755,0.0,0.0,34108.04992582755,0.0,34108.04992582755
2030-04-12 12:45:00,33428.65605713076,0.0,0.0,33428.65605713076,0.0,33428.65605713076
2030-04-12 13:00:00,32387.156824996917,0.0,0.0,32387.156824996917,0.0,32387.156824996917
2030-04-12 13:15:00,31674.111581590052,0.0,0.0,31674.111581590052,0.0,31674.111581590052
2030-04-12 13:30:00,30868.469511433486,0.0,0.0,30868.469511433486,0.0,30868.469511433486
2030-04-12 13:45:00,30325.864587319706,0.0,0.0,30325.864587319706,0.0,30325.864587319706
2030-04-12 14:00:00,29043.273598235013,0.0,0.0,29043.273598235013,0.0,29043.273598235013
2030-04-12 14:15:00,28019.90678187189,0.0,0.0,28019.90678187189,0.0,28019.90678187189
2030-04-12 14:30:00,27106.255229004215,0.0,0.0,27106.255229004215,0.0,27106.255229004215
2030-04-12 14:45:00,26216.771302259407,0.0,0.0,26216.771302259407,0.0,26216.771302259407
2030-04-12 15:00:00,25223.611867114854,0.0,0.0,25223.611867114854,0.0,25223.611867114854
2030-04-12 15:15:00,24134.445187359615,0.0,0.0,24134.445187359615,0.0,24134.445187359615
2030-04-12 15:30:00,22930.112427054286,0.0,0.0,22930.112427054286,0.0,22930.112427054286
2030-04-12 15:45:00,21580.794449650948,0.0,0.0,21580.794449650948,0.0,21580.794449650948
