Uhrzeit;Relativer Bedarf;Normierter Bedarf;Anzahl Autos;Strombedarf (kWh)
00:00;0.493740484;0.00866726216802432;33368.95934689364;213561.3398201193
00:15;0.480679853;0.008437992102827833;32486.26959588716;207912.12541367783
00:30;0.458758287;0.008053174641402797;31004.72236940077;198430.22316416493
00:45;0.438539306;0.007698244845738518;29638.242656093294;189684.7529989971
01:00;0.41758194;0.007330353227855226;28221.85992724262;180619.90353435278
01:15;0.396710587;0.006963971506861125;26811.29030141533;171592.25792905813
01:30;0.37550708;0.0065917590592171945;25378.2723779862;162420.94321911168
01:45;0.355554546;0.0062415065506657205;24029.800220063025;153790.72140840336
02:00;0.332279918;0.005832937050540956;22456.80764458268;143723.56892532916
02:15;0.312632238;0.005488036036603747;21128.938740924426;135225.20794191633
02:30;0.281999941;0.004950307903077258;19058.685426847445;121975.58673182366
02:45;0.261674563;0.0045935103839372365;17685.01497815836;113184.0958602135
03:00;0.250562531;0.004398446584867691;16934.01935174061;108377.72385113992
03:15;0.229715321;0.00403248867702504;15525.081406546404;99360.521001897
03:30;0.208846496;0.003666151333268517;14114.68263308379;90333.96885173627
03:45;0.187967906;0.003299642571899273;12703.623901812201;81303.1929715981
04:00;0.1670164;0.0029318538221379015;11287.637215230921;72240.8781774779
04:15;0.164306463;0.0028842828102420464;11104.48881943188;71068.72844436402
04:30;0.146118149;0.002564999925931617;9875.249714836726;63201.59817495505
04:45;0.124799071;0.0021907587117828507;8434.421040363975;53980.29465832945
05:00;0.12524099;0.0021985162847470946;8464.287696276315;54171.441256168415
05:15;0.104349543;0.001831781827909674;7052.360037452245;45135.10423969437
05:30;0.104350509;0.0018317987853509322;7052.425323601089;45135.52207104697
05:45;0.083438448;0.0014647024644409443;5639.104488097635;36090.26872382487
06:00;0.083496481;0.001465721192379399;5643.026590660686;36115.3701802284
06:15;0.071704164;0.001258715475166528;4846.054579391132;31014.749308103248
06:30;0.062622034;0.0010992851584212663;4232.247859921876;27086.386303500007
06:45;0.062622441;0.0010992923030160823;4232.275366611917;27086.56234631627
07:00;0.062622441;0.0010992923030160823;4232.275366611917;27086.56234631627
07:15;0.062622441;0.0010992923030160823;4232.275366611917;27086.56234631627
07:30;0.06254898;0.0010980027475375302;4227.310578019491;27054.787699324745
07:45;0.062644632;0.0010996818501992755;4233.775123267211;27096.16078891015
08:00;0.062622441;0.0010992923030160823;4232.275366611917;27086.56234631627
08:15;0.062622441;0.0010992923030160823;4232.275366611917;27086.56234631627
08:30;0.062645067;0.001099689486314128;4233.804522309392;27096.34894278011
08:45;0.083581349;0.0014672109896099535;5648.762309998321;36152.07878398926
09:00;0.094271558;0.0016548699866671469;6371.2494486685155;40775.9964714785
09:15;0.115265799;0.002023408918884188;7790.124337704124;49856.79576130639
09:30;0.14698314;0.0025801842262126967;9933.709270918882;63575.73933388085
09:45;0.17765019;0.0031185224238758852;12006.311331922157;76840.39252430182
10:00;0.218954062;0.0038435824478752927;14797.792424319878;94705.87151564722
10:15;0.260448499;0.004571987704580085;17602.152662633325;112653.77704085328
10:30;0.302139762;0.005303848101381276;20419.81519031791;130686.81721803463
10:45;0.36280941;0.006368860515590666;24520.112985024065;156928.72310415402
11:00;0.424375752;0.007449613753642433;28681.012951523368;183558.48288974958
11:15;0.490859459;0.00861668782827131;33174.248138844545;212315.1880886051
11:30;0.560061793;0.009831485461550219;37851.21902696834;242247.8017725974
11:45;0.636292403;0.011169659468967478;43003.18895552479;275220.4093153587
12:00;0.701467993;0.0123137704823266;47408.016356957414;303411.30468452745
12:15;0.772467174;0.013560110483569058;52206.425361740876;334121.1223151416
12:30;0.824010881;0.014464923510164686;55689.95551413404;356415.7152904579
12:45;0.874216478;0.015346246969760063;59083.05083357624;378131.52533488796
13:00;0.926357795;0.01626155061381989;62606.96986320658;400684.6071245221
13:15;0.970269528;0.01703238977831361;65574.7006465074;419678.08413764735
13:30;1.001933792;0.01758823335675012;67714.69842348796;433374.069910323
13:45;1.022892874;0.017956155097789934;69131.19712649124;442439.66160954395
14:00;1.043491465;0.01831774867634872;70523.33240394256;451349.32738523243
14:15;1.055761864;0.018533146782207226;71352.61511149783;456656.73671358614
14:30;1.064332751;0.01868360259259508;71931.86998149107;460363.96788154286
14:45;1.085455534;0.019054397987973856;73359.43225369934;469500.3664236758
15:00;1.095566903;0.019231895861534155;74042.7990669065;473873.91402820166
15:15;1.106324884;0.019420744547731062;74769.8665087646;478527.14565609343
15:30;1.127013891;0.019783925314704773;76168.11246161337;487475.91975432565
15:45;1.127203947;0.019787261612278065;76180.95720727055;487558.1261265315
16:00;1.127203945;0.01978726157716949;76180.95707210254;487558.12526145624
16:15;1.127203945;0.01978726157716949;76180.95707210254;487558.12526145624
16:30;1.127203945;0.01978726157716949;76180.95707210254;487558.12526145624
16:45;1.127203945;0.01978726157716949;76180.95707210254;487558.12526145624
17:00;1.127203944;0.019787261559615202;76180.95700451852;487558.1248289186
17:15;1.127196881;0.019787137573686;76180.47965869111;487555.0698156231
17:30;1.10632861;0.01942080995500449;74770.11832676729;478528.7572913107
17:45;1.1063298;0.019420830844606038;74770.19875173325;478529.2720110928
18:00;1.106016034;0.01941532290618588;74748.99318881563;478393.55640842003
18:15;1.085451074;0.01905431969585376;73359.13082903698;469498.4373058367
18:30;1.070223567;0.01878701166742313;72329.99491957905;462911.96748530597
18:45;1.064581472;0.018687968712416222;71948.67954280246;460471.5490739358
19:00;1.064581521;0.018687969572576287;71948.6828544187;460471.5702682797
19:15;1.063050034;0.018661085410215557;71845.17882932989;459809.1445077113
